event_id,category,slice,leg,ticker,evaluator_window_positive,left_ts,right_ts,scheduled_start_ts,window1_open_cents,window1_close_cents,leg_direction,raw_bbo_rows,distinct_top_states,true_print_rows,print_floor_cents,print_floor_ts,reason,quote_10s_floor_limit_cents,quote_10s_first_touch_ts,quote_10s_first_span_seconds,quote_10s_first_span_min_ask_cents,quote_10s_first_span_max_ask_cents,quote_10s_longest_span_seconds,quote_10s_qualifying_span_count,quote_30s_floor_limit_cents,quote_30s_first_touch_ts,quote_30s_first_span_seconds,quote_30s_first_span_min_ask_cents,quote_30s_first_span_max_ask_cents,quote_30s_longest_span_seconds,quote_30s_qualifying_span_count,quote_60s_floor_limit_cents,quote_60s_first_touch_ts,quote_60s_first_span_seconds,quote_60s_first_span_min_ask_cents,quote_60s_first_span_max_ask_cents,quote_60s_longest_span_seconds,quote_60s_qualifying_span_count,quote_300s_floor_limit_cents,quote_300s_first_touch_ts,quote_300s_first_span_seconds,quote_300s_first_span_min_ask_cents,quote_300s_first_span_max_ask_cents,quote_300s_longest_span_seconds,quote_300s_qualifying_span_count
KXATPCHALLENGERMATCH-26JUL12ECHMUN,ATP_CHALL,fit,ECH,KXATPCHALLENGERMATCH-26JUL12ECHMUN-ECH,True,1783864200.0,1783883100.0,1783893000.0,80,80,FLAT,3060,434,9,79,1783881777.516226,,79,1783881390.0,1190.0,79,79,1190.0,1,79,1783881390.0,1190.0,79,79,1190.0,1,79,1783881390.0,1190.0,79,79,1190.0,1,79,1783881390.0,1190.0,79,79,1190.0,1
KXATPCHALLENGERMATCH-26JUL12ECHMUN,ATP_CHALL,fit,MUN,KXATPCHALLENGERMATCH-26JUL12ECHMUN-MUN,True,1783864200.0,1783883100.0,1783893000.0,22,20,FALLING,2477,379,9,20,1783881383.920107,,20,1783864200.0,281.0,20,20,1717.0,3,20,1783864200.0,281.0,20,20,1717.0,3,20,1783864200.0,281.0,20,20,1717.0,3,20,1783864828.0,771.0,20,20,1717.0,2
KXATPCHALLENGERMATCH-26JUL12FANBIG,ATP_CHALL,fit,BIG,KXATPCHALLENGERMATCH-26JUL12FANBIG-BIG,True,1783850400.0,1783869540.0,1783879200.0,62,69,CLIMBING,786,14,28,62,1783852467.807513,,62,1783850400.0,16988.0,62,62,16988.0,1,62,1783850400.0,16988.0,62,62,16988.0,1,62,1783850400.0,16988.0,62,62,16988.0,1,62,1783850400.0,16988.0,62,62,16988.0,1
KXATPCHALLENGERMATCH-26JUL12FANBIG,ATP_CHALL,fit,FAN,KXATPCHALLENGERMATCH-26JUL12FANBIG-FAN,True,1783850400.0,1783869540.0,1783879200.0,38,,UNKNOWN,1397,22,4,35,1783869471.137727,,35,1783868422.0,1049.0,35,35,1049.0,2,35,1783868422.0,1049.0,35,35,1049.0,2,35,1783868422.0,1049.0,35,35,1049.0,2,35,1783868422.0,1049.0,35,35,1049.0,1
KXATPCHALLENGERMATCH-26JUL12FEAWAL,ATP_CHALL,fit,FEA,KXATPCHALLENGERMATCH-26JUL12FEAWAL-FEA,True,1783858800.0,1783882200.0,1783887600.0,50,50,FLAT,10045,36,109,48,1783881903.534967,,49,1783862417.0,15.0,49,49,15.0,1,50,1783858800.0,23400.0,49,50,23400.0,1,50,1783858800.0,23400.0,49,50,23400.0,1,50,1783858800.0,23400.0,49,50,23400.0,1
KXATPCHALLENGERMATCH-26JUL12FEAWAL,ATP_CHALL,fit,WAL,KXATPCHALLENGERMATCH-26JUL12FEAWAL-WAL,True,1783858800.0,1783882200.0,1783887600.0,51,52,CLIMBING,30699,34,198,50,1783873368.677021,,51,1783866386.0,605.0,51,51,9699.0,5,51,1783866386.0,605.0,51,51,9699.0,5,51,1783866386.0,605.0,51,51,9699.0,5,51,1783866386.0,605.0,51,51,9699.0,4
KXATPCHALLENGERMATCH-26JUL12FORPAM,ATP_CHALL,fit,FOR,KXATPCHALLENGERMATCH-26JUL12FORPAM-FOR,True,1783825200.0,1783842900.0,1783854000.0,95,96,CLIMBING,1151,97,11,95,1783830408.542752,,95,1783829758.0,650.0,95,95,650.0,1,95,1783829758.0,650.0,95,95,650.0,1,95,1783829758.0,650.0,95,95,650.0,1,95,1783829758.0,650.0,95,95,650.0,1
KXATPCHALLENGERMATCH-26JUL12FORPAM,ATP_CHALL,fit,PAM,KXATPCHALLENGERMATCH-26JUL12FORPAM-PAM,True,1783825200.0,1783842900.0,1783854000.0,5,6,CLIMBING,1657,4,101,4,1783827045.088439,,5,1783825200.0,17700.0,5,5,17700.0,1,5,1783825200.0,17700.0,5,5,17700.0,1,5,1783825200.0,17700.0,5,5,17700.0,1,5,1783825200.0,17700.0,5,5,17700.0,1
KXATPCHALLENGERMATCH-26JUL12FUEROS,ATP_CHALL,fit,FUE,KXATPCHALLENGERMATCH-26JUL12FUEROS-FUE,True,1783837800.0,1783862340.0,1783866600.0,59,60,CLIMBING,4174,37,14,59,1783846278.653635,,59,1783837800.0,21311.0,59,59,21311.0,4,59,1783837800.0,21311.0,59,59,21311.0,4,59,1783837800.0,21311.0,59,59,21311.0,4,59,1783837800.0,21311.0,59,59,21311.0,4
KXATPCHALLENGERMATCH-26JUL12FUEROS,ATP_CHALL,fit,ROS,KXATPCHALLENGERMATCH-26JUL12FUEROS-ROS,True,1783837800.0,1783862340.0,1783866600.0,42,42,FLAT,1450,16,2,42,1783858355.551376,,42,1783855736.0,4864.0,42,42,4864.0,5,42,1783855736.0,4864.0,42,42,4864.0,5,42,1783855736.0,4864.0,42,42,4864.0,5,42,1783855736.0,4864.0,42,42,4864.0,3
KXATPCHALLENGERMATCH-26JUL12GANJAN,ATP_CHALL,fit,GAN,KXATPCHALLENGERMATCH-26JUL12GANJAN-GAN,True,1783825200.0,1783842900.0,1783854000.0,21,22,CLIMBING,443,10,12,20,1783828940.60383,,20,1783826181.0,3036.0,20,20,3036.0,2,20,1783826181.0,3036.0,20,20,3036.0,2,20,1783826181.0,3036.0,20,20,3036.0,2,20,1783826181.0,3036.0,20,20,3036.0,1
KXATPCHALLENGERMATCH-26JUL12GANJAN,ATP_CHALL,fit,JAN,KXATPCHALLENGERMATCH-26JUL12GANJAN-JAN,True,1783825200.0,1783842900.0,1783854000.0,80,80,FLAT,633,12,9,78,1783835740.721864,,79,1783838311.0,2769.0,79,79,2769.0,1,79,1783838311.0,2769.0,79,79,2769.0,1,79,1783838311.0,2769.0,79,79,2769.0,1,79,1783838311.0,2769.0,79,79,2769.0,1
KXATPCHALLENGERMATCH-26JUL12GEOMAG,ATP_CHALL,fit,GEO,KXATPCHALLENGERMATCH-26JUL12GEOMAG-GEO,True,1783855200.0,1783878900.0,1783884000.0,16,17,CLIMBING,3264,84,9,16,1783873447.937175,,16,1783855200.0,20100.0,16,16,20100.0,5,16,1783855200.0,20100.0,16,16,20100.0,4,16,1783855200.0,20100.0,16,16,20100.0,4,16,1783855200.0,20100.0,16,16,20100.0,1
KXATPCHALLENGERMATCH-26JUL12GEOMAG,ATP_CHALL,fit,MAG,KXATPCHALLENGERMATCH-26JUL12GEOMAG-MAG,True,1783855200.0,1783878900.0,1783884000.0,86,85,FALLING,15052,128,4,85,1783877816.759235,,84,1783870122.0,24.0,84,84,103.0,31,84,1783870178.0,40.0,84,84,103.0,20,84,1783871734.0,103.0,84,84,103.0,1,85,1783855200.0,18075.0,84,85,18075.0,2
KXATPCHALLENGERMATCH-26JUL12GIESHE,ATP_CHALL,fit,GIE,KXATPCHALLENGERMATCH-26JUL12GIESHE-GIE,True,1783854600.0,1783879800.0,1783883400.0,11,15,CLIMBING,6722,759,45,11,1783872472.445667,,11,1783872176.0,554.0,11,11,554.0,3,11,1783872176.0,554.0,11,11,554.0,3,11,1783872176.0,554.0,11,11,554.0,3,11,1783872176.0,554.0,11,11,554.0,1
KXATPCHALLENGERMATCH-26JUL12GIESHE,ATP_CHALL,fit,SHE,KXATPCHALLENGERMATCH-26JUL12GIESHE-SHE,True,1783854600.0,1783879800.0,1783883400.0,88,88,FLAT,6863,686,20,87,1783876237.203488,,86,1783854638.0,23.0,86,86,76.0,61,86,1783854808.0,33.0,86,86,76.0,14,86,1783858191.0,76.0,86,86,76.0,1,87,1783854750.0,454.0,86,87,561.0,4
KXATPCHALLENGERMATCH-26JUL12GIUBAR,ATP_CHALL,fit,BAR,KXATPCHALLENGERMATCH-26JUL12GIUBAR-BAR,True,1783855800.0,1783873500.0,1783884600.0,32,32,FLAT,1479,9,1,32,1783864581.745549,,30,1783855800.0,7712.0,30,30,7712.0,1,30,1783855800.0,7712.0,30,30,7712.0,1,30,1783855800.0,7712.0,30,30,7712.0,1,30,1783855800.0,7712.0,30,30,7712.0,1
KXATPCHALLENGERMATCH-26JUL12GIUBAR,ATP_CHALL,fit,GIU,KXATPCHALLENGERMATCH-26JUL12GIUBAR-GIU,True,1783855800.0,1783873500.0,1783884600.0,69,66,FALLING,1687,11,5,66,1783869375.227061,,66,1783867786.0,5714.0,66,66,5714.0,1,66,1783867786.0,5714.0,66,66,5714.0,1,66,1783867786.0,5714.0,66,66,5714.0,1,66,1783867786.0,5714.0,66,66,5714.0,1
KXATPCHALLENGERMATCH-26JUL12GURDAL,ATP_CHALL,fit,DAL,KXATPCHALLENGERMATCH-26JUL12GURDAL-DAL,True,1783846800.0,1783864500.0,1783875600.0,,,UNKNOWN,118,1,0,,,,93,1783846800.0,17700.0,93,93,17700.0,1,93,1783846800.0,17700.0,93,93,17700.0,1,93,1783846800.0,17700.0,93,93,17700.0,1,93,1783846800.0,17700.0,93,93,17700.0,1
KXATPCHALLENGERMATCH-26JUL12GURDAL,ATP_CHALL,fit,GUR,KXATPCHALLENGERMATCH-26JUL12GURDAL-GUR,True,1783846800.0,1783864500.0,1783875600.0,8,8,FLAT,419,3,2,8,1783862223.266597,,8,1783846800.0,17553.0,8,8,17553.0,1,8,1783846800.0,17553.0,8,8,17553.0,1,8,1783846800.0,17553.0,8,8,17553.0,1,8,1783846800.0,17553.0,8,8,17553.0,1
KXATPCHALLENGERMATCH-26JUL12GUTCAM,ATP_CHALL,fit,CAM,KXATPCHALLENGERMATCH-26JUL12GUTCAM-CAM,True,1783825200.0,1783851600.0,1783854000.0,69,69,FLAT,847,9,16,67,1783833444.796707,,67,1783832163.0,1281.0,67,67,1281.0,1,67,1783832163.0,1281.0,67,67,1281.0,1,67,1783832163.0,1281.0,67,67,1281.0,1,67,1783832163.0,1281.0,67,67,1281.0,1
KXATPCHALLENGERMATCH-26JUL12GUTCAM,ATP_CHALL,fit,GUT,KXATPCHALLENGERMATCH-26JUL12GUTCAM-GUT,True,1783825200.0,1783851600.0,1783854000.0,35,,UNKNOWN,610,19,7,35,1783832148.223975,,32,1783832915.0,546.0,32,32,546.0,1,32,1783832915.0,546.0,32,32,546.0,1,32,1783832915.0,546.0,32,32,546.0,1,32,1783832915.0,546.0,32,32,546.0,1
KXATPCHALLENGERMATCH-26JUL12HECISO,ATP_CHALL,fit,HEC,KXATPCHALLENGERMATCH-26JUL12HECISO-HEC,True,1783851000.0,1783871100.0,1783879800.0,56,62,CLIMBING,1541,113,30,56,1783855360.793788,,56,1783851000.0,2300.0,56,56,2797.0,2,56,1783851000.0,2300.0,56,56,2797.0,2,56,1783851000.0,2300.0,56,56,2797.0,2,56,1783851000.0,2300.0,56,56,2797.0,2
KXATPCHALLENGERMATCH-26JUL12HECISO,ATP_CHALL,fit,ISO,KXATPCHALLENGERMATCH-26JUL12HECISO-ISO,True,1783851000.0,1783871100.0,1783879800.0,44,41,FALLING,1403,31,8,39,1783868426.283031,,40,1783868730.0,279.0,40,40,968.0,4,40,1783868730.0,279.0,40,40,968.0,4,40,1783868730.0,279.0,40,40,968.0,4,40,1783869152.0,968.0,40,40,968.0,2
KXATPCHALLENGERMATCH-26JUL12HERALM,ATP_CHALL,fit,ALM,KXATPCHALLENGERMATCH-26JUL12HERALM-ALM,True,1783855800.0,1783873500.0,1783884600.0,68,68,FLAT,2076,454,2,68,1783869360.248583,,68,1783859839.0,410.0,68,68,410.0,156,68,1783859839.0,410.0,68,68,410.0,122,68,1783859839.0,410.0,68,68,410.0,12,68,1783859839.0,410.0,68,68,410.0,1
KXATPCHALLENGERMATCH-26JUL12HERALM,ATP_CHALL,fit,HER,KXATPCHALLENGERMATCH-26JUL12HERALM-HER,True,1783855800.0,1783873500.0,1783884600.0,,,UNKNOWN,2149,422,0,,,,30,1783859579.0,27.0,30,30,1884.0,2,30,1783871616.0,1884.0,30,30,1884.0,1,30,1783871616.0,1884.0,30,30,1884.0,1,30,1783871616.0,1884.0,30,30,1884.0,1
KXATPCHALLENGERMATCH-26JUL12HOHSUR,ATP_CHALL,fit,HOH,KXATPCHALLENGERMATCH-26JUL12HOHSUR-HOH,True,1783866600.0,1783886340.0,1783895400.0,15,16,CLIMBING,8409,43,34,15,1783870381.452197,,15,1783867575.0,16406.0,15,15,16406.0,1,15,1783867575.0,16406.0,15,15,16406.0,1,15,1783867575.0,16406.0,15,15,16406.0,1,15,1783867575.0,16406.0,15,15,16406.0,1
KXATPCHALLENGERMATCH-26JUL12HOHSUR,ATP_CHALL,fit,SUR,KXATPCHALLENGERMATCH-26JUL12HOHSUR-SUR,True,1783866600.0,1783886340.0,1783895400.0,86,85,FALLING,2259,43,14,85,1783886084.943529,,85,1783886095.0,245.0,85,85,245.0,1,85,1783886095.0,245.0,85,85,245.0,1,85,1783886095.0,245.0,85,85,245.0,1,86,1783867180.0,401.0,86,86,18721.0,2
KXATPCHALLENGERMATCH-26JUL12HOUJOR,ATP_CHALL,fit,HOU,KXATPCHALLENGERMATCH-26JUL12HOUJOR-HOU,True,1783825200.0,1783958940.0,1783854000.0,,51,UNKNOWN,12477,816,39,48,1783884517.272865,,40,1783825509.0,2463.0,40,40,2463.0,1,40,1783825509.0,2463.0,40,40,2463.0,1,40,1783825509.0,2463.0,40,40,2463.0,1,40,1783825509.0,2463.0,40,40,2463.0,1
KXATPCHALLENGERMATCH-26JUL12HOUJOR,ATP_CHALL,fit,JOR,KXATPCHALLENGERMATCH-26JUL12HOUJOR-JOR,True,1783825200.0,1783958940.0,1783854000.0,,51,UNKNOWN,61737,15229,56,49,1783909895.115346,,49,1783886862.0,9279.0,49,49,30700.0,15,49,1783886862.0,9279.0,49,49,30700.0,15,49,1783886862.0,9279.0,49,49,30700.0,13,49,1783886862.0,9279.0,49,49,30700.0,9
KXATPCHALLENGERMATCH-26JUL12KARMAR,ATP_CHALL,fit,KAR,KXATPCHALLENGERMATCH-26JUL12KARMAR-KAR,True,1783858800.0,1783888800.0,1783887600.0,41,44,CLIMBING,3195,27,33,38,1783881472.882537,,38,1783881472.0,6202.0,38,38,6202.0,1,38,1783881472.0,6202.0,38,38,6202.0,1,38,1783881472.0,6202.0,38,38,6202.0,1,38,1783881472.0,6202.0,38,38,6202.0,1
KXATPCHALLENGERMATCH-26JUL12KARMAR,ATP_CHALL,fit,MAR,KXATPCHALLENGERMATCH-26JUL12KARMAR-MAR,True,1783858800.0,1783888800.0,1783887600.0,59,59,FLAT,3716,69,73,57,1783885616.738501,,57,1783885018.0,76.0,57,57,2466.0,2,57,1783885018.0,76.0,57,57,2466.0,2,57,1783885018.0,76.0,57,57,2466.0,2,57,1783885208.0,2466.0,57,57,2466.0,1
KXATPCHALLENGERMATCH-26JUL12KRALOR,ATP_CHALL,fit,KRA,KXATPCHALLENGERMATCH-26JUL12KRALOR-KRA,True,1783833600.0,1783860540.0,1783862400.0,95,95,FLAT,2193,29,13,95,1783836502.102062,,95,1783833600.0,22200.0,95,95,22200.0,13,95,1783833600.0,22200.0,95,95,22200.0,12,95,1783833600.0,22200.0,95,95,22200.0,9,95,1783833600.0,22200.0,95,95,22200.0,7
KXATPCHALLENGERMATCH-26JUL12KRALOR,ATP_CHALL,fit,LOR,KXATPCHALLENGERMATCH-26JUL12KRALOR-LOR,True,1783833600.0,1783860540.0,1783862400.0,5,6,CLIMBING,3159,121,64,4,1783838412.048641,,5,1783833600.0,18012.0,5,5,18012.0,1,5,1783833600.0,18012.0,5,5,18012.0,1,5,1783833600.0,18012.0,5,5,18012.0,1,5,1783833600.0,18012.0,5,5,18012.0,1
KXATPCHALLENGERMATCH-26JUL12KUMTUR,ATP_CHALL,fit,KUM,KXATPCHALLENGERMATCH-26JUL12KUMTUR-KUM,True,1783860000.0,1783876800.0,1783888800.0,69,69,FLAT,1159,17,1,69,1783874584.469446,,69,1783872549.0,2329.0,69,69,2329.0,1,69,1783872549.0,2329.0,69,69,2329.0,1,69,1783872549.0,2329.0,69,69,2329.0,1,69,1783872549.0,2329.0,69,69,2329.0,1
KXATPCHALLENGERMATCH-26JUL12KUMTUR,ATP_CHALL,fit,TUR,KXATPCHALLENGERMATCH-26JUL12KUMTUR-TUR,True,1783860000.0,1783876800.0,1783888800.0,30,,UNKNOWN,1414,8,4,30,1783872530.502426,,30,1783860000.0,8971.0,30,30,8971.0,2,30,1783860000.0,8971.0,30,30,8971.0,2,30,1783860000.0,8971.0,30,30,8971.0,2,30,1783860000.0,8971.0,30,30,8971.0,2
KXATPCHALLENGERMATCH-26JUL12KUZDE,ATP_CHALL,fit,DE,KXATPCHALLENGERMATCH-26JUL12KUZDE-DE,True,1783825200.0,1783859400.0,1783854000.0,21,14,FALLING,3451,40,10,14,1783856896.013305,,15,1783857727.0,1673.0,15,15,1673.0,1,15,1783857727.0,1673.0,15,15,1673.0,1,15,1783857727.0,1673.0,15,15,1673.0,1,15,1783857727.0,1673.0,15,15,1673.0,1
KXATPCHALLENGERMATCH-26JUL12KUZDE,ATP_CHALL,fit,KUZ,KXATPCHALLENGERMATCH-26JUL12KUZDE-KUZ,True,1783825200.0,1783859400.0,1783854000.0,84,86,CLIMBING,6536,48,10,82,1783836455.741619,,82,1783834563.0,12284.0,82,82,12284.0,1,82,1783834563.0,12284.0,82,82,12284.0,1,82,1783834563.0,12284.0,82,82,12284.0,1,82,1783834563.0,12284.0,82,82,12284.0,1
KXATPCHALLENGERMATCH-26JUL12LAGTEP,ATP_CHALL,fit,LAG,KXATPCHALLENGERMATCH-26JUL12LAGTEP-LAG,True,1783860000.0,1783880940.0,1783888800.0,69,71,CLIMBING,2006,195,12,69,1783867281.366292,,67,1783860035.0,27.0,67,67,44.0,26,67,1783860095.0,32.0,67,67,44.0,10,68,1783860000.0,2941.0,67,68,2941.0,8,68,1783860000.0,2941.0,67,68,2941.0,1
KXATPCHALLENGERMATCH-26JUL12LAGTEP,ATP_CHALL,fit,TEP,KXATPCHALLENGERMATCH-26JUL12LAGTEP-TEP,True,1783860000.0,1783880940.0,1783888800.0,32,32,FLAT,2054,360,2,32,1783875648.969217,,31,1783876581.0,1419.0,31,31,1419.0,1,31,1783876581.0,1419.0,31,31,1419.0,1,31,1783876581.0,1419.0,31,31,1419.0,1,31,1783876581.0,1419.0,31,31,1419.0,1
KXATPCHALLENGERMATCH-26JUL12LANKOB,ATP_CHALL,fit,KOB,KXATPCHALLENGERMATCH-26JUL12LANKOB-KOB,True,1783858800.0,1783887540.0,1783887600.0,6,7,CLIMBING,4881,395,291,4,1783872662.085032,,5,1783872192.0,4348.0,5,5,4348.0,2,5,1783872192.0,4348.0,5,5,4348.0,2,5,1783872192.0,4348.0,5,5,4348.0,2,5,1783872192.0,4348.0,5,5,4348.0,2
KXATPCHALLENGERMATCH-26JUL12LANKOB,ATP_CHALL,fit,LAN,KXATPCHALLENGERMATCH-26JUL12LANKOB-LAN,True,1783858800.0,1783887540.0,1783887600.0,95,94,FALLING,2471,20,39,92,1783886696.992126,,92,1783887364.0,161.0,92,92,161.0,2,92,1783887364.0,161.0,92,92,161.0,1,92,1783887364.0,161.0,92,92,161.0,1,93,1783886688.0,852.0,92,93,852.0,1
KXATPCHALLENGERMATCH-26JUL12LINMAL,ATP_CHALL,fit,LIN,KXATPCHALLENGERMATCH-26JUL12LINMAL-LIN,True,1783855800.0,1783873500.0,1783884600.0,10,10,FLAT,1306,490,2,10,1783872686.708361,,10,1783855800.0,17700.0,10,10,17700.0,1,10,1783855800.0,17700.0,10,10,17700.0,1,10,1783855800.0,17700.0,10,10,17700.0,1,10,1783855800.0,17700.0,10,10,17700.0,1
KXATPCHALLENGERMATCH-26JUL12LINMAL,ATP_CHALL,fit,MAL,KXATPCHALLENGERMATCH-26JUL12LINMAL-MAL,True,1783855800.0,1783873500.0,1783884600.0,,,UNKNOWN,1308,536,0,,,,91,1783858498.0,23.0,91,91,101.0,7,91,1783861600.0,38.0,91,91,101.0,2,91,1783865498.0,101.0,91,91,101.0,1,93,1783855800.0,17700.0,91,93,17700.0,1
KXATPCHALLENGERMATCH-26JUL12MARARS,ATP_CHALL,fit,ARS,KXATPCHALLENGERMATCH-26JUL12MARARS-ARS,True,1783851000.0,1783870500.0,1783879800.0,41,38,FALLING,792,18,17,38,1783868112.450782,,40,1783866681.0,21.0,40,40,1613.0,3,40,1783867773.0,1613.0,40,40,1613.0,2,40,1783867773.0,1613.0,40,40,1613.0,2,40,1783867773.0,1613.0,40,40,1613.0,2
KXATPCHALLENGERMATCH-26JUL12MARARS,ATP_CHALL,fit,MAR,KXATPCHALLENGERMATCH-26JUL12MARARS-MAR,True,1783851000.0,1783870500.0,1783879800.0,59,61,CLIMBING,665,22,11,59,1783862305.01669,,59,1783853420.0,15588.0,59,59,15588.0,1,59,1783853420.0,15588.0,59,59,15588.0,1,59,1783853420.0,15588.0,59,59,15588.0,1,59,1783853420.0,15588.0,59,59,15588.0,1
KXATPCHALLENGERMATCH-26JUL12MARFOR,ATP_CHALL,fit,FOR,KXATPCHALLENGERMATCH-26JUL12MARFOR-FOR,True,1783825200.0,1783866300.0,1783854000.0,38,45,CLIMBING,1801,66,15,38,1783840484.311884,,38,1783825200.0,1785.0,38,38,7092.0,3,38,1783825200.0,1785.0,38,38,7092.0,3,38,1783825200.0,1785.0,38,38,7092.0,3,38,1783825200.0,1785.0,38,38,7092.0,3
KXATPCHALLENGERMATCH-26JUL12MARFOR,ATP_CHALL,fit,MAR,KXATPCHALLENGERMATCH-26JUL12MARFOR-MAR,True,1783825200.0,1783866300.0,1783854000.0,66,57,FALLING,2364,51,25,55,1783864733.425362,,56,1783863370.0,1207.0,56,56,1207.0,1,56,1783863370.0,1207.0,56,56,1207.0,1,56,1783863370.0,1207.0,56,56,1207.0,1,56,1783863370.0,1207.0,56,56,1207.0,1
KXATPCHALLENGERMATCH-26JUL12MEJSOT,ATP_CHALL,fit,MEJ,KXATPCHALLENGERMATCH-26JUL12MEJSOT-MEJ,True,1783854000.0,1783871700.0,1783882800.0,68,70,CLIMBING,2296,17,49,67,1783861458.392605,,68,1783854000.0,9489.0,68,68,9489.0,1,68,1783854000.0,9489.0,68,68,9489.0,1,68,1783854000.0,9489.0,68,68,9489.0,1,68,1783854000.0,9489.0,68,68,9489.0,1
KXATPCHALLENGERMATCH-26JUL12MEJSOT,ATP_CHALL,fit,SOT,KXATPCHALLENGERMATCH-26JUL12MEJSOT-SOT,True,1783854000.0,1783871700.0,1783882800.0,33,33,FLAT,1888,1,26,33,1783856975.264878,,33,1783854000.0,17700.0,33,33,17700.0,1,33,1783854000.0,17700.0,33,33,17700.0,1,33,1783854000.0,17700.0,33,33,17700.0,1,33,1783854000.0,17700.0,33,33,17700.0,1
KXATPCHALLENGERMATCH-26JUL12MIYKUZ,ATP_CHALL,fit,KUZ,KXATPCHALLENGERMATCH-26JUL12MIYKUZ-KUZ,True,1783872000.0,1783889700.0,1783900800.0,35,37,CLIMBING,339,20,36,35,1783883016.396353,,35,1783872021.0,10995.0,35,35,10995.0,1,35,1783872021.0,10995.0,35,35,10995.0,1,35,1783872021.0,10995.0,35,35,10995.0,1,35,1783872021.0,10995.0,35,35,10995.0,1
KXATPCHALLENGERMATCH-26JUL12MIYKUZ,ATP_CHALL,fit,MIY,KXATPCHALLENGERMATCH-26JUL12MIYKUZ-MIY,True,1783872000.0,1783889700.0,1783900800.0,67,66,FALLING,1471,19,54,60,1783883020.773139,,65,1783883021.0,4653.0,65,65,4653.0,1,65,1783883021.0,4653.0,65,65,4653.0,1,65,1783883021.0,4653.0,65,65,4653.0,1,65,1783883021.0,4653.0,65,65,4653.0,1
KXATPCHALLENGERMATCH-26JUL12MOLDON,ATP_CHALL,fit,DON,KXATPCHALLENGERMATCH-26JUL12MOLDON-DON,True,1783825200.0,1783869000.0,1783854000.0,13,,UNKNOWN,11592,410,20,11,1783853887.500213,,11,1783837560.0,22819.0,11,11,22819.0,1,11,1783837560.0,22819.0,11,11,22819.0,1,11,1783837560.0,22819.0,11,11,22819.0,1,11,1783837560.0,22819.0,11,11,22819.0,1
KXATPCHALLENGERMATCH-26JUL12MOLDON,ATP_CHALL,fit,MOL,KXATPCHALLENGERMATCH-26JUL12MOLDON-MOL,True,1783825200.0,1783869000.0,1783854000.0,91,90,FALLING,10153,719,6,89,1783866789.756901,,88,1783868327.0,12.0,88,88,12.0,1,89,1783859436.0,420.0,89,89,590.0,14,89,1783859436.0,420.0,89,89,590.0,10,89,1783859436.0,420.0,89,89,590.0,2
KXATPCHALLENGERMATCH-26JUL12MORPET,ATP_CHALL,fit,MOR,KXATPCHALLENGERMATCH-26JUL12MORPET-MOR,True,1783850400.0,1783868400.0,1783879200.0,69,69,FLAT,242,8,1,69,1783857896.320377,,69,1783852855.0,528.0,69,69,14980.0,2,69,1783852855.0,528.0,69,69,14980.0,2,69,1783852855.0,528.0,69,69,14980.0,2,69,1783852855.0,528.0,69,69,14980.0,2
KXATPCHALLENGERMATCH-26JUL12MORPET,ATP_CHALL,fit,PET,KXATPCHALLENGERMATCH-26JUL12MORPET-PET,True,1783850400.0,1783868400.0,1783879200.0,31,31,FLAT,193,2,2,31,1783853319.709527,,31,1783850400.0,18000.0,31,31,18000.0,1,31,1783850400.0,18000.0,31,31,18000.0,1,31,1783850400.0,18000.0,31,31,18000.0,1,31,1783850400.0,18000.0,31,31,18000.0,1
KXATPCHALLENGERMATCH-26JUL12OUAFER,ATP_CHALL,fit,FER,KXATPCHALLENGERMATCH-26JUL12OUAFER-FER,True,1783855800.0,1783873500.0,1783884600.0,5,6,CLIMBING,1859,306,38,5,1783857359.51563,,5,1783858888.0,7811.0,5,5,7811.0,2,5,1783858888.0,7811.0,5,5,7811.0,2,5,1783858888.0,7811.0,5,5,7811.0,2,5,1783858888.0,7811.0,5,5,7811.0,2
KXATPCHALLENGERMATCH-26JUL12OUAFER,ATP_CHALL,fit,OUA,KXATPCHALLENGERMATCH-26JUL12OUAFER-OUA,True,1783855800.0,1783873500.0,1783884600.0,95,96,CLIMBING,590,46,10,93,1783869160.553453,,95,1783855800.0,1231.0,95,95,1231.0,2,95,1783855800.0,1231.0,95,95,1231.0,2,95,1783855800.0,1231.0,95,95,1231.0,2,95,1783855800.0,1231.0,95,95,1231.0,2
KXATPCHALLENGERMATCH-26JUL12PALMAR,ATP_CHALL,fit,MAR,KXATPCHALLENGERMATCH-26JUL12PALMAR-MAR,True,1783860000.0,1783882800.0,1783888800.0,8,,UNKNOWN,14042,892,75,7,1783878541.554405,,8,1783860000.0,19373.0,7,8,19373.0,2,8,1783860000.0,19373.0,7,8,19373.0,2,8,1783860000.0,19373.0,7,8,19373.0,2,8,1783860000.0,19373.0,7,8,19373.0,2
KXATPCHALLENGERMATCH-26JUL12PALMAR,ATP_CHALL,fit,PAL,KXATPCHALLENGERMATCH-26JUL12PALMAR-PAL,True,1783860000.0,1783882800.0,1783888800.0,94,,UNKNOWN,11525,484,11,90,1783882717.126873,,93,1783860035.0,28.0,93,93,2151.0,188,93,1783860096.0,32.0,93,93,2151.0,128,93,1783865070.0,97.0,93,93,2151.0,15,93,1783878184.0,427.0,93,93,2151.0,4
