ts_epoch,ts_et,t_minus_bell_s,leg,row_type,best_bid,bid_sz,best_ask,ask_sz,mid,print_price,print_size,taker_side,trade_id
1783858602,2026-07-12 08:16:42,1998,LOR,BBO,4,2545,6,766,5.0,,,,
1783858602,2026-07-12 08:16:42,1998,LOR,BBO,5,50,6,766,5.5,,,,
1783858612,2026-07-12 08:16:52,1988,LOR,BBO,4,2545,6,766,5.0,,,,
1783858612,2026-07-12 08:16:52,1988,LOR,BBO,5,50,6,766,5.5,,,,
1783858634,2026-07-12 08:17:14,1966,KRA,BBO,94,1031,96,5545,95.0,,,,
1783858634,2026-07-12 08:17:14,1966,KRA,BBO,94,1031,95,50,94.5,,,,
1783858634,2026-07-12 08:17:14,1966,LOR,BBO,4,1345,6,345,5.0,,,,
1783858634,2026-07-12 08:17:14,1966,LOR,BBO,5,50,6,345,5.5,,,,
1783858641,2026-07-12 08:17:21,1959,LOR,BBO,4,1345,6,345,5.0,,,,
1783858641,2026-07-12 08:17:21,1959,LOR,BBO,5,50,6,345,5.5,,,,
1783858644,2026-07-12 08:17:24,1956,LOR,BBO,4,2545,6,345,5.0,,,,
1783858647,2026-07-12 08:17:27,1953,LOR,BBO,5,50,6,345,5.5,,,,
1783858650,2026-07-12 08:17:30,1950,LOR,BBO,4,4345,6,345,5.0,,,,
1783858650,2026-07-12 08:17:30,1950,LOR,BBO,5,50,6,345,5.5,,,,
1783858655,2026-07-12 08:17:35,1945,LOR,BBO,4,1345,6,345,5.0,,,,
1783858655,2026-07-12 08:17:35,1945,LOR,BBO,5,50,6,345,5.5,,,,
1783858676,2026-07-12 08:17:56,1924,KRA,PRINT,,,,,,95,50.0,yes,bd42df5f-edcc-432e-1327-2d8a9d3f9361
1783858676,2026-07-12 08:17:56,1924,KRA,PRINT,,,,,,96,207.01,yes,178872aa-f729-44f2-2c80-c73f6ba260c6
1783858678,2026-07-12 08:17:58,1922,KRA,BBO,94,1031,96,10945,95.0,,,,
1783858678,2026-07-12 08:17:58,1922,KRA,BBO,94,1031,95,50,94.5,,,,
1783858700,2026-07-12 08:18:20,1900,LOR,BBO,4,5545,6,5795,5.0,,,,
1783858700,2026-07-12 08:18:20,1900,LOR,BBO,5,50,6,395,5.5,,,,
1783858703,2026-07-12 08:18:23,1897,LOR,BBO,4,4345,6,2795,5.0,,,,
1783858704,2026-07-12 08:18:24,1896,LOR,BBO,5,50,6,395,5.5,,,,
1783858722,2026-07-12 08:18:42,1878,LOR,BBO,4,1345,6,345,5.0,,,,
1783858722,2026-07-12 08:18:42,1878,LOR,BBO,5,50,6,345,5.5,,,,
1783858752,2026-07-12 08:19:12,1848,LOR,BBO,4,5545,6,345,5.0,,,,
1783858753,2026-07-12 08:19:13,1847,LOR,BBO,5,50,6,345,5.5,,,,
1783858757,2026-07-12 08:19:17,1843,LOR,BBO,4,1345,6,1595,5.0,,,,
1783858757,2026-07-12 08:19:17,1843,LOR,BBO,5,50,6,1595,5.5,,,,
1783858772,2026-07-12 08:19:32,1828,LOR,BBO,4,2545,6,7885,5.0,,,,
1783858772,2026-07-12 08:19:32,1828,LOR,BBO,5,50,6,7885,5.5,,,,
1783858777,2026-07-12 08:19:37,1823,LOR,BBO,4,2545,6,7885,5.0,,,,
