cell_id,dca_drop,exit_target,strategy_AB,n_trades,win_rate,mean_roi,median_roi,p25_roi,p75_roi,max_loss,total_pnl_baby
WTA_MAIN_leader_60-64,11,20,B,27,74.1,9.33,31.25,0.0,32.6,905,1940
WTA_MAIN_leader_60-64,11,21,A,27,70.4,8.75,32.81,-3.12,40.88,905,1860
WTA_MAIN_leader_60-64,11,21,B,27,74.1,10.53,34.25,0.0,34.25,905,2295
WTA_MAIN_leader_60-64,11,22,A,27,70.4,9.83,34.38,-3.12,42.54,905,2105
WTA_MAIN_leader_60-64,11,22,B,27,74.1,11.68,35.91,0.0,35.91,905,2555
WTA_MAIN_leader_60-64,11,23,A,27,66.7,8.04,35.94,-3.12,44.2,905,1740
WTA_MAIN_leader_60-64,11,23,B,27,70.4,9.94,37.57,-3.12,37.57,905,2205
WTA_MAIN_leader_60-64,11,24,A,27,63.0,3.97,37.5,-41.99,45.86,905,830
WTA_MAIN_leader_60-64,11,24,B,27,66.7,5.94,39.23,-3.12,39.23,905,1310
WTA_MAIN_leader_60-64,11,25,A,27,63.0,4.94,39.06,-41.99,47.51,905,1055
WTA_MAIN_leader_60-64,11,25,B,27,63.0,1.75,39.06,-41.99,40.88,905,275
WTA_MAIN_leader_60-64,12,15,A,27,74.1,7.15,23.44,0.0,31.67,900,1525
WTA_MAIN_leader_60-64,12,15,B,27,74.1,3.94,23.44,0.0,25.0,900,745
WTA_MAIN_leader_60-64,12,16,A,27,74.1,8.29,25.0,0.0,33.33,900,1780
WTA_MAIN_leader_60-64,12,16,B,27,74.1,5.08,25.0,0.0,26.67,900,1000
WTA_MAIN_leader_60-64,12,17,A,27,74.1,9.44,26.56,0.0,35.0,900,2035
WTA_MAIN_leader_60-64,12,17,B,27,74.1,6.23,26.56,0.0,28.33,900,1255
WTA_MAIN_leader_60-64,12,18,A,27,74.1,10.59,28.12,0.0,36.67,900,2290
WTA_MAIN_leader_60-64,12,18,B,27,74.1,7.38,28.12,0.0,30.0,900,1510
WTA_MAIN_leader_60-64,12,19,A,27,74.1,11.74,29.69,0.0,38.33,900,2545
WTA_MAIN_leader_60-64,12,19,B,27,74.1,8.53,29.69,0.0,31.67,900,1765
WTA_MAIN_leader_60-64,12,20,A,27,74.1,12.89,31.25,0.0,40.0,900,2800
WTA_MAIN_leader_60-64,12,20,B,27,74.1,9.68,31.25,0.0,33.33,900,2020
WTA_MAIN_leader_60-64,12,21,A,27,70.4,9.12,32.81,-3.12,41.67,900,1945
WTA_MAIN_leader_60-64,12,21,B,27,74.1,10.91,35.0,0.0,35.0,900,2380
WTA_MAIN_leader_60-64,12,22,A,27,70.4,10.22,34.38,-3.12,43.33,900,2190
WTA_MAIN_leader_60-64,12,22,B,27,74.1,12.07,36.67,0.0,36.67,900,2640
WTA_MAIN_leader_60-64,12,23,A,27,66.7,8.43,35.94,-3.12,45.0,900,1830
WTA_MAIN_leader_60-64,12,23,B,27,70.4,10.35,38.33,-3.12,38.33,900,2295
WTA_MAIN_leader_60-64,12,24,A,27,63.0,4.37,37.5,-41.67,46.67,900,925
WTA_MAIN_leader_60-64,12,24,B,27,66.7,6.35,40.0,-3.12,40.0,900,1405
WTA_MAIN_leader_60-64,12,25,A,27,63.0,5.35,39.06,-41.67,48.33,900,1150
WTA_MAIN_leader_60-64,12,25,B,27,63.0,2.14,39.06,-41.67,41.67,900,370
WTA_MAIN_leader_60-64,13,15,A,27,74.1,7.17,23.44,0.0,32.4,895,1465
WTA_MAIN_leader_60-64,13,15,B,27,74.1,4.19,23.44,0.0,25.7,895,745
WTA_MAIN_leader_60-64,13,16,A,27,74.1,8.32,25.0,0.0,34.08,895,1715
WTA_MAIN_leader_60-64,13,16,B,27,74.1,5.34,25.0,0.0,27.37,895,995
WTA_MAIN_leader_60-64,13,17,A,27,74.1,9.47,26.56,0.0,35.75,895,1965
WTA_MAIN_leader_60-64,13,17,B,27,74.1,6.49,26.56,0.0,29.05,895,1245
WTA_MAIN_leader_60-64,13,18,A,27,74.1,10.62,28.12,0.0,37.43,895,2215
WTA_MAIN_leader_60-64,13,18,B,27,74.1,7.64,28.12,0.0,30.73,895,1495
WTA_MAIN_leader_60-64,13,19,A,27,74.1,11.77,29.69,0.0,39.11,895,2465
WTA_MAIN_leader_60-64,13,19,B,27,74.1,8.79,29.69,0.0,32.4,895,1745
WTA_MAIN_leader_60-64,13,20,A,27,74.1,12.92,31.25,0.0,40.78,895,2715
WTA_MAIN_leader_60-64,13,20,B,27,74.1,9.94,31.25,0.0,34.08,895,1995
WTA_MAIN_leader_60-64,13,21,A,27,70.4,9.15,32.81,-3.12,42.46,895,1860
WTA_MAIN_leader_60-64,13,21,B,27,74.1,11.2,32.81,0.0,35.75,895,2355
WTA_MAIN_leader_60-64,13,22,A,27,70.4,10.24,34.38,-3.12,44.13,895,2100
WTA_MAIN_leader_60-64,13,22,B,27,74.1,12.35,34.38,0.0,37.43,895,2610
WTA_MAIN_leader_60-64,13,23,A,27,66.7,8.47,35.94,-3.12,45.81,895,1740
WTA_MAIN_leader_60-64,13,23,B,27,70.4,10.64,35.94,-3.12,39.11,895,2265
WTA_MAIN_leader_60-64,13,24,A,27,63.0,4.41,37.5,-41.34,47.49,895,835
WTA_MAIN_leader_60-64,13,24,B,27,66.7,6.65,37.5,-3.12,40.78,895,1375
WTA_MAIN_leader_60-64,13,25,A,27,63.0,5.39,39.06,-41.34,49.16,895,1055
WTA_MAIN_leader_60-64,13,25,B,27,63.0,2.41,39.06,-41.34,42.46,895,335
WTA_MAIN_leader_60-64,14,15,A,27,74.1,7.14,23.44,0.0,33.15,890,1395
WTA_MAIN_leader_60-64,14,15,B,27,74.1,3.71,23.44,0.0,24.72,890,570
WTA_MAIN_leader_60-64,14,16,A,27,74.1,8.29,25.0,0.0,34.83,890,1640
WTA_MAIN_leader_60-64,14,16,B,27,74.1,4.85,25.0,0.0,26.4,890,815
WTA_MAIN_leader_60-64,14,17,A,27,74.1,9.44,26.56,0.0,36.52,890,1885
WTA_MAIN_leader_60-64,14,17,B,27,74.1,6.0,26.56,0.0,28.09,890,1060
WTA_MAIN_leader_60-64,14,18,A,27,74.1,10.59,28.12,0.0,38.2,890,2130
WTA_MAIN_leader_60-64,14,18,B,27,74.1,7.15,28.12,0.0,29.78,890,1305
WTA_MAIN_leader_60-64,14,19,A,27,74.1,11.74,29.69,0.0,39.89,890,2375
WTA_MAIN_leader_60-64,14,19,B,27,74.1,8.3,29.69,0.0,31.46,890,1550
WTA_MAIN_leader_60-64,14,20,A,27,74.1,12.89,31.25,0.0,41.57,890,2620
WTA_MAIN_leader_60-64,14,20,B,27,74.1,9.45,31.25,0.0,33.15,890,1795
WTA_MAIN_leader_60-64,14,21,A,27,70.4,9.12,32.81,-3.12,43.26,890,1765
WTA_MAIN_leader_60-64,14,21,B,27,74.1,10.68,32.81,0.0,34.83,890,2140
WTA_MAIN_leader_60-64,14,22,A,27,70.4,10.21,34.38,-3.12,44.94,890,2000
WTA_MAIN_leader_60-64,14,22,B,27,74.1,11.83,34.38,0.0,36.52,890,2390
WTA_MAIN_leader_60-64,14,23,A,27,66.7,8.45,35.94,-3.12,46.63,890,1640
WTA_MAIN_leader_60-64,14,23,B,27,70.4,10.14,35.94,-3.12,38.2,890,2045
WTA_MAIN_leader_60-64,14,24,A,27,63.0,4.39,37.5,-41.01,48.31,890,735
WTA_MAIN_leader_60-64,14,24,B,27,66.7,6.14,37.5,-3.12,39.89,890,1155
WTA_MAIN_leader_60-64,14,25,A,27,63.0,5.37,39.06,-41.01,50.0,890,950
WTA_MAIN_leader_60-64,14,25,B,27,66.7,7.18,39.06,-3.12,41.57,890,1385
WTA_MAIN_leader_60-64,15,15,A,27,74.1,7.44,23.44,0.0,33.9,885,1465
WTA_MAIN_leader_60-64,15,15,B,27,74.1,3.99,23.44,0.0,25.42,885,640
WTA_MAIN_leader_60-64,15,16,A,27,74.1,8.6,25.0,0.0,35.59,885,1710
WTA_MAIN_leader_60-64,15,16,B,27,74.1,5.15,25.0,0.0,27.12,885,885
WTA_MAIN_leader_60-64,15,17,A,27,74.1,9.75,26.56,0.0,37.29,885,1955
WTA_MAIN_leader_60-64,15,17,B,27,74.1,6.3,26.56,0.0,28.81,885,1130
WTA_MAIN_leader_60-64,15,18,A,27,74.1,10.91,28.12,0.0,38.98,885,2200
WTA_MAIN_leader_60-64,15,18,B,27,74.1,7.45,28.12,0.0,30.51,885,1375
WTA_MAIN_leader_60-64,15,19,A,27,74.1,12.06,29.69,0.0,40.68,885,2445
WTA_MAIN_leader_60-64,15,19,B,27,74.1,8.61,29.69,0.0,32.2,885,1620
WTA_MAIN_leader_60-64,15,20,A,27,74.1,13.21,31.25,0.0,42.37,885,2690
WTA_MAIN_leader_60-64,15,20,B,27,74.1,9.76,31.25,0.0,33.9,885,1865
WTA_MAIN_leader_60-64,15,21,A,27,70.4,9.45,32.81,-3.12,44.07,885,1840
WTA_MAIN_leader_60-64,15,21,B,27,74.1,11.02,32.81,0.0,35.59,885,2215
WTA_MAIN_leader_60-64,15,22,A,27,70.4,10.54,34.38,-3.12,45.76,885,2075
WTA_MAIN_leader_60-64,15,22,B,27,74.1,12.17,34.38,0.0,37.29,885,2465
WTA_MAIN_leader_60-64,15,23,A,27,66.7,8.8,35.94,-3.12,47.46,885,1720
WTA_MAIN_leader_60-64,15,23,B,27,70.4,10.5,35.94,-3.12,38.98,885,2125
WTA_MAIN_leader_60-64,15,24,A,27,63.0,4.75,37.5,-40.68,49.15,885,820
WTA_MAIN_leader_60-64,15,24,B,27,66.7,6.5,37.5,-3.12,40.68,885,1240
WTA_MAIN_leader_60-64,15,25,A,27,63.0,5.73,39.06,-40.68,50.85,885,1035
WTA_MAIN_leader_60-64,15,25,B,27,66.7,7.55,39.06,-3.12,42.37,885,1470
WTA_MAIN_leader_60-64,16,15,A,27,74.1,7.75,23.44,0.0,34.66,880,1535
WTA_MAIN_leader_60-64,16,15,B,27,74.1,4.28,23.44,0.0,26.14,880,710
WTA_MAIN_leader_60-64,16,16,A,27,74.1,8.91,25.0,0.0,36.36,880,1780
WTA_MAIN_leader_60-64,16,16,B,27,74.1,5.44,25.0,0.0,27.84,880,955
WTA_MAIN_leader_60-64,16,17,A,27,74.1,10.07,26.56,0.0,38.07,880,2025
WTA_MAIN_leader_60-64,16,17,B,27,74.1,6.6,26.56,0.0,29.55,880,1200
WTA_MAIN_leader_60-64,16,18,A,27,74.1,11.23,28.12,0.0,39.77,880,2270
WTA_MAIN_leader_60-64,16,18,B,27,74.1,7.75,28.12,0.0,31.25,880,1445
WTA_MAIN_leader_60-64,16,19,A,27,74.1,12.38,29.69,0.0,41.48,880,2515
WTA_MAIN_leader_60-64,16,19,B,27,74.1,8.91,29.69,0.0,32.95,880,1690
WTA_MAIN_leader_60-64,16,20,A,27,74.1,13.54,31.25,0.0,43.18,880,2760
WTA_MAIN_leader_60-64,16,20,B,27,74.1,10.07,31.25,0.0,34.66,880,1935
WTA_MAIN_leader_60-64,16,21,A,27,70.4,9.78,32.81,-3.12,44.89,880,1915
WTA_MAIN_leader_60-64,16,21,B,27,74.1,11.36,32.81,0.0,36.36,880,2290
WTA_MAIN_leader_60-64,16,22,A,27,70.4,10.88,34.38,-3.12,46.59,880,2150
WTA_MAIN_leader_60-64,16,22,B,27,74.1,12.52,34.38,0.0,38.07,880,2540
WTA_MAIN_leader_60-64,16,23,A,27,66.7,9.15,35.94,-3.12,48.3,880,1800
WTA_MAIN_leader_60-64,16,23,B,27,70.4,10.86,35.94,-3.12,39.77,880,2205
WTA_MAIN_leader_60-64,16,24,A,27,63.0,5.1,37.5,-40.34,50.0,880,905
WTA_MAIN_leader_60-64,16,24,B,27,66.7,6.87,37.5,-3.12,41.48,880,1325
WTA_MAIN_leader_60-64,16,25,A,27,63.0,6.09,39.06,-40.34,51.7,880,1120
WTA_MAIN_leader_60-64,16,25,B,27,66.7,7.92,39.06,-3.12,43.18,880,1555
WTA_MAIN_leader_60-64,17,15,A,27,74.1,7.18,23.44,0.0,35.43,875,1285
WTA_MAIN_leader_60-64,17,15,B,27,74.1,3.75,23.44,0.0,25.14,875,475
WTA_MAIN_leader_60-64,17,16,A,27,74.1,8.33,25.0,0.0,37.14,875,1520
WTA_MAIN_leader_60-64,17,16,B,27,74.1,4.9,25.0,0.0,26.86,875,710
WTA_MAIN_leader_60-64,17,17,A,27,74.1,9.48,26.56,0.0,38.86,875,1755
WTA_MAIN_leader_60-64,17,17,B,27,74.1,6.05,26.56,0.0,28.57,875,945
WTA_MAIN_leader_60-64,17,18,A,27,74.1,10.63,28.12,0.0,40.57,875,1990
WTA_MAIN_leader_60-64,17,18,B,27,74.1,7.2,28.12,0.0,30.29,875,1180
WTA_MAIN_leader_60-64,17,19,A,27,74.1,11.78,29.69,0.0,42.29,875,2225
WTA_MAIN_leader_60-64,17,19,B,27,74.1,8.35,29.69,0.0,32.0,875,1415
WTA_MAIN_leader_60-64,17,20,A,27,74.1,12.93,31.25,0.0,44.0,875,2460
WTA_MAIN_leader_60-64,17,20,B,27,74.1,9.5,31.25,0.0,33.71,875,1650
WTA_MAIN_leader_60-64,17,21,A,27,70.4,9.64,32.81,-3.12,45.71,875,1800
WTA_MAIN_leader_60-64,17,21,B,27,70.4,5.83,32.81,-3.12,35.43,875,900
WTA_MAIN_leader_60-64,17,22,A,27,70.4,10.74,34.38,-3.12,47.43,875,2030
WTA_MAIN_leader_60-64,17,22,B,27,70.4,6.93,34.38,-3.12,37.14,875,1130
WTA_MAIN_leader_60-64,17,23,A,27,66.7,9.02,35.94,-3.12,49.14,875,1680
WTA_MAIN_leader_60-64,17,23,B,27,66.7,5.21,35.94,-3.12,38.86,875,780
WTA_MAIN_leader_60-64,17,24,A,27,63.0,4.97,37.5,-40.0,50.86,875,785
WTA_MAIN_leader_60-64,17,24,B,27,63.0,1.16,37.5,-40.0,40.57,875,-115
WTA_MAIN_leader_60-64,17,25,A,27,63.0,5.95,39.06,-40.0,52.57,875,995
WTA_MAIN_leader_60-64,17,25,B,27,63.0,2.14,39.06,-40.0,42.29,875,95
WTA_MAIN_leader_60-64,18,15,A,27,74.1,6.97,23.44,0.0,36.21,870,1180
WTA_MAIN_leader_60-64,18,15,B,27,74.1,3.9,23.44,0.0,25.86,870,460
WTA_MAIN_leader_60-64,18,16,A,27,74.1,8.11,25.0,0.0,37.93,870,1410
WTA_MAIN_leader_60-64,18,16,B,27,74.1,5.05,25.0,0.0,27.59,870,690
WTA_MAIN_leader_60-64,18,17,A,27,74.1,9.26,26.56,0.0,39.66,870,1640
WTA_MAIN_leader_60-64,18,17,B,27,74.1,6.2,26.56,0.0,29.31,870,920
WTA_MAIN_leader_60-64,18,18,A,27,74.1,10.41,28.12,0.0,41.38,870,1870
WTA_MAIN_leader_60-64,18,18,B,27,74.1,7.34,28.12,0.0,31.03,870,1150
WTA_MAIN_leader_60-64,18,19,A,27,74.1,11.56,29.69,0.0,43.1,870,2100
WTA_MAIN_leader_60-64,18,19,B,27,74.1,8.49,29.69,0.0,32.76,870,1380
WTA_MAIN_leader_60-64,18,20,A,27,74.1,12.7,31.25,0.0,44.83,870,2330
WTA_MAIN_leader_60-64,18,20,B,27,74.1,9.64,31.25,0.0,34.48,870,1610
WTA_MAIN_leader_60-64,18,21,A,27,70.4,9.44,32.81,-3.12,46.55,870,1675
WTA_MAIN_leader_60-64,18,21,B,27,70.4,5.99,32.81,-3.12,36.21,870,865
WTA_MAIN_leader_60-64,18,22,A,27,70.4,10.54,34.38,-3.12,48.28,870,1900
WTA_MAIN_leader_60-64,18,22,B,27,70.4,7.09,34.38,-3.12,37.93,870,1090
WTA_MAIN_leader_60-64,18,23,A,27,66.7,8.83,35.94,-3.12,50.0,870,1550
WTA_MAIN_leader_60-64,18,23,B,27,66.7,5.38,35.94,-3.12,39.66,870,740
WTA_MAIN_leader_60-64,18,24,A,27,63.0,4.78,37.5,-39.66,51.72,870,655
WTA_MAIN_leader_60-64,18,24,B,27,63.0,1.33,37.5,-39.66,41.38,870,-155
WTA_MAIN_leader_60-64,18,25,A,27,63.0,5.76,39.06,-39.66,53.45,870,860
WTA_MAIN_leader_60-64,18,25,B,27,63.0,2.31,39.06,-39.66,43.1,870,50
WTA_MAIN_leader_60-64,19,15,A,27,74.1,6.7,23.44,0.0,36.99,865,1065
WTA_MAIN_leader_60-64,19,15,B,27,74.1,4.0,23.44,0.0,26.59,865,435
WTA_MAIN_leader_60-64,19,16,A,27,74.1,7.84,25.0,0.0,38.73,865,1290
WTA_MAIN_leader_60-64,19,16,B,27,74.1,5.14,25.0,0.0,28.32,865,660
WTA_MAIN_leader_60-64,19,17,A,27,74.1,8.99,26.56,0.0,40.46,865,1515
WTA_MAIN_leader_60-64,19,17,B,27,74.1,6.29,26.56,0.0,30.06,865,885
WTA_MAIN_leader_60-64,19,18,A,27,74.1,10.13,28.12,0.0,42.2,865,1740
WTA_MAIN_leader_60-64,19,18,B,27,74.1,7.43,28.12,0.0,31.79,865,1110
WTA_MAIN_leader_60-64,19,19,A,27,74.1,11.27,29.69,0.0,43.93,865,1965
WTA_MAIN_leader_60-64,19,19,B,27,74.1,8.58,29.69,0.0,33.53,865,1335
WTA_MAIN_leader_60-64,19,20,A,27,74.1,12.42,31.25,0.0,45.66,865,2190
WTA_MAIN_leader_60-64,19,20,B,27,74.1,9.72,31.25,0.0,35.26,865,1560
WTA_MAIN_leader_60-64,19,21,A,27,70.4,9.18,32.81,-3.12,47.4,865,1540
WTA_MAIN_leader_60-64,19,21,B,27,70.4,6.1,32.81,-3.12,36.99,865,820
WTA_MAIN_leader_60-64,19,22,A,27,70.4,10.28,34.38,-3.12,49.13,865,1760
WTA_MAIN_leader_60-64,19,22,B,27,70.4,7.19,34.38,-3.12,38.73,865,1040
WTA_MAIN_leader_60-64,19,23,A,27,66.7,8.58,35.94,-3.12,50.87,865,1410
WTA_MAIN_leader_60-64,19,23,B,27,66.7,5.5,35.94,-3.12,40.46,865,690
WTA_MAIN_leader_60-64,19,24,A,27,63.0,4.52,37.5,-39.31,52.6,865,515
WTA_MAIN_leader_60-64,19,24,B,27,63.0,1.44,37.5,-39.31,42.2,865,-205
WTA_MAIN_leader_60-64,19,25,A,27,63.0,5.5,39.06,-39.31,54.34,865,715
WTA_MAIN_leader_60-64,19,25,B,27,63.0,2.42,39.06,-39.31,43.93,865,-5
WTA_MAIN_leader_60-64,20,15,A,27,74.1,6.37,23.44,0.0,23.44,860,940
WTA_MAIN_leader_60-64,20,15,B,27,74.1,3.66,23.44,0.0,23.44,860,310
WTA_MAIN_leader_60-64,20,16,A,27,74.1,7.51,25.0,0.0,25.0,860,1160
WTA_MAIN_leader_60-64,20,16,B,27,74.1,4.8,25.0,0.0,25.0,860,530
WTA_MAIN_leader_60-64,20,17,A,27,74.1,8.65,26.56,0.0,26.56,860,1380
WTA_MAIN_leader_60-64,20,17,B,27,74.1,5.94,26.56,0.0,26.56,860,750
WTA_MAIN_leader_60-64,20,18,A,27,74.1,9.79,28.12,0.0,28.12,860,1600
WTA_MAIN_leader_60-64,20,18,B,27,74.1,7.08,28.12,0.0,28.12,860,970
WTA_MAIN_leader_60-64,20,19,A,27,74.1,10.93,29.69,0.0,29.69,860,1820
WTA_MAIN_leader_60-64,20,19,B,27,74.1,8.22,29.69,0.0,29.69,860,1190
WTA_MAIN_leader_60-64,20,20,A,27,74.1,12.07,31.25,0.0,31.25,860,2040
WTA_MAIN_leader_60-64,20,20,B,27,74.1,9.36,31.25,0.0,31.25,860,1410
WTA_MAIN_leader_60-64,20,21,A,27,70.4,8.86,32.81,-3.12,48.26,860,1395
WTA_MAIN_leader_60-64,20,21,B,27,70.4,5.7,32.81,-3.12,36.05,860,660
WTA_MAIN_leader_60-64,20,22,A,27,70.4,9.95,34.38,-3.12,50.0,860,1610
WTA_MAIN_leader_60-64,20,22,B,27,70.4,6.79,34.38,-3.12,37.79,860,875
WTA_MAIN_leader_60-64,20,23,A,27,66.7,8.27,35.94,-3.12,51.74,860,1260
WTA_MAIN_leader_60-64,20,23,B,27,66.7,5.1,35.94,-3.12,39.53,860,525
WTA_MAIN_leader_60-64,20,24,A,27,63.0,4.21,37.5,-38.95,53.49,860,365
WTA_MAIN_leader_60-64,20,24,B,27,63.0,1.04,37.5,-38.95,41.28,860,-370
WTA_MAIN_leader_60-64,20,25,A,27,63.0,5.18,39.06,-38.95,55.23,860,560
WTA_MAIN_leader_60-64,20,25,B,27,63.0,2.01,39.06,-38.95,43.02,860,-175
WTA_MAIN_leader_65-69,25,hold99,A,21,71.4,21.05,45.59,-0.74,45.59,895,2995
WTA_MAIN_leader_65-69,25,hold99,B,21,71.4,21.05,45.59,-0.74,45.59,895,2995
WTA_MAIN_leader_65-69,25,1,A,21,81.0,-0.54,1.47,1.47,8.56,895,-225
WTA_MAIN_leader_65-69,25,1,B,21,81.0,-1.82,1.47,1.47,1.85,895,-465
WTA_MAIN_leader_65-69,25,2,A,21,81.0,-6.53,2.94,2.94,2.94,895,-1110
WTA_MAIN_leader_65-69,25,2,B,21,81.0,-7.17,2.94,2.94,2.94,895,-1230
WTA_MAIN_leader_65-69,25,3,A,21,81.0,-5.33,4.41,4.41,4.41,895,-935
WTA_MAIN_leader_65-69,25,3,B,21,81.0,-5.97,4.41,4.41,4.41,895,-1055
WTA_MAIN_leader_65-69,25,4,A,21,81.0,-4.13,5.88,5.88,5.88,895,-760
WTA_MAIN_leader_65-69,25,4,B,21,81.0,-4.77,5.88,5.88,5.88,895,-880
WTA_MAIN_leader_65-69,25,5,A,21,81.0,-2.21,7.35,7.35,7.35,895,-435
WTA_MAIN_leader_65-69,25,5,B,21,81.0,-3.49,7.35,7.35,7.35,895,-675
WTA_MAIN_leader_65-69,26,hold99,A,21,71.4,21.21,45.59,-0.74,45.59,890,3025
WTA_MAIN_leader_65-69,26,hold99,B,21,71.4,21.21,45.59,-0.74,45.59,890,3025
WTA_MAIN_leader_65-69,26,1,A,21,81.0,-0.48,1.47,1.47,8.88,890,-210
WTA_MAIN_leader_65-69,26,1,B,21,81.0,-1.92,1.47,1.12,1.47,890,-480
WTA_MAIN_leader_65-69,26,2,A,21,81.0,-6.5,2.94,2.94,2.94,890,-1100
WTA_MAIN_leader_65-69,26,2,B,21,81.0,-7.22,2.94,2.88,2.94,890,-1235
WTA_MAIN_leader_65-69,26,3,A,21,81.0,-5.3,4.41,4.41,4.41,890,-925
WTA_MAIN_leader_65-69,26,3,B,21,81.0,-6.02,4.41,4.41,4.41,890,-1060
WTA_MAIN_leader_65-69,26,4,A,21,81.0,-4.1,5.88,5.88,5.88,890,-750
WTA_MAIN_leader_65-69,26,4,B,21,81.0,-4.82,5.88,5.88,5.88,890,-885
WTA_MAIN_leader_65-69,26,5,A,21,81.0,-2.15,7.35,7.35,7.35,890,-420
WTA_MAIN_leader_65-69,26,5,B,21,81.0,-3.59,7.35,7.35,7.35,890,-690
WTA_MAIN_leader_65-69,27,hold99,A,21,71.4,21.37,45.59,-0.74,45.59,885,3055
WTA_MAIN_leader_65-69,27,hold99,B,21,71.4,21.37,45.59,-0.74,45.59,885,3055
WTA_MAIN_leader_65-69,27,1,A,21,81.0,-0.42,1.47,1.47,9.21,885,-195
WTA_MAIN_leader_65-69,27,1,B,21,81.0,-1.87,1.47,1.47,1.58,885,-465
WTA_MAIN_leader_65-69,27,2,A,21,81.0,-6.47,2.94,2.94,2.94,885,-1090
WTA_MAIN_leader_65-69,27,2,B,21,81.0,-7.19,2.94,2.94,2.94,885,-1225
WTA_MAIN_leader_65-69,27,3,A,21,81.0,-5.26,4.41,4.41,4.41,885,-915
WTA_MAIN_leader_65-69,27,3,B,21,81.0,-5.99,4.41,4.41,4.41,885,-1050
WTA_MAIN_leader_65-69,27,4,A,21,81.0,-4.06,5.88,5.88,5.88,885,-740
WTA_MAIN_leader_65-69,27,4,B,21,81.0,-4.79,5.88,5.88,5.88,885,-875
WTA_MAIN_leader_65-69,27,5,A,21,81.0,-2.08,7.35,7.35,7.35,885,-405
WTA_MAIN_leader_65-69,27,5,B,21,81.0,-3.53,7.35,7.35,7.35,885,-675
WTA_MAIN_leader_65-69,28,hold99,A,21,71.4,21.53,45.59,-0.57,45.59,880,3085
WTA_MAIN_leader_65-69,28,hold99,B,21,71.4,21.53,45.59,-0.57,45.59,880,3085
WTA_MAIN_leader_65-69,28,1,A,21,81.0,-0.35,1.47,1.47,9.54,880,-180
WTA_MAIN_leader_65-69,28,1,B,21,81.0,-1.81,1.47,1.47,1.87,880,-450
WTA_MAIN_leader_65-69,28,2,A,21,81.0,-6.43,2.94,2.94,2.94,880,-1080
WTA_MAIN_leader_65-69,28,2,B,21,81.0,-7.16,2.94,2.94,2.94,880,-1215
WTA_MAIN_leader_65-69,28,3,A,21,81.0,-5.23,4.41,4.41,4.41,880,-905
WTA_MAIN_leader_65-69,28,3,B,21,81.0,-5.96,4.41,4.41,4.41,880,-1040
WTA_MAIN_leader_65-69,28,4,A,21,81.0,-4.03,5.88,5.88,5.88,880,-730
WTA_MAIN_leader_65-69,28,4,B,21,81.0,-4.76,5.88,5.88,5.88,880,-865
WTA_MAIN_leader_65-69,28,5,A,21,81.0,-2.01,7.35,7.35,7.35,880,-390
WTA_MAIN_leader_65-69,28,5,B,21,81.0,-3.48,7.35,7.35,7.35,880,-660
WTA_MAIN_leader_65-69,29,hold99,A,21,71.4,21.7,45.59,-0.29,45.59,875,3115
WTA_MAIN_leader_65-69,29,hold99,B,21,71.4,21.7,45.59,-0.29,45.59,875,3115
WTA_MAIN_leader_65-69,29,1,A,21,81.0,-0.29,1.47,1.47,9.88,875,-165
WTA_MAIN_leader_65-69,29,1,B,21,81.0,-1.92,1.47,1.14,1.47,875,-465
WTA_MAIN_leader_65-69,29,2,A,21,81.0,-6.4,2.94,2.94,2.94,875,-1070
WTA_MAIN_leader_65-69,29,2,B,21,81.0,-7.22,2.94,2.9,2.94,875,-1220
WTA_MAIN_leader_65-69,29,3,A,21,81.0,-5.2,4.41,4.41,4.41,875,-895
WTA_MAIN_leader_65-69,29,3,B,21,81.0,-6.01,4.41,4.41,4.41,875,-1045
WTA_MAIN_leader_65-69,29,4,A,21,81.0,-4.0,5.88,5.88,5.88,875,-720
WTA_MAIN_leader_65-69,29,4,B,21,81.0,-4.81,5.88,5.88,5.88,875,-870
WTA_MAIN_leader_65-69,29,5,A,21,81.0,-1.95,7.35,7.35,7.35,875,-375
WTA_MAIN_leader_65-69,29,5,B,21,81.0,-3.58,7.35,7.35,7.35,875,-675
WTA_MAIN_leader_65-69,30,hold99,A,21,71.4,21.86,45.59,0.0,45.59,870,3145
WTA_MAIN_leader_65-69,30,hold99,B,21,71.4,21.86,45.59,0.0,45.59,870,3145
WTA_MAIN_leader_65-69,30,1,A,21,81.0,-0.22,1.47,1.47,10.22,870,-150
WTA_MAIN_leader_65-69,30,1,B,21,81.0,-1.87,1.47,1.47,1.6,870,-450
WTA_MAIN_leader_65-69,30,2,A,21,81.0,-6.37,2.94,2.94,2.94,870,-1060
WTA_MAIN_leader_65-69,30,2,B,21,81.0,-7.19,2.94,2.94,2.94,870,-1210
WTA_MAIN_leader_65-69,30,3,A,21,81.0,-5.17,4.41,4.41,4.41,870,-885
WTA_MAIN_leader_65-69,30,3,B,21,81.0,-5.99,4.41,4.41,4.41,870,-1035
WTA_MAIN_leader_65-69,30,4,A,21,81.0,-3.96,5.88,5.88,5.88,870,-710
WTA_MAIN_leader_65-69,30,4,B,21,81.0,-4.78,5.88,5.88,5.88,870,-860
WTA_MAIN_leader_65-69,30,5,A,21,81.0,-1.88,7.35,7.35,7.35,870,-360
WTA_MAIN_leader_65-69,30,5,B,21,81.0,-3.52,7.35,7.35,7.35,870,-660
