ts_ET,leg,phase,best_bid,best_ask,bid_depth,ask_depth,last_traded_price,last_traded_side,last_traded_size,our_bid
06:21:58.57,Jurij Rodionov,window1,68,69,1756,29,,,,
06:21:58.57,Oliver Crawford,window1,30,32,954,7002,,,,
06:23:00.96,Jurij Rodionov,window1,68,69,1756,29,,,,
06:23:00.96,Oliver Crawford,window1,30,32,954,1702,,,,
06:23:22.50,Jurij Rodionov,window1,68,69,1756,29,,,,
06:23:22.50,Oliver Crawford,window1,30,32,954,7002,,,,
06:23:42.77,Jurij Rodionov,window1,68,69,1756,29,,,,
06:23:42.77,Oliver Crawford,window1,30,32,954,7002,,,,
06:24:05.81,Jurij Rodionov,window1,68,69,1756,29,,,,
06:24:05.81,Oliver Crawford,window1,30,32,954,7002,,,,
06:24:26.29,Jurij Rodionov,window1,68,69,1756,29,,,,
06:24:26.29,Oliver Crawford,window1,30,32,954,1702,,,,
06:24:45.49,Jurij Rodionov,window1,68,69,1756,29,,,,
06:24:45.49,Oliver Crawford,window1,30,32,954,7002,,,,
06:25:07.75,Jurij Rodionov,window1,68,69,1756,29,,,,
06:25:07.75,Oliver Crawford,window1,30,32,954,7002,,,,
06:25:27.53,Oliver Crawford,window1,30,32,954,7002,,,,
06:25:49.77,Jurij Rodionov,window1,68,69,1756,29,,,,
06:25:49.77,Oliver Crawford,window1,30,32,954,7002,,,,
06:26:12.62,Jurij Rodionov,window1,68,69,1756,29,,,,
06:26:12.62,Oliver Crawford,window1,30,32,954,6702,,,,
06:26:32.58,Jurij Rodionov,window1,68,69,1756,29,,,,
06:26:32.58,Oliver Crawford,window1,30,32,954,7002,,,,
06:26:53.56,Jurij Rodionov,window1,68,69,1756,29,,,,
06:26:53.56,Oliver Crawford,window1,30,32,954,7002,,,,
06:27:13.83,Jurij Rodionov,window1,68,69,1756,29,,,,
06:27:13.83,Oliver Crawford,window1,30,32,954,7002,,,,
06:27:29.75,Jurij Rodionov,window1,68,69,1756,29,,,,
06:27:29.75,Oliver Crawford,window1,30,32,954,1702,,,,
06:27:46.38,Jurij Rodionov,window1,68,69,1756,29,,,,
06:27:46.38,Oliver Crawford,window1,30,32,954,6702,,,,
06:28:03.47,Jurij Rodionov,window1,68,69,1756,29,,,,
06:28:03.47,Oliver Crawford,window1,30,32,954,6702,,,,
06:28:20.02,Oliver Crawford,window1,30,32,954,6702,,,,
06:28:34.97,Jurij Rodionov,window1,68,69,1756,29,,,,
06:28:34.97,Oliver Crawford,window1,30,32,954,7002,,,,
06:28:51.95,Jurij Rodionov,window1,68,69,1756,29,,,,
06:28:51.95,Oliver Crawford,window1,30,32,954,7002,,,,
06:29:09.51,Oliver Crawford,window1,30,32,954,7002,,,,
06:29:25.37,Jurij Rodionov,window1,68,69,1756,29,,,,
06:29:25.37,Oliver Crawford,window1,30,32,1284,1372,,,,
06:29:41.53,Jurij Rodionov,window1,68,69,1756,29,,,,
06:29:41.53,Oliver Crawford,window1,30,32,954,6702,,,,
06:30:17.48,Jurij Rodionov,window1,68,69,1756,29,,,,63
06:30:17.48,Oliver Crawford,window1,30,32,959,7002,,,,30
06:30:34.63,Oliver Crawford,window1,30,32,959,7002,,,,30
06:30:51.25,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:30:51.25,Oliver Crawford,window1,30,32,1289,1372,,,,30
06:31:09.47,Oliver Crawford,window1,30,32,1289,1372,,,,30
06:31:28.19,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:31:28.19,Oliver Crawford,window1,30,32,1289,1372,,,,30
06:31:47.06,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:31:47.06,Oliver Crawford,window1,30,32,1289,1372,,,,30
06:32:06.73,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:32:44.30,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:32:44.30,Oliver Crawford,window1,30,32,1289,1372,,,,30
06:33:03.92,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:33:03.92,Oliver Crawford,window1,30,32,959,7002,,,,30
06:33:24.83,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:33:24.83,Oliver Crawford,window1,30,32,959,7002,,,,30
06:33:47.03,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:33:47.03,Oliver Crawford,window1,30,32,959,7002,,,,30
06:34:07.16,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:34:07.16,Oliver Crawford,window1,30,32,959,1702,,,,30
06:34:27.10,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:34:27.10,Oliver Crawford,window1,30,32,959,7002,,,,30
06:34:47.22,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:34:47.22,Oliver Crawford,window1,30,32,959,7002,,,,30
06:35:27.25,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:36:02.81,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:36:02.81,Oliver Crawford,window1,30,32,959,1702,,,,30
06:36:20.40,Oliver Crawford,window1,30,32,959,7002,,,,30
06:36:36.07,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:36:54.36,Oliver Crawford,window1,30,32,959,7002,,,,30
06:37:14.90,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:37:14.90,Oliver Crawford,window1,30,32,959,7002,,,,30
06:37:33.62,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:37:33.62,Oliver Crawford,window1,30,32,959,7002,,,,30
06:37:54.85,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:37:54.85,Oliver Crawford,window1,30,32,1289,1372,,,,30
06:38:16.00,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:38:16.00,Oliver Crawford,window1,30,32,959,6702,,,,30
06:38:57.62,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:38:57.62,Oliver Crawford,window1,30,32,959,7002,,,,30
06:39:15.26,Oliver Crawford,window1,30,32,959,7002,,,,30
06:39:31.98,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:39:50.06,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:39:50.06,Oliver Crawford,window1,30,32,959,1702,,,,30
06:40:09.21,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:40:09.21,Oliver Crawford,window1,30,32,959,6702,,,,30
06:40:27.78,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:40:27.78,Oliver Crawford,window1,30,32,959,7002,,,,30
06:40:47.50,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:40:47.50,Oliver Crawford,window1,30,32,959,7002,,,,30
06:41:07.65,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:41:07.65,Oliver Crawford,window1,30,32,959,1702,,,,30
06:41:27.67,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:41:27.67,Oliver Crawford,window1,30,32,959,7002,,,,30
06:41:49.33,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:41:49.33,Oliver Crawford,window1,30,32,959,7002,,,,30
06:42:10.21,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:42:10.21,Oliver Crawford,window1,30,32,959,7002,,,,30
06:42:30.04,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:42:30.04,Oliver Crawford,window1,30,32,959,7002,,,,30
06:42:50.81,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:42:50.81,Oliver Crawford,window1,30,32,1289,1372,,,,30
06:43:13.22,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:43:13.22,Oliver Crawford,window1,30,32,959,6702,,,,30
06:43:32.09,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:43:32.09,Oliver Crawford,window1,30,32,959,6702,,,,30
06:43:53.20,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:43:53.20,Oliver Crawford,window1,30,32,959,7002,,,,30
06:44:13.91,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:44:13.91,Oliver Crawford,window1,30,32,959,7002,,,,30
06:49:41.77,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:49:41.77,Oliver Crawford,window1,30,32,959,6702,,,,30
06:50:08.94,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:50:08.94,Oliver Crawford,window1,30,32,959,6702,,,,30
06:50:32.24,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:50:32.24,Oliver Crawford,window1,30,32,959,7002,,,,30
06:51:12.75,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:51:12.75,Oliver Crawford,window1,30,32,959,7002,,,,30
06:52:11.35,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:52:11.35,Oliver Crawford,window1,30,32,959,7002,,,,30
06:52:51.00,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:52:51.00,Oliver Crawford,window1,30,32,959,1702,,,,30
06:53:12.23,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:53:12.23,Oliver Crawford,window1,30,32,959,6702,,,,30
06:54:56.61,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:54:56.61,Oliver Crawford,window1,30,32,1289,1372,,,,30
06:55:15.93,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:55:15.93,Oliver Crawford,window1,30,32,959,7002,,,,30
06:55:33.27,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:55:33.27,Oliver Crawford,window1,30,32,959,7002,,,,30
06:55:50.52,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:56:08.45,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:56:25.38,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:56:41.06,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:56:41.06,Oliver Crawford,window1,30,32,959,7002,,,,30
06:56:59.12,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:56:59.12,Oliver Crawford,window1,30,32,959,7002,,,,30
06:57:17.25,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:57:17.25,Oliver Crawford,window1,30,32,959,7002,,,,30
06:57:33.15,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:57:50.38,Oliver Crawford,window1,30,32,959,7002,,,,30
06:58:08.59,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:58:08.59,Oliver Crawford,window1,30,32,1289,1372,,,,30
06:58:25.54,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:58:25.54,Oliver Crawford,window1,30,32,1289,1372,,,,30
06:58:41.94,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:58:41.94,Oliver Crawford,window1,30,32,1289,1372,,,,30
06:59:00.42,Oliver Crawford,window1,30,32,1289,1372,,,,30
06:59:17.57,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:59:33.23,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
06:59:33.23,Oliver Crawford,window1,30,32,1289,1372,,,,30
06:59:50.68,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
07:00:15.62,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
07:00:15.62,Oliver Crawford,window1,30,32,1289,1372,,,,30
07:00:55.64,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
07:00:55.64,Oliver Crawford,window1,30,32,959,6702,,,,30
07:01:20.92,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
07:01:20.92,Oliver Crawford,window1,30,32,959,7002,,,,30
07:02:10.23,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
07:02:10.23,Oliver Crawford,window1,30,32,959,7002,,,,30
07:02:35.44,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
07:02:35.44,Oliver Crawford,window1,30,32,959,7002,,,,30
07:02:53.14,Jurij Rodionov,window1,68,69,1756,26,69,buy,3,63
07:02:53.14,Oliver Crawford,window1,30,32,959,7002,,,,30
07:03:12.98,Jurij Rodionov,window1,68,69,1750,26,69,buy,3,63
07:03:12.98,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:03:32.54,Jurij Rodionov,window1,68,69,1750,26,69,buy,3,63
07:03:32.54,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:03:52.63,Jurij Rodionov,window1,68,69,1750,26,69,buy,3,63
07:03:52.63,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:04:13.07,Jurij Rodionov,window1,68,69,1750,26,69,buy,3,63
07:04:13.07,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:04:32.21,Jurij Rodionov,window1,68,69,1750,26,69,buy,3,63
07:04:32.21,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:04:53.11,Jurij Rodionov,window1,68,69,1750,26,69,buy,3,63
07:04:53.11,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:05:28.96,Jurij Rodionov,window1,68,69,1750,26,69,buy,3,63
07:05:28.96,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:06:02.79,Jurij Rodionov,window1,68,69,1750,26,69,buy,3,63
07:06:02.79,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:06:37.40,Jurij Rodionov,window1,68,69,1750,26,69,buy,3,63
07:06:37.40,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:06:54.63,Jurij Rodionov,window1,68,69,1750,26,69,buy,3,63
07:06:54.63,Oliver Crawford,window1,30,32,965,6645,32,buy,51,30
07:07:12.40,Jurij Rodionov,window1,68,69,1750,26,69,buy,3,63
07:07:28.62,Jurij Rodionov,window1,68,69,1750,26,69,buy,3,63
07:07:28.62,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:07:45.98,Jurij Rodionov,window1,68,69,1750,26,69,buy,3,63
07:07:45.98,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:08:05.14,Jurij Rodionov,window1,68,69,1750,26,69,buy,3,63
07:08:05.14,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:08:22.53,Oliver Crawford,window1,30,32,1295,1315,32,buy,51,30
07:08:39.27,Jurij Rodionov,window1,68,69,1750,26,69,buy,3,63
07:08:39.27,Oliver Crawford,window1,30,32,965,6645,32,buy,51,30
07:09:16.10,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:09:33.37,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:09:51.21,Jurij Rodionov,window1,68,69,1750,26,69,buy,3,63
07:09:51.21,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:10:10.66,Jurij Rodionov,window1,68,69,1750,26,69,buy,3,63
07:10:10.66,Oliver Crawford,window1,30,32,1295,6315,32,buy,51,30
07:10:32.20,Jurij Rodionov,window1,68,69,1750,26,69,buy,3,63
07:10:32.20,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:10:53.87,Jurij Rodionov,window1,68,69,1750,26,69,buy,3,63
07:11:14.93,Jurij Rodionov,window1,68,69,1750,26,69,buy,3,63
07:11:14.93,Oliver Crawford,window1,30,32,965,6645,32,buy,51,30
07:11:34.78,Jurij Rodionov,window1,68,69,1750,26,69,buy,3,63
07:11:34.78,Oliver Crawford,window1,30,32,965,6645,32,buy,51,30
07:11:54.60,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:12:14.77,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:14:13.04,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:14:13.04,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:14:37.14,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:14:37.14,Oliver Crawford,window1,30,32,1295,1315,32,buy,51,30
07:14:58.74,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:14:58.74,Oliver Crawford,window1,30,32,965,6645,32,buy,51,30
07:15:21.10,Oliver Crawford,window1,30,32,965,6645,32,buy,51,30
07:15:43.92,Oliver Crawford,window1,30,32,965,6645,32,buy,51,30
07:16:01.66,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:16:01.66,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:16:18.75,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:16:18.75,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:17:27.03,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:17:27.03,Oliver Crawford,window1,30,32,1295,1315,32,buy,51,30
07:17:43.59,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:17:43.59,Oliver Crawford,window1,30,32,1295,1315,32,buy,51,30
07:18:45.59,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:18:45.59,Oliver Crawford,window1,30,32,1295,1315,32,buy,51,30
07:19:04.29,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:19:20.92,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:19:20.92,Oliver Crawford,window1,30,32,965,6645,32,buy,51,30
07:19:38.46,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:19:38.46,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:19:56.50,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:19:56.50,Oliver Crawford,window1,30,32,1311,1315,32,buy,51,30
07:20:15.99,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:20:15.99,Oliver Crawford,window1,30,32,981,6945,32,buy,51,30
07:20:32.10,Oliver Crawford,window1,30,32,981,6945,32,buy,51,30
07:20:49.16,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:20:49.16,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:21:10.16,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:21:10.16,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:21:30.03,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:21:30.03,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:21:51.14,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:21:51.14,Oliver Crawford,window1,30,32,965,6645,32,buy,51,30
07:22:11.72,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:22:11.72,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:22:31.08,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:22:50.65,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:22:50.65,Oliver Crawford,window1,30,32,1295,1315,32,buy,51,30
07:23:11.88,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:23:11.88,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:23:52.53,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:24:14.03,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:24:14.03,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:24:34.03,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:24:34.03,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:24:56.29,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:25:23.75,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:25:23.75,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:25:47.75,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:25:47.75,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:26:12.27,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:26:12.27,Oliver Crawford,window1,30,32,1295,1315,32,buy,51,30
07:26:32.77,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:26:32.77,Oliver Crawford,window1,30,32,965,6645,32,buy,51,30
07:26:50.34,Oliver Crawford,window1,30,32,965,6645,32,buy,51,30
07:27:09.10,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:27:09.10,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:27:27.52,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:27:27.52,Oliver Crawford,window1,30,32,965,6645,32,buy,51,30
07:28:35.12,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:28:35.12,Oliver Crawford,window1,30,32,1295,1315,32,buy,51,30
07:28:51.27,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:28:51.27,Oliver Crawford,window1,30,32,965,6645,32,buy,51,30
07:29:24.37,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:29:24.37,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:29:40.53,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:29:40.53,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:29:56.50,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:29:56.50,Oliver Crawford,window1,30,32,965,6645,32,buy,51,30
07:30:15.65,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:30:15.65,Oliver Crawford,window1,30,32,965,6645,32,buy,51,30
07:30:33.41,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:30:33.41,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:30:50.40,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:30:50.40,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:31:10.70,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:31:28.77,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:31:28.77,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:31:46.36,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:31:46.36,Oliver Crawford,window1,30,32,1295,1315,32,buy,51,30
07:32:05.31,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:32:05.31,Oliver Crawford,window1,30,32,965,6645,32,buy,51,30
07:32:25.47,Oliver Crawford,window1,30,32,965,6645,32,buy,51,30
07:32:43.73,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:32:43.73,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:33:02.48,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:33:02.48,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:33:21.28,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:33:21.28,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:33:40.66,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:33:40.66,Oliver Crawford,window1,30,32,1295,1315,32,buy,51,30
07:33:59.06,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:33:59.06,Oliver Crawford,window1,30,32,1295,1315,32,buy,51,30
07:34:19.57,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:34:19.57,Oliver Crawford,window1,30,32,1295,1315,32,buy,51,30
07:34:38.87,Oliver Crawford,window1,30,32,1295,1315,32,buy,51,30
07:35:09.33,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:35:25.71,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:35:25.71,Oliver Crawford,window1,30,32,1295,1331,32,buy,51,30
07:35:40.84,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:35:40.84,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:35:55.46,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:36:11.41,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:36:57.46,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:36:57.46,Oliver Crawford,window1,30,32,965,6645,32,buy,51,30
07:37:18.29,Jurij Rodionov,window1,68,69,2722,26,69,buy,3,64
07:37:18.29,Oliver Crawford,window1,30,31,965,927,32,buy,51,30
07:37:38.23,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:37:38.23,Oliver Crawford,window1,30,32,965,6645,32,buy,51,30
07:38:48.14,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:38:48.14,Oliver Crawford,window1,30,32,1295,1315,32,buy,51,30
07:39:04.95,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:39:04.95,Oliver Crawford,window1,30,32,965,6645,32,buy,51,30
07:39:20.03,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:39:20.03,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:39:54.22,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:39:54.22,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:40:14.48,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:40:14.48,Oliver Crawford,window1,30,32,1295,1315,32,buy,51,30
07:40:35.98,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:40:35.98,Oliver Crawford,window1,30,32,1295,1315,32,buy,51,30
07:40:53.14,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:40:53.14,Oliver Crawford,window1,30,32,1295,1315,32,buy,51,30
07:41:31.55,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:41:31.55,Oliver Crawford,window1,30,32,1295,1315,32,buy,51,30
07:41:50.66,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:41:50.66,Oliver Crawford,window1,30,32,965,6645,32,buy,51,30
07:42:09.92,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:42:09.92,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:42:29.06,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:42:46.74,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:42:46.74,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:43:04.38,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:43:04.38,Oliver Crawford,window1,30,32,965,6945,32,buy,51,30
07:43:20.90,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:43:40.33,Jurij Rodionov,window1,68,69,1739,26,69,buy,3,64
07:43:40.33,Oliver Crawford,window1,30,32,965,6645,32,buy,51,30
07:43:55.66,Oliver Crawford,window1,30,32,1084,6751,32,buy,119,30
07:44:10.91,Jurij Rodionov,window1,68,69,1620,26,69,buy,3,64
07:44:10.91,Oliver Crawford,window1,30,32,1084,6751,32,buy,119,30
07:44:55.60,Jurij Rodionov,window1,68,69,1620,26,69,buy,3,64
07:45:29.00,Jurij Rodionov,window1,68,69,1620,26,69,buy,3,64
07:45:44.39,Jurij Rodionov,window1,68,69,1619,26,69,buy,3,64
07:45:59.01,Oliver Crawford,window1,30,32,1084,6751,32,buy,119,30
07:46:14.69,Jurij Rodionov,window1,68,69,1619,26,69,buy,3,64
07:46:14.69,Oliver Crawford,window1,30,32,1084,6826,32,buy,119,30
07:46:45.58,Jurij Rodionov,window1,68,69,1619,26,69,buy,3,64
07:46:45.58,Oliver Crawford,window1,30,32,1084,6751,32,buy,119,30
