ts_epoch,ts_et,bid_1,bid_1_sz,ask_1,ask_1_sz
1784178012,2026-07-16 01:00:12 AM,61,276,62,2198
1784178037,2026-07-16 01:00:37 AM,61,267,62,3645
1784178037,2026-07-16 01:00:37 AM,61,276,62,2198
1784178037,2026-07-16 01:00:37 AM,61,276,62,3645
1784178038,2026-07-16 01:00:38 AM,61,267,62,4284
1784178048,2026-07-16 01:00:48 AM,61,267,62,6498
1784178064,2026-07-16 01:01:04 AM,61,267,62,5051
1784178064,2026-07-16 01:01:04 AM,61,267,62,5149
1784178064,2026-07-16 01:01:04 AM,61,267,62,6498
1784178065,2026-07-16 01:01:05 AM,61,267,62,4412
1784178065,2026-07-16 01:01:05 AM,61,267,62,4510
1784178072,2026-07-16 01:01:12 AM,61,267,62,4412
1784178074,2026-07-16 01:01:14 AM,61,267,62,4354
1784178124,2026-07-16 01:02:04 AM,61,267,62,5801
1784178124,2026-07-16 01:02:04 AM,61,267,62,6810
1784178133,2026-07-16 01:02:13 AM,61,267,62,4354
1784178133,2026-07-16 01:02:13 AM,61,267,62,5363
1784178133,2026-07-16 01:02:13 AM,61,267,62,5801
1784178134,2026-07-16 01:02:14 AM,61,267,62,5363
1784178148,2026-07-16 01:02:28 AM,61,267,62,4354
1784178148,2026-07-16 01:02:28 AM,61,267,62,5363
1784178148,2026-07-16 01:02:28 AM,61,267,62,5801
1784178148,2026-07-16 01:02:28 AM,61,267,62,6810
1784178156,2026-07-16 01:02:36 AM,61,267,62,5363
1784178158,2026-07-16 01:02:38 AM,61,267,62,5332
1784178160,2026-07-16 01:02:40 AM,61,267,62,3118
1784178166,2026-07-16 01:02:46 AM,61,267,62,4565
1784178173,2026-07-16 01:02:53 AM,61,267,62,3556
1784178173,2026-07-16 01:02:53 AM,61,267,62,4565
1784178181,2026-07-16 01:03:01 AM,61,267,62,3556
1784178181,2026-07-16 01:03:01 AM,61,267,62,4565
1784178202,2026-07-16 01:03:22 AM,61,267,62,3556
1784178233,2026-07-16 01:03:53 AM,61,267,62,3517
1784178248,2026-07-16 01:04:08 AM,61,267,62,5731
1784178280,2026-07-16 01:04:40 AM,61,267,62,5703
1784178430,2026-07-16 01:07:10 AM,61,267,62,5697
1784178566,2026-07-16 01:09:26 AM,61,267,62,5669
1784178764,2026-07-16 01:12:44 AM,61,267,62,3669
1784178764,2026-07-16 01:12:44 AM,61,267,62,5400
1784178764,2026-07-16 01:12:44 AM,61,267,62,5668
1784178765,2026-07-16 01:12:45 AM,61,267,62,4421
1784178844,2026-07-16 01:14:04 AM,61,267,62,4390
1784178987,2026-07-16 01:16:27 AM,61,267,62,4435
1784178993,2026-07-16 01:16:33 AM,61,267,62,5594
1784179072,2026-07-16 01:17:52 AM,61,267,62,5549
1784179072,2026-07-16 01:17:52 AM,61,267,62,5594
1784179075,2026-07-16 01:17:55 AM,61,267,62,5549
