c,D,target_above,match_N,pooled_N,reach_spike_raw,reach_spike_pooled_match
20,3,23,7,60.2,0.7142857142857143,0.7522230478216317
20,4,24,7,60.2,0.5714285714285714,0.692167975484554
20,5,25,7,60.2,0.5714285714285714,0.6180291485156209
20,6,26,7,60.2,0.5714285714285714,0.5348330103782702
20,7,27,7,60.2,0.5714285714285714,0.5067723433910767
20,8,28,7,60.2,0.42857142857142855,0.4368246475418991
20,9,29,7,60.2,0.42857142857142855,0.4368246475418991
20,10,30,7,60.2,0.42857142857142855,0.42153648906566427
20,11,31,7,60.2,0.42857142857142855,0.3785081904317884
20,12,32,7,60.2,0.42857142857142855,0.3785081904317884
20,13,33,7,60.2,0.2857142857142857,0.3199537664330706
20,14,34,7,60.2,0.2857142857142857,0.30604484461733467
20,15,35,7,60.2,0.14285714285714285,0.27553651820446695
20,16,36,7,60.2,0.14285714285714285,0.26014151745171454
20,17,37,7,60.2,0.14285714285714285,0.24570324072050542
20,18,38,7,60.2,0.14285714285714285,0.24570324072050542
20,19,39,7,60.2,0.14285714285714285,0.23030823996775304
20,20,40,7,60.2,0.14285714285714285,0.23030823996775304
20,21,41,7,60.2,0.14285714285714285,0.21502008149151816
20,22,42,7,60.2,0.14285714285714285,0.1997319230152833
20,23,43,7,60.2,0.14285714285714285,0.1717926677059506
20,24,44,7,60.2,0.14285714285714285,0.1717926677059506
20,25,45,7,60.2,0.14285714285714285,0.1717926677059506
20,26,46,7,60.2,0.14285714285714285,0.1420662324985066
20,27,47,7,60.2,0.14285714285714285,0.1420662324985066
20,28,48,7,60.2,0.14285714285714285,0.1420662324985066
20,29,49,7,60.2,0.14285714285714285,0.12762795576729752
20,30,50,7,60.2,0.14285714285714285,0.12762795576729752
21,1,22,12,66.1,0.75,0.9016355647774985
21,2,23,12,66.1,0.6666666666666666,0.820721883049803
21,3,24,12,66.1,0.6666666666666666,0.741386572319097
21,4,25,12,66.1,0.5833333333333334,0.6731973983480308
21,5,26,12,66.1,0.4166666666666667,0.6154804499244066
21,6,27,12,66.1,0.3333333333333333,0.5479430190335581
21,7,28,12,66.1,0.3333333333333333,0.5211905173598643
21,8,29,12,66.1,0.25,0.44176653410123745
21,9,30,12,66.1,0.25,0.44176653410123745
21,10,31,12,66.1,0.25,0.42831491161565777
21,11,32,12,66.1,0.25,0.40215651587903295
21,12,33,12,66.1,0.25,0.3894054063640273
21,13,34,12,66.1,0.16666666666666666,0.32130490492088193
21,14,35,12,66.1,0.16666666666666666,0.3073035127621936
21,15,36,12,66.1,0.16666666666666666,0.27974852471081674
21,16,37,12,66.1,0.08333333333333333,0.2646165578211387
21,17,38,12,66.1,0.08333333333333333,0.2515373599528262
21,18,39,12,66.1,0.08333333333333333,0.2515373599528262
