c,X,target,raw_N,pooled_N,match_N,reach_raw,reach_pooled,reach_pooled_match,exp_ret_match,roc_match,net_raw,net_pooled,miss_cost_raw,reach_pooled_mono,reach_pooled_match_mono,W,xpos
6,43,49,192,379.0,18,0.7395833333333334,0.5405839917554104,0.5313265663283164,19.470540193676353,3.2450900322793923,30.239583333333336,19.994792167639982,6.0,0.5405839917554104,0.5313265663283164,93,-4.0
6,44,50,192,379.0,18,0.7395833333333334,0.5405839917554104,0.5313265663283164,20.001866760004667,3.333644460000778,30.97916666666667,20.535376159395398,6.0,0.5405839917554104,0.5313265663283164,93,-3.0
6,45,51,192,379.0,18,0.7395833333333334,0.5405839917554104,0.5313265663283164,20.53319332633298,3.4221988877221636,31.71875,21.075960151150802,6.0,0.5405839917554104,0.5313265663283164,93,-2.0
6,46,52,192,379.0,18,0.734375,0.537945723119203,0.520126006300315,20.48209077120523,3.4136817952008713,32.1875,21.479354173823424,6.0,0.537945723119203,0.520126006300315,93,-1.0
6,47,53,192,379.0,18,0.734375,0.537945723119203,0.520126006300315,21.00221677750554,3.50036946291759,32.921875,22.017299896942628,6.0,0.537945723119203,0.520126006300315,93,0.0
6,48,54,192,379.0,18,0.734375,0.5357334249398832,0.5013417337533543,20.48920779372302,3.414867965620503,33.65625,22.433569220199242,6.0,0.5357334249398832,0.5013417337533543,93,1.0
6,49,55,192,379.0,18,0.7291666666666666,0.5309240810717966,0.48290747870726874,19.921362734803406,3.320227122467234,34.104166666666664,22.698275506698728,6.0,0.5309240810717966,0.48290747870726874,93,2.0
6,50,56,192,379.0,18,0.7239583333333334,0.5282858124355891,0.46050635865126593,19.149807490374517,3.1916345817290863,34.54166666666667,23.081456544142906,6.0,0.5282858124355891,0.46050635865126593,93,3.0
6,51,57,192,379.0,18,0.7239583333333334,0.5282858124355891,0.46050635865126593,19.610313849025783,3.268385641504297,35.265625,23.609742356578494,6.0,0.5282858124355891,0.46050635865126593,93,4.0
6,52,58,192,379.0,18,0.71875,0.5256475437993816,0.4381052385952631,18.77155524442889,3.1285925407381483,35.6875,23.98500858811405,6.0,0.5256475437993816,0.4381052385952631,93,5.0
6,53,59,192,379.0,18,0.703125,0.5168395740295431,0.41932096604830243,18.10897211527243,3.0181620192120717,35.484375,23.99187907935417,6.0,0.5168395740295431,0.41932096604830243,93,6.0
6,54,60,192,379.0,18,0.703125,0.5168395740295431,0.41932096604830243,18.52829308132073,3.0880488468867884,36.1875,24.508718653383717,6.0,0.5168395740295431,0.41932096604830243,93,7.0
6,55,61,192,379.0,18,0.703125,0.5168395740295431,0.41932096604830243,18.947614047369036,3.157935674561506,36.890625,25.025558227413253,6.0,0.5168395740295431,0.41932096604830243,93,8.0
6,56,62,192,379.0,18,0.703125,0.5168395740295431,0.41932096604830243,19.36693501341734,3.2278225022362235,37.59375,25.5423978014428,6.0,0.5168395740295431,0.41932096604830243,93,9.0
6,57,63,192,379.0,18,0.6927083333333334,0.5115630367571281,0.40812040602030103,19.08062069770155,3.1801034496169254,37.640625,25.726815527310205,6.0,0.5115630367571281,0.40812040602030103,93,10.0
6,58,64,192,379.0,18,0.6927083333333334,0.5115630367571281,0.40812040602030103,19.488741103721853,3.2481235172869756,38.333333333333336,26.238378564067325,6.0,0.5115630367571281,0.40812040602030103,93,11.0
6,59,65,192,379.0,18,0.6927083333333334,0.5115630367571281,0.40812040602030103,19.896861509742156,3.3161435849570258,39.02604166666667,26.749941600824457,6.0,0.5115630367571281,0.40812040602030103,93,12.0
6,60,66,192,379.0,18,0.6927083333333334,0.5115630367571281,0.40812040602030103,20.304981915762454,3.3841636526270755,39.71875,27.261504637581584,6.0,0.5115630367571281,0.40812040602030103,93,13.0
6,61,67,192,379.0,18,0.6927083333333334,0.5115630367571281,0.40812040602030103,20.713102321782753,3.4521837202971253,40.411458333333336,27.77306767433871,6.0,0.5115630367571281,0.40812040602030103,93,14.0
6,62,68,192,379.0,18,0.6666666666666666,0.4983716935760906,0.3969198459922996,20.359584645898963,3.393264107649827,39.33333333333333,27.387619374785288,6.0,0.4983716935760906,0.3969198459922996,93,15.0
6,63,69,192,379.0,18,0.6666666666666666,0.4983716935760906,0.3969198459922996,20.75650449189126,3.45941741531521,40.0,27.88599106836139,6.0,0.4983716935760906,0.3969198459922996,93,16.0
6,64,70,192,379.0,18,0.6510416666666666,0.4904568876674682,0.3857192859642982,20.369385135923462,3.39489752265391,39.572916666666664,27.8303263483339,6.0,0.4904568876674682,0.3857192859642982,93,17.0
6,65,71,192,379.0,18,0.6510416666666666,0.4904568876674682,0.3857192859642982,20.755104421887765,3.4591840703146275,40.22395833333333,28.320783236001365,6.0,0.4904568876674682,0.3857192859642982,93,18.0
6,66,72,192,379.0,18,0.6510416666666666,0.4904568876674682,0.3857192859642982,21.140823707852057,3.523470617975343,40.875,28.811240123668842,6.0,0.4904568876674682,0.3857192859642982,93,19.0
6,67,73,192,379.0,18,0.6510416666666666,0.4904568876674682,0.3857192859642982,21.52654299381636,3.58775716563606,41.526041666666664,29.301697011336305,6.0,0.4904568876674682,0.3857192859642982,93,20.0
6,68,74,192,379.0,18,0.6510416666666666,0.4904568876674682,0.3857192859642982,21.912262279780656,3.652043713296776,42.17708333333333,29.792153899003775,6.0,0.4904568876674682,0.3857192859642982,93,21.0
6,69,75,192,379.0,18,0.6510416666666666,0.4904568876674682,0.3857192859642982,22.29798156574495,3.7163302609574917,42.828125,30.282610786671242,6.0,0.4904568876674682,0.3857192859642982,93,22.0
6,70,76,192,379.0,18,0.6510416666666666,0.4904568876674682,0.3857192859642982,22.68370085170925,3.7806168086182086,43.479166666666664,30.773067674338712,6.0,0.4904568876674682,0.3857192859642982,93,23.0
6,71,77,192,379.0,18,0.6510416666666666,0.4904568876674682,0.3857192859642982,23.069420137673553,3.8449033562789254,44.13020833333333,31.26352456200618,6.0,0.4904568876674682,0.3857192859642982,93,24.0
6,72,78,192,379.0,18,0.6510416666666666,0.4904568876674682,0.3857192859642982,23.455139423637846,3.909189903939641,44.78125,31.753981449673645,6.0,0.4904568876674682,0.3857192859642982,93,25.0
6,73,79,192,379.0,18,0.6510416666666666,0.4904568876674682,0.3857192859642982,23.840858709602145,3.9734764516003573,45.432291666666664,32.244438337341116,6.0,0.4904568876674682,0.3857192859642982,93,26.0
6,74,80,192,379.0,18,0.6510416666666666,0.4904568876674682,0.3857192859642982,24.226577995566444,4.037762999261074,46.08333333333333,32.734895225008586,6.0,0.4904568876674682,0.3857192859642982,93,27.0
6,75,81,192,379.0,18,0.6510416666666666,0.4904568876674682,0.3857192859642982,24.612297281530747,4.1020495469217915,46.734375,33.22535211267605,6.0,0.4904568876674682,0.3857192859642982,93,28.0
6,76,82,192,379.0,18,0.6510416666666666,0.4904568876674682,0.3857192859642982,24.99801656749504,4.1663360945825065,47.385416666666664,33.715809000343526,6.0,0.4904568876674682,0.3857192859642982,93,29.0
6,77,83,192,379.0,18,0.6510416666666666,0.4904568876674682,0.3857192859642982,25.38373585345934,4.230622642243223,48.03645833333333,34.20626588801099,6.0,0.4904568876674682,0.3857192859642982,93,30.0
6,78,84,192,379.0,18,0.6510416666666666,0.4904568876674682,0.3857192859642982,25.76945513942364,4.29490918990394,48.6875,34.69672277567845,6.0,0.4904568876674682,0.3857192859642982,93,31.0
6,79,85,192,379.0,18,0.6510416666666666,0.4904568876674682,0.3857192859642982,26.155174425387933,4.359195737564655,49.338541666666664,35.18717966334593,6.0,0.4904568876674682,0.3857192859642982,93,32.0
6,80,86,192,379.0,18,0.6510416666666666,0.4882858124355891,0.3765021584412554,25.72056936180142,4.286761560300237,49.98958333333333,35.48441085537616,6.0,0.4882858124355891,0.3765021584412554,93,33.0
6,81,87,192,379.0,18,0.6510416666666666,0.4699278598419787,0.35736786839341966,24.38490257846226,4.06415042974371,50.640625,34.334496736516655,6.0,0.4699278598419787,0.35736786839341966,93,34.0
6,82,88,192,379.0,18,0.6458333333333334,0.45167983510821025,0.32685800956714506,22.02817640882044,3.6713627348034064,50.833333333333336,33.18065269666781,6.0,0.45167983510821025,0.32685800956714506,93,35.0
6,83,89,192,379.0,18,0.6197916666666666,0.43406389556853314,0.3062653132656633,20.512892311282233,3.4188153852137053,49.16145833333333,32.06008931638612,6.0,0.43406389556853314,0.3062653132656633,93,36.0
6,84,90,192,379.0,18,0.5260416666666666,0.3865750601167984,0.2950647532376619,19.811107222027765,3.301851203671294,41.34375,28.22015802129852,6.0,0.3865750601167984,0.2950647532376619,93,37.0
6,85,91,192,379.0,18,0.5260416666666666,0.3844039848849192,0.27663049819157626,18.37335200093338,3.0622253334888967,41.869791666666664,28.40265200961868,6.0,0.3844039848849192,0.27663049819157626,93,38.0
6,86,92,192,379.0,18,0.5260416666666666,0.3820680178632772,0.25679617314199044,16.78555594446389,2.7975926574106484,42.39583333333333,28.567475094469252,6.0,0.3820680178632772,0.25679617314199044,93,39.0
6,87,93,192,379.0,18,0.5260416666666666,0.3798557196839573,0.23801190059502975,15.276630498191578,2.5461050830319296,42.921875,28.741587083476464,6.0,0.3798557196839573,0.23801190059502975,93,40.0
6,88,94,192,379.0,18,0.515625,0.37457918241154237,0.21561078053902696,13.408937113522342,2.2348228522537235,42.46875,28.625448299553412,6.0,0.37457918241154237,0.21561078053902696,93,41.0
6,89,95,192,379.0,18,0.515625,0.37457918241154237,0.21561078053902696,13.62454789406137,2.2707579823435617,42.984375,29.00002748196496,6.0,0.37457918241154237,0.21561078053902696,93,42.0
6,90,96,192,379.0,18,0.515625,0.37457918241154237,0.21561078053902696,13.840158674600396,2.306693112433399,43.5,29.3746066643765,6.0,0.37457918241154237,0.21561078053902696,93,43.0
6,91,97,192,379.0,18,0.515625,0.4047089972105337,0.2253462022660512,15.32661910756749,2.554436517927915,44.015625,32.951869887948554,6.0,0.37457918241154237,0.21561078053902696,93,44.0
6,92,98,192,379.0,18,0.515625,0.4359767820848516,0.2321393619103543,16.637502446662754,2.7729170744437925,44.53125,36.6267189130793,6.0,0.37457918241154237,0.21561078053902696,93,45.0
6,93,99,192,379.0,18,0.515625,0.47367908686023025,0.2800546448087432,21.920765027322403,3.653460837887067,45.046875,40.98598164958991,6.0,0.37457918241154237,0.21561078053902696,93,46.0
7,1,8,84,831.4,19,1.0,0.9952748464325089,0.9910551296093464,0.9463307776560789,0.13519011109372556,1.0,0.9583900113117308,0.0,0.9952748464325089,0.9910551296093464,92,-45.5
7,2,9,84,831.4,19,1.0,0.9906642420424118,0.9910551296093464,1.9373859072654251,0.27676941532363214,2.0,1.9113102994029123,0.0,0.9906642420424118,0.9910551296093464,92,-44.5
7,3,10,84,831.4,19,0.9523809523809523,0.9785506665330259,0.9821102592186929,2.856882073749543,0.408126010535649,2.523809523809523,2.775254513953521,7.0,0.9785506665330259,0.9821102592186929,92,-43.5
7,4,11,84,831.4,19,0.9404761904761905,0.9677830438580163,0.9594742606790798,3.582694414019715,0.5118134877171021,3.345238095238095,3.6426352038259426,7.0,0.9677830438580163,0.9594742606790798,92,-42.5
7,5,12,84,831.4,19,0.9404761904761905,0.9553401394636233,0.9452354874041621,4.328587075575027,0.6183695822250038,4.285714285714286,4.44131502455648,7.0,0.9553401394636233,0.9452354874041621,92,-41.5
7,6,13,84,831.4,19,0.9404761904761905,0.9528773321496583,0.927345746622855,5.077035414384811,0.7252907734835444,5.226190476190475,5.365325964002921,7.0,0.9528773321496583,0.927345746622855,92,-40.5
7,7,14,84,831.4,19,0.9404761904761905,0.9518177522587665,0.927345746622855,6.004381161007666,0.8577687372868095,6.166666666666666,6.301250017898308,7.0,0.9518177522587665,0.927345746622855,92,-39.5
7,8,15,84,831.4,19,0.9285714285714286,0.9454459542662409,0.9202263599853959,6.803577948156261,0.9719397068794658,6.928571428571429,7.145491773937199,7.0,0.9454459542662409,0.9202263599853959,92,-38.5
7,9,16,84,831.4,19,0.9285714285714286,0.6919486246939388,0.9059875867104781,7.453267615918218,1.0647525165597453,7.857142857142858,3.2814186915620214,7.0,0.6919486246939388,0.9059875867104781,92,-37.5
7,10,17,84,831.4,19,0.9285714285714286,0.6710290811724108,0.892479006936838,8.102592186929535,1.157513169561362,8.785714285714286,3.5798479359670106,7.0,0.6710290811724108,0.892479006936838,92,-36.5
7,11,18,84,831.4,19,0.9285714285714286,0.657598190122997,0.8707557502738223,8.568090543994158,1.2240129348563082,9.714285714285715,3.971119288649607,7.0,0.657598190122997,0.8707557502738223,92,-35.5
7,12,19,84,831.4,19,0.9285714285714286,0.64806197110497,0.8572471705001823,9.155166119021539,1.307880874145934,10.642857142857142,4.428456879394034,7.0,0.64806197110497,0.8572471705001823,92,-34.5
7,13,20,84,831.4,19,0.9285714285714286,0.6445682211944616,0.8273092369477909,9.414384811975172,1.344912115996453,11.571428571428571,5.005555635103595,7.0,0.6445682211944616,0.8273092369477909,92,-33.5
7,14,21,84,831.4,19,0.9285714285714286,0.6343303884648979,0.8041255932822197,9.730010952902518,1.3900015647003596,12.5,5.4500207620384025,7.0,0.6343303884648979,0.8041255932822197,92,-32.5
7,15,22,84,831.4,19,0.9285714285714286,0.6296625094861038,0.7973713033953996,10.372033588901058,1.4817190841287224,13.428571428571429,5.983146952275948,7.0,0.6296625094861038,0.7973713033953996,92,-31.5
7,16,23,84,831.4,19,0.9285714285714286,0.6216011111270208,0.7738225629791893,10.63106973347937,1.5187242476399099,14.357142857142858,6.427626397857929,7.0,0.6216011111270208,0.7738225629791893,92,-30.5
7,17,24,84,831.4,19,0.8571428571428571,0.6143845129512163,0.7584884994523546,11.03687477181453,1.5766963959735043,13.571428571428571,6.876029152765646,7.0,0.6143845129512163,0.7584884994523546,92,-29.5
7,18,25,84,831.4,19,0.8571428571428571,0.6073111012471542,0.7584884994523546,11.795363271266885,1.6850518958952692,14.428571428571427,7.31389338335314,7.0,0.6073111012471542,0.7584884994523546,92,-28.5
7,19,26,84,831.4,19,0.8571428571428571,0.6008677100187573,0.7495436290617012,12.339174881343554,1.762739268763365,15.285714285714285,7.755394550322884,7.0,0.6008677100187573,0.7495436290617012,92,-27.5
7,20,27,84,831.4,19,0.8571428571428571,0.5952261630321166,0.7349397590361445,12.679810149689667,1.8114014499556668,16.142857142857142,8.197239364824812,7.0,0.5952261630321166,0.7349397590361445,92,-26.5
7,21,28,84,831.4,19,0.8452380952380952,0.5917324131216082,0.7349397590361445,13.414749908725812,1.9163928441036873,16.666666666666668,8.692349546814818,7.0,0.5917324131216082,0.7349397590361445,92,-25.5
7,22,29,84,831.4,19,0.7976190476190477,0.5857185813084379,0.7349397590361445,14.149689667761956,2.021384238251708,16.13095238095238,9.11088360371712,7.0,0.5857185813084379,0.7349397590361445,92,-24.5
7,23,30,84,831.4,19,0.7976190476190477,0.5774424032417417,0.7349397590361445,14.8846294267981,2.1263756323997285,16.928571428571427,9.453414281418691,7.0,0.5774424032417417,0.7349397590361445,92,-23.5
7,24,31,84,831.4,19,0.7976190476190477,0.569338048941136,0.7207009857612267,15.135450894487038,2.1622072706410056,17.726190476190478,9.762324775555205,7.0,0.569338048941136,0.7207009857612267,92,-22.5
7,25,32,84,831.4,19,0.7857142857142857,0.5659588482080213,0.6776195691858341,14.407813070463671,2.0582590100662386,18.142857142857142,10.218058677816119,7.0,0.5659588482080213,0.6776195691858341,92,-21.5
7,26,33,84,831.4,19,0.7857142857142857,0.5569381004882658,0.6495071193866373,14.116100766703177,2.0165858238147396,18.928571428571427,10.478944429330316,7.0,0.5569381004882658,0.6495071193866373,92,-20.5
7,27,34,84,831.4,19,0.7142857142857143,0.5394120763470267,0.619569185834246,13.733114275282947,1.9618734678975638,17.285714285714285,10.429688283051018,7.0,0.5394120763470267,0.619569185834246,92,-19.5
7,28,35,84,831.4,19,0.4642857142857143,0.5093429172811752,0.5889010587805767,13.294633077765607,1.899233296823658,9.25,9.92149085754378,7.0,0.5093429172811752,0.5889010587805767,92,-18.5
7,29,36,84,831.4,19,0.4642857142857143,0.4855882816191526,0.5646221248630886,13.042716319824752,1.8632451885463932,9.714285714285715,9.60152636778877,7.0,0.4855882816191526,0.5646221248630886,92,-17.5
7,30,37,84,831.4,19,0.4642857142857143,0.4771689170807142,0.5556772544724352,13.294267981014967,1.8991811401449952,10.178571428571429,9.792436890562577,7.0,0.4771689170807142,0.5556772544724352,92,-16.5
7,31,38,84,831.4,19,0.4642857142857143,0.4771689170807142,0.5556772544724352,13.849945235487404,1.9785636050696291,10.642857142857144,10.269605807643293,7.0,0.4771689170807142,0.5556772544724352,92,-15.5
7,32,39,84,831.4,19,0.4642857142857143,0.4771689170807142,0.5556772544724352,14.405622489959837,2.0579460699942627,11.107142857142858,10.746774724724006,7.0,0.4771689170807142,0.5556772544724352,92,-14.5
7,33,40,84,831.4,19,0.4642857142857143,0.47610933718982223,0.5556772544724352,14.961299744432273,2.137328534918896,11.571428571428571,11.179441286387261,7.0,0.47610933718982223,0.5556772544724352,92,-13.5
7,34,41,84,831.4,19,0.4642857142857143,0.472758773751056,0.5414384811975173,14.890470974808322,2.127210139258332,12.035714285714286,11.508125832271364,7.0,0.472758773751056,0.5414384811975173,92,-12.5
7,35,42,84,831.4,19,0.4642857142857143,0.38899468778189833,0.5343190945600583,15.823475721066082,2.260496531580869,12.5,16.587909336456324,7.0,0.38899468778189833,0.5343190945600583,92,-11.5
7,36,43,84,831.4,19,0.4642857142857143,0.38784919600796114,0.5197152245345016,15.715224534501642,2.2450320763573774,12.964285714285715,16.926502386184985,7.0,0.38784919600796114,0.5197152245345016,92,-10.5
7,37,44,84,831.4,19,0.4642857142857143,0.38338177808960605,0.5197152245345016,16.23493975903614,2.3192771084337345,13.42857142857143,17.10438277813271,7.0,0.38338177808960605,0.5197152245345016,92,-9.5
7,38,45,84,831.4,19,0.4642857142857143,0.3802030384169304,0.5197152245345016,16.754654983570642,2.393522140510092,13.892857142857142,17.338363791606557,7.0,0.3802030384169304,0.5197152245345016,92,-8.5
7,39,46,84,831.4,19,0.4642857142857143,0.37791205486905594,0.5197152245345016,17.274370208105143,2.467767172586449,14.357142857142858,17.61089060327339,7.0,0.37791205486905594,0.5197152245345016,92,-7.5
7,40,47,84,831.4,19,0.44047619047619047,0.3755065221437878,0.5197152245345016,17.794085432639644,2.5420122046628064,13.702380952380953,17.875742620054844,7.0,0.3755065221437878,0.5197152245345016,92,-6.5
