code,event_id,category,recorder_open_epoch,w1_left_epoch,w1_right_epoch,scheduled_start_epoch,legA,legB,legA_formation_end_epoch,legA_open_postformation_c,legA_floor_c,legA_floor_epoch,legA_close_c,legA_close_epoch,legA_contracts,legA_premium_usd,legA_journey,legA_net_travel_c,legA_us_first_post_epoch,legA_us_fill_c,legA_us_fill_epoch,legA_us_fill_stamp,legB_formation_end_epoch,legB_open_postformation_c,legB_floor_c,legB_floor_epoch,legB_close_c,legB_close_epoch,legB_contracts,legB_premium_usd,legB_journey,legB_net_travel_c,legB_us_first_post_epoch,legB_us_fill_c,legB_us_fill_epoch,legB_us_fill_stamp,formation_end_game,bell_machine_epoch,bell_observed_inplay_epoch,bell_tape_signature_epoch,kalshi_close_time_epoch,bell_epoch,bell_source,bell_precision,span_start_epoch,span_end_epoch,verified_span,pair_state,locked_delta_valid_fills_c
26JUL18SERBER,KXWTACHALLENGERMATCH-26JUL18SERBER,WTA_CHALL,1784348940,1784348940,1784390400,1784401800.0,BER,SER,1784348940,27.5,27,1784379028.7,27,1784379028.7,17.61,4.75,STILL,-0.5,,,,,1784348940,72.5,74,1784351221.9,75,1784381920.0,16.13,12.08,STILL,2.5,,,,,1784348940,,,1784390640.0,1784400597.0,1784390640.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784348940,1784390400,OK,NEITHER_FOR_REASON,
26JUL18SHEOLI,KXWTAMATCH-26JUL18SHEOLI,WTA_MAIN,1784303596,1784303596,1784308731,1784394000.0,OLI,SHE,1784306878,52.0,57,1784307501.4,57,1784307501.4,3.4,1.94,MOVER,5.0,,,,,1784306878,51.0,55,1784308664.1,56,1784308687.6,18.0,10.07,MOVER,5.0,,,,,1784306878,,,1784382720.0,1784389815.0,1784382720.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784306878,1784308731,OK,NEITHER_FOR_REASON,
26JUL18SHETSI,KXATPMATCH-26JUL18SHETSI,ATP_MAIN,1784311988,1784311988,1784375700,1784385000.0,SHE,TSI,1784314106,29.0,21,1784354261.3,27,1784375692.4,126722.11,30023.51,STILL,-2.0,1784353164,21,1784354261.3,PRE_BELL_VALID,1784314106,71.0,69,1784317583.5,74,1784375626.0,65706.56,51222.07,STILL,3.0,1784353164,78,1784355132.7,PRE_BELL_VALID,1784314106,1784375700,,,1784383212.0,1784375700,MACHINE_RECEIPT,"EXACT (7 receipts, zero spread)",1784314106,1784375700,OK,COMPLETE_AT_DELTA,1
26JUL18TAUKRE,KXWTAMATCH-26JUL18TAUKRE,WTA_MAIN,1784319504,1784319504,1784399100,1784407200.0,KRE,TAU,1784320452,58.0,56,1784380741.0,59,1784399096.3,29999.36,17364.12,STILL,1.0,1784337066,57,1784340977.8,PRE_BELL_VALID,1784320452,42.0,42,1784325208.3,42,1784399091.7,75890.16,32865.52,STILL,0.0,1784336951,42,1784396597.2,PRE_BELL_VALID,1784320452,1784399100,1784398399.0,,1784409631.0,1784399100,MACHINE_RECEIPT,"EXACT (9 receipts, zero spread)",1784320452,1784399100,OK,COMPLETE_AT_DELTA,1
26JUL18TOMJOH,KXATPCHALLENGERMATCH-26JUL18TOMJOH,ATP_CHALL,1784346663,1784346663,1784418000,1784397600.0,JOH,TOM,1784347113,55.5,56,1784348508.9,61,1784416256.8,39083.91,23706.97,MOVER,5.5,,,,,1784347113,44.5,40,1784408627.9,41,1784416256.3,47381.03,19567.92,STILL,-3.5,,,,,1784347113,,,1784416260.0,1784426116.0,1784416260.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784347113,1784416260.0,OK,NEITHER_FOR_REASON,
26JUL18TONSPI,KXWTACHALLENGERMATCH-26JUL18TONSPI,WTA_CHALL,1784344425,1784344425,1784395200,1784397600.0,SPI,TON,1784344658,64.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,1784344658,36.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,1784344658,,,,1784406745.0,,UNKNOWN,no evidence; not guessed,1784344658,,UNKNOWN,NEITHER_FOR_REASON,
26JUL18TREJON,KXWTACHALLENGERMATCH-26JUL18TREJON,WTA_CHALL,1784345040,1784345040,1784387220,1784398200.0,JON,TRE,1784345040,63.0,63,1784348719.6,64,1784387118.2,9158.91,5844.74,STILL,1.0,,,,,1784345040,36.5,37,1784349317.3,37,1784385381.8,1151.1,426.13,STILL,0.5,,,,,1784345040,,,1784393820.0,1784400598.0,1784393820.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784345040,1784387220,OK,NEITHER_FOR_REASON,
26JUL18URGKOT,KXWTACHALLENGERMATCH-26JUL18URGKOT,WTA_CHALL,1784344425,1784344425,1784386800,1784397600.0,KOT,URG,1784344658,36.0,31,1784385338.1,31,1784385338.1,40.0,12.4,MOVER,-5.0,1784385349,,,,1784344658,64.0,67,1784379154.8,69,1784386544.6,1479.25,1007.91,MOVER,5.0,1784385350,,,,1784344658,1784386800,,,1784436295.0,1784386800,MACHINE_RECEIPT,"EXACT (95 receipts, zero spread)",1784344658,1784386800,OK,NEITHER_FOR_REASON,
26JUL18VALDAR,KXATPMATCH-26JUL18VALDAR,ATP_MAIN,1784295186,1784295186,1784368860,1784376000.0,DAR,VAL,1784296570,62.0,63,1784299016.7,70,1784368570.2,90155.43,61610.33,MOVER,8.0,1784300450,66,1784305782.2,PRE_BELL_VALID,1784296570,38.5,30,1784358490.3,31,1784368553.0,25600.99,8140.6,MOVER,-7.5,1784300450,33,1784318107.2,PRE_BELL_VALID,1784296570,,,1784371680.0,1784383812.0,1784371680.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784296570,1784368860,OK,COMPLETE_AT_DELTA,1
26JUL18VALTAR,KXWTACHALLENGERMATCH-26JUL18VALTAR,WTA_CHALL,1784342577,1784342577,1784383200,1784395800.0,TAR,VAL,1784342577,61.5,63,1784343771.6,63,1784382938.6,10226.81,6442.98,STILL,1.5,,,,,1784342577,38.0,38,1784349827.5,38,1784378754.7,435.21,165.38,STILL,0.0,,,,,1784342577,,,1784383080.0,1784387101.0,1784383080.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784342577,1784383080.0,OK,NEITHER_FOR_REASON,
26JUL18VUKHOL,KXATPCHALLENGERMATCH-26JUL18VUKHOL,ATP_CHALL,1784346051,1784346051,1784412000,1784399400.0,HOL,VUK,1784346103,54.0,47,1784411696.0,48,1784411998.3,68962.79,35247.75,MOVER,-6.0,1784390062,52,1784390308.8,PRE_BELL_VALID,1784346103,46.0,45,1784391151.1,54,1784411996.8,175348.21,88038.37,MOVER,8.0,1784390062,47,1784390110.3,PRE_BELL_VALID,1784346103,1784412000,,,1784478616.0,1784412000,MACHINE_RECEIPT,"EXACT (4 receipts, zero spread)",1784346103,1784412000,OK,COMPLETE_AT_DELTA,1
26JUL18WALDJE,KXATPMATCH-26JUL18WALDJE,ATP_MAIN,1784320589,1784320589,1784372280,1784382000.0,DJE,WAL,1784324949,85.0,90,1784326530.5,98,1784371769.0,4326.59,4067.22,MOVER,13.0,1784332055,,,,1784324157,13.0,4,1784346328.3,4,1784372166.0,19274.24,1002.94,MOVER,-9.0,1784332064,5,1784334744.9,PRE_BELL_VALID,1784324949,,,1784373240.0,1784381707.0,1784373240.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784324949,1784372280,OK,PARTIAL_FOR_REASON,
26JUL18WEBHOD,KXWTACHALLENGERMATCH-26JUL18WEBHOD,WTA_CHALL,1784348940,1784348940,1784394900,1784401800.0,HOD,WEB,1784348940,93.0,94,1784349719.9,96,1784394750.3,2501.88,2392.31,STILL,3.0,1784357639,94,1784371998.9,PRE_BELL_VALID,1784348940,6.0,5,1784357257.9,5,1784394808.2,4744.07,241.67,STILL,-1.0,1784357266,5,1784369428.2,PRE_BELL_VALID,1784348940,,,1784396940.0,1784402393.0,1784396940.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784348940,1784394900,OK,COMPLETE_AT_DELTA,1
26JUL18ZAKVAN,KXWTACHALLENGERMATCH-26JUL18ZAKVAN,WTA_CHALL,1784346663,1784346663,1784386949.462,1784400000.0,VAN,ZAK,1784346672,50.5,49,1784348554.7,50,1784386897.4,768.14,390.07,STILL,-0.5,,,,,1784346672,49.5,50,1784348579.6,51,1784386069.5,7067.83,3554.92,STILL,1.5,,,,,1784346672,,1784470372.0,1784387520.0,1784393098.0,1784387520.0,TAPE_INFERENCE_CORROBORATED,inferred +-30min (89% val.); observed in-play discovery +82852s after corroborates,1784346672,1784386949.462,OK,NEITHER_FOR_REASON,
26JUL19ALTCOL,KXATPMATCH-26JUL19ALTCOL,ATP_MAIN,1784373580,1784373580,1784464474.291,1784464200.0,ALT,COL,1784455790,40.0,40,1784462736.1,50,1784463576.4,25.47,11.89,MOVER,10.0,,,,,1784453268,62.0,57,1784463484.4,58,1784463576.4,16.67,9.97,STILL,-4.0,,,,,1784455790,,,1784643840.0,1784651514.0,1784643840.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784455790,1784464474.291,OK,NEITHER_FOR_REASON,
26JUL19ARNPOH,KXATPCHALLENGERMATCH-26JUL19ARNPOH,ATP_CHALL,1784409701,1784409701,1784460900,1784463000.0,ARN,POH,1784409906,89.0,94,1784409910.6,98,1784460748.0,2722.11,2615.63,MOVER,9.0,,,,,1784409906,11.0,3,1784459623.6,4,1784460802.3,3171.49,152.01,MOVER,-7.0,,,,,1784409906,,,1784461920.0,1784468420.0,1784461920.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784409906,1784460900,OK,NEITHER_FOR_REASON,
26JUL19ARSMAR,KXATPCHALLENGERMATCH-26JUL19ARSMAR,ATP_CHALL,1784434536,1784434536,1784477100,1784487600.0,ARS,MAR,1784448368,34.0,35,1784451046.4,40,1784476533.6,90.38,33.91,MOVER,6.0,1784466802,,,,1784448368,66.0,59,1784476175.4,62,1784477086.8,670.96,403.38,STILL,-4.0,1784466820,60,1784475080.7,PRE_BELL_VALID,1784448368,1784477100,,,1784483106.0,1784477100,MACHINE_RECEIPT,"EXACT (66 receipts, zero spread)",1784448368,1784477100,OK,PARTIAL_FOR_REASON,
26JUL19AVDNIE,KXWTAMATCH-26JUL19AVDNIE,WTA_MAIN,1784390361,1784390361,1784453100,1784458800.0,AVD,NIE,1784396630,61.0,60,1784434323.9,62,1784451852.9,1331.71,822.75,STILL,1.0,1784444695,60,1784447572.4,PRE_BELL_VALID,1784396630,39.0,39,1784444693.8,39,1784453033.4,1200.15,479.93,STILL,0.0,1784444771,39,1784444808.5,PRE_BELL_VALID,1784396630,1784453100,,,1784463647.0,1784453100,MACHINE_RECEIPT,"EXACT (4 receipts, zero spread)",1784396630,1784453100,OK,COMPLETE_AT_DELTA,1
26JUL19AVECHA,KXATPCHALLENGERMATCH-26JUL19AVECHA,ATP_CHALL,1784447121,1784447121,1784494200,1784500200.0,AVE,CHA,1784449980,42.0,40,1784484109.7,40,1784493728.4,1141.15,462.36,STILL,-2.0,,,,,1784451775,55.5,60,1784483131.6,62,1784493839.4,553.94,337.74,MOVER,6.5,,,,,1784451775,,,1784493900.0,1784499899.0,1784493900.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784451775,1784493900.0,OK,NEITHER_FOR_REASON,
26JUL19BAEKEC,KXATPMATCH-26JUL19BAEKEC,ATP_MAIN,1784373580,1784373580,1784582273.433,1784464200.0,BAE,KEC,1784390754,44.5,44,1784523191.2,46,1784581122.3,4645.9,2111.02,STILL,1.5,1784523192,44,1784552391.9,PRE_BELL_VALID,1784390795,53.5,54,1784568881.8,56,1784582195.6,2594.55,1449.4,STILL,2.5,1784523192,55,1784568881.8,PRE_BELL_VALID,1784390795,,,1784632380.0,1784639694.0,1784632380.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784390795,1784582273.433,OK,COMPLETE_AT_DELTA,1
26JUL19BANZHU,KXATPCHALLENGERMATCH-26JUL19BANZHU,ATP_CHALL,1784431425,1784431425,1784476800,1784484600.0,BAN,ZHU,1784438152,64.0,65,1784464815.2,66,1784476752.1,1404.68,919.42,STILL,2.0,1784464829,66,1784474825.0,PRE_BELL_VALID,1784438152,36.0,33,1784449443.0,35,1784476747.5,793.49,270.7,STILL,-1.0,1784464831,,,,1784438152,1784476800,,,1784484008.0,1784476800,MACHINE_RECEIPT,"EXACT (29 receipts, zero spread)",1784438152,1784476800,OK,PARTIAL_FOR_REASON,
26JUL19BARLEO,KXATPCHALLENGERMATCH-26JUL19BARLEO,ATP_CHALL,1784422224,1784422224,1784473440,1784475600.0,BAR,LEO,1784433974,50.0,45,1784449136.9,47,1784473397.7,806.87,378.59,STILL,-3.0,,,,,1784433975,50.0,55,1784456136.5,56,1784473430.5,539.44,302.24,MOVER,6.0,,,,,1784433975,,,1784473620.0,1784479226.0,1784473620.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784433975,1784473440,OK,NEITHER_FOR_REASON,
26JUL19BARSTA,KXATPCHALLENGERMATCH-26JUL19BARSTA,ATP_CHALL,1784411577,1784411577,1784455935.526,1784464800.0,BAR,STA,1784427840,44.0,36,1784436635.3,39,1784455473.1,1161.6,432.94,MOVER,-5.0,,,,,1784427840,56.0,59,1784431437.9,64,1784455851.7,4580.26,2964.92,MOVER,8.0,,,,,1784427840,,,1784462520.0,1784467526.0,1784462520.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784427840,1784455935.526,OK,NEITHER_FOR_REASON,
26JUL19BASSHI,KXWTACHALLENGERMATCH-26JUL19BASSHI,WTA_CHALL,1784439672,1784439672,1784482500,1784493000.0,BAS,SHI,1784440106,80.0,78,1784449053.1,80,1784482449.6,1634.74,1333.17,STILL,0.0,1784448388,82,1784448407.5,PRE_BELL_VALID,1784440106,20.0,15,1784441808.3,22,1784482315.4,2465.08,483.5,STILL,2.0,1784448388,,,,1784440106,,,1784482560.0,1784488510.0,1784482560.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784440106,1784482500,OK,PARTIAL_FOR_REASON,
26JUL19BIAYOU,KXATPCHALLENGERMATCH-26JUL19BIAYOU,ATP_CHALL,1784427045,1784427045,1784469900,1784480400.0,BIA,YOU,1784438049,16.0,6,1784468625.8,8,1784469762.2,1841.91,139.85,MOVER,-8.0,1784468628,,,,1784438049,86.5,91,1784438814.7,95,1784469861.3,3413.3,3175.9,MOVER,8.5,1784468628,,,,1784438049,1784469900,,,1784475032.0,1784469900,MACHINE_RECEIPT,"EXACT (4 receipts, zero spread)",1784438049,1784469900,OK,NEITHER_FOR_REASON,
26JUL19BOHBOU,KXATPCHALLENGERMATCH-26JUL19BOHBOU,ATP_CHALL,1784443428,1784443428,1784487420,1784496000.0,BOH,BOU,1784464602,20.0,2,1784480369.5,7,1784487324.8,3721.9,313.82,MOVER,-13.0,1784464551,4,1784464616.5,PRE_BELL_VALID,1784462368,95.5,87,1784481972.1,93,1784487377.8,1548.41,1478.08,STILL,-2.5,1784464553,95,1784464596.5,PRE_BELL_VALID,1784464602,,,1784488800.0,1784493603.0,1784488800.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784464602,1784487420,OK,COMPLETE_AT_DELTA,1
26JUL19BONALC,KXATPCHALLENGERMATCH-26JUL19BONALC,ATP_CHALL,1784434536,1784434536,1784474400,1784487600.0,ALC,BON,1784434537,66.5,66,1784452014.0,67,1784474041.2,7483.32,5044.38,STILL,0.5,,,,,1784434536,33.0,31,1784436632.9,35,1784467712.4,2148.31,702.89,STILL,2.0,,,,,1784434537,,,1784477580.0,1784482525.0,1784477580.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784434537,1784474400,OK,NEITHER_FOR_REASON,
26JUL19BRAVON,KXWTAMATCH-26JUL19BRAVON,WTA_MAIN,1784390361,1784390361,1784457960,1784458800.0,BRA,VON,1784402016,16.0,8,1784414151.1,14,1784457815.2,16794.96,2022.24,STILL,-2.0,1784414153,10,1784436863.5,PRE_BELL_VALID,1784404994,85.0,75,1784406633.6,87,1784457926.6,25628.53,22428.88,STILL,2.0,1784414168,89,1784436865.4,PRE_BELL_VALID,1784404994,,,1784461980.0,1784466628.0,1784461980.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784404994,1784457960,OK,COMPLETE_AT_DELTA,1
26JUL19BRUKRA,KXATPCHALLENGERMATCH-26JUL19BRUKRA,ATP_CHALL,1784407280,1784407280,1784449800,1784460600.0,BRU,KRA,1784427615,66.0,57,1784431229.4,60,1784449136.0,2327.26,1353.47,MOVER,-6.0,1784431325,57,1784434571.8,PRE_BELL_VALID,1784427615,34.0,35,1784429677.2,42,1784449535.0,1675.18,692.69,MOVER,8.0,1784431327,41,1784436322.5,PRE_BELL_VALID,1784427615,1784449800,,,1784461842.0,1784449800,MACHINE_RECEIPT,"EXACT (22 receipts, zero spread)",1784427615,1784449800,OK,COMPLETE_AT_DELTA,2
26JUL19CALTEP,KXATPCHALLENGERMATCH-26JUL19CALTEP,ATP_CHALL,1784409701,1784409701,1784453940,1784463000.0,CAL,TEP,1784435027,78.0,76,1784453463.7,76,1784453835.9,94.12,74.93,STILL,-2.0,1784449906,79,1784453408.3,PRE_BELL_VALID,1784435027,22.0,21,1784443793.7,22,1784453408.6,1994.31,423.45,STILL,0.0,,,,,1784435027,,,1784455680.0,1784461239.0,1784455680.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784435027,1784453940,OK,PARTIAL_FOR_REASON,
26JUL19CASVAS,KXATPCHALLENGERMATCH-26JUL19CASVAS,ATP_CHALL,1784414096,1784414096,1784461920,1784467200.0,CAS,VAS,1784435131,38.0,37,1784461877.4,37,1784461877.4,261.79,114.13,STILL,-1.0,1784452289,42,1784454482.3,PRE_BELL_VALID,1784435131,62.0,54,1784448468.0,64,1784461892.7,367.28,205.87,STILL,2.0,1784452315,54,1784452672.2,PRE_BELL_VALID,1784435131,,,1784463060.0,1784466325.0,1784463060.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784435131,1784461920,OK,COMPLETE_AT_DELTA,4
26JUL19CERTRU,KXATPMATCH-26JUL19CERTRU,ATP_MAIN,1784373580,1784373580,1784470477.695,1784464200.0,CER,TRU,1784390666,62.0,59,1784394480.4,69,1784470302.1,349.94,230.64,MOVER,7.0,1784401784,67,1784464064.1,PRE_BELL_VALID,1784390666,38.0,30,1784470396.7,32,1784470396.7,30.12,10.42,MOVER,-6.0,1784401790,32,1784470396.7,PRE_BELL_VALID,1784390666,,,1784624820.0,1784629812.0,1784624820.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784390666,1784470477.695,OK,COMPLETE_AT_DELTA,1
26JUL19CHODEJ,KXATPMATCH-26JUL19CHODEJ,ATP_MAIN,1784389131,1784389131,1784527141.737,1784469600.0,CHO,DEJ,1784396590,45.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,1784396590,56.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,1784396590,,,,1784646339.0,,UNKNOWN,no evidence; not guessed,1784396590,,UNKNOWN,NEITHER_FOR_REASON,
26JUL19CINGIU,KXATPMATCH-26JUL19CINGIU,ATP_MAIN,1784375348,1784375348,1784457263.202,1784464200.0,CIN,GIU,1784379106,65.0,70,1784379872.6,75,1784456808.0,2174.41,1559.76,MOVER,10.0,1784436424,,,,1784379106,35.0,26,1784454540.0,26,1784456782.3,2848.68,801.35,MOVER,-9.0,1784436424,29,1784437599.6,PRE_BELL_VALID,1784379106,,,1784464260.0,1784469019.0,1784464260.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784379106,1784457263.202,OK,PARTIAL_FOR_REASON,
26JUL19CLAKUZ,KXATPCHALLENGERMATCH-26JUL19CLAKUZ,ATP_CHALL,1784435574,1784435574,1784484300,1784488800.0,CLA,KUZ,1784439257,32.0,31,1784440566.9,47,1784483794.3,3317.12,1360.83,MOVER,15.0,1784464065,43,1784482116.1,PRE_BELL_VALID,1784439257,68.0,55,1784474721.1,57,1784484295.5,6002.97,3429.93,MOVER,-11.0,1784464065,56,1784474864.8,PRE_BELL_VALID,1784439257,1784484300,,,1784494829.0,1784484300,MACHINE_RECEIPT,"EXACT (580 receipts, zero spread)",1784439257,1784484300,OK,COMPLETE_AT_DELTA,1
26JUL19COSAKS,KXWTAMATCH-26JUL19COSAKS,WTA_MAIN,1784400675,1784400675,1784458200,1784467800.0,AKS,COS,1784404785,41.5,34,1784404918.0,38,1784457262.1,560.09,205.28,STILL,-3.5,1784405129,,,,1784404785,59.0,64,1784433463.3,64,1784458084.4,841.33,539.93,MOVER,5.0,1784405103,,,,1784404785,1784458200,1784452687.0,,1784472031.0,1784458200,MACHINE_RECEIPT,"EXACT (57 receipts, zero spread)",1784404785,1784458200,OK,NEITHER_FOR_REASON,
26JUL19DELDJE,KXATPMATCH-26JUL19DELDJE,ATP_MAIN,1784395707,1784395707,1784461926.227,1784467800.0,DEL,DJE,1784396551,42.0,33,1784456652.5,34,1784458749.2,1489.79,543.66,MOVER,-8.0,1784417760,37,1784437789.8,PRE_BELL_VALID,1784396551,58.0,62,1784402977.2,70,1784461887.4,3120.8,2009.15,MOVER,12.0,1784417760,,,,1784396551,,,1784463300.0,1784467813.0,1784463300.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784396551,1784461926.227,OK,PARTIAL_FOR_REASON,
26JUL19DEMBIT,KXATPCHALLENGERMATCH-26JUL19DEMBIT,ATP_CHALL,1784409084,1784409084,1784445960,1784458800.0,BIT,DEM,1784434564,40.0,37,1784436267.6,38,1784445918.6,2923.8,1090.13,STILL,-2.0,,,,,1784434564,60.0,63,1784438769.2,64,1784445378.4,803.4,514.0,STILL,4.0,,,,,1784434564,,,1784447460.0,1784454646.0,1784447460.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784434564,1784445960,OK,NEITHER_FOR_REASON,
26JUL19DEMMAG,KXATPCHALLENGERMATCH-26JUL19DEMMAG,ATP_CHALL,1784431425,1784431425,1784472840,1784484600.0,DEM,MAG,1784438918,11.0,4,1784456327.4,4,1784472504.1,2796.41,119.65,MOVER,-7.0,1784438820,6,1784440884.7,PRE_BELL_VALID,1784438913,87.0,92,1784440613.7,97,1784472584.8,837.42,799.25,MOVER,10.0,1784438821,,,,1784438918,,,1784475360.0,1784479803.0,1784475360.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784438918,1784472840,OK,PARTIAL_FOR_REASON,
26JUL19DENGEN,KXATPCHALLENGERMATCH-26JUL19DENGEN,ATP_CHALL,1784419876,1784419876,1784462100,1784473200.0,DEN,GEN,1784420029,60.5,60,1784437837.6,61,1784461678.2,6153.54,3735.78,STILL,0.5,1784437838,,,,1784420029,39.5,39,1784434393.2,41,1784461983.5,6113.08,2445.82,STILL,1.5,1784437838,,,,1784420029,,,1784462940.0,1784469932.0,1784462940.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784420029,1784462100,OK,NEITHER_FOR_REASON,
26JUL19DJOMAT,KXATPCHALLENGERMATCH-26JUL19DJOMAT,ATP_CHALL,1784415715,1784415715,1784468456.879,1784469000.0,DJO,MAT,1784428966,19.0,4,1784435991.0,18,1784466955.4,5474.31,549.52,STILL,-1.0,1784435943,11,1784435965.8,PRE_BELL_VALID,1784429565,82.0,84,1784464809.2,84,1784465967.5,3408.16,3119.56,STILL,2.0,,,,,1784429565,,,1784470800.0,1784474415.0,1784470800.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784429565,1784468456.879,OK,PARTIAL_FOR_REASON,
26JUL19DONTOP,KXATPCHALLENGERMATCH-26JUL19DONTOP,ATP_CHALL,1784407280,1784407280,1784449800,1784460600.0,DON,TOP,1784427493,23.0,24,1784428800.3,26,1784449526.6,66.0,16.96,STILL,3.0,1784445879,,,,1784427493,77.0,75,1784445873.2,75,1784449292.3,42.51,32.47,STILL,-2.0,1784445879,,,,1784427493,1784449800,,,1784455535.0,1784449800,MACHINE_RECEIPT,"EXACT (4 receipts, zero spread)",1784427493,1784449800,OK,NEITHER_FOR_REASON,
26JUL19DROUGO,KXATPMATCH-26JUL19DROUGO,ATP_MAIN,1784389131,1784389131,1784549760,1784469600.0,DRO,UGO,1784396593,50.0,45,1784397821.1,47,1784549649.6,35998.92,17229.19,STILL,-3.0,1784403925,48,1784496424.4,PRE_BELL_VALID,1784396593,50.0,51,1784458569.7,55,1784549661.0,110162.14,59376.42,MOVER,5.0,1784403937,51,1784488505.9,PRE_BELL_VALID,1784396593,,,1784549700.0,1784559011.0,1784549700.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784396593,1784549700.0,OK,COMPLETE_AT_DELTA,1
26JUL19EIGCAR,KXWTAMATCH-26JUL19EIGCAR,WTA_MAIN,1784390361,1784390361,1784462520,1784458800.0,CAR,EIG,1784401166,81.0,86,1784401247.8,96,1784462396.7,1637.23,1522.24,MOVER,15.0,1784414037,89,1784414037.8,PRE_BELL_VALID,1784401243,16.0,5,1784462247.0,6,1784462489.2,5490.62,358.59,MOVER,-10.0,1784414048,10,1784414114.0,PRE_BELL_VALID,1784401243,,,1784464260.0,1784468113.0,1784464260.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784401243,1784462520,OK,COMPLETE_AT_DELTA,1
26JUL19FELKOP,KXATPMATCH-26JUL19FELKOP,ATP_MAIN,1784400344,1784400344,1784469455.842,1784458800.0,FEL,KOP,1784400475,67.0,71,1784463745.2,71,1784469436.3,680.5,507.17,STILL,4.0,1784461939,71,1784463745.2,PRE_BELL_VALID,1784400475,33.0,25,1784423818.2,29,1784469436.3,3161.45,852.61,STILL,-4.0,1784461939,27,1784463905.3,PRE_BELL_VALID,1784400475,,,1784469960.0,1784475018.0,1784469960.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784400475,1784469455.842,OK,COMPLETE_AT_DELTA,2
26JUL19FERVAN,KXATPMATCH-26JUL19FERVAN,ATP_MAIN,1784389131,1784389131,1784514840,1784469600.0,FER,VAN,1784396628,20.5,18,1784404048.6,20,1784465489.6,324.19,63.06,STILL,-0.5,1784473583,,,,1784396628,78.5,81,1784466000.7,81,1784466000.7,251.48,208.58,STILL,2.5,1784473593,81,1784475363.1,POST_BELL_INVALID,1784396628,,1784470372.0,1784558460.0,1784572220.0,1784470372.0,OBSERVED_STARTS_UPPER_BOUND,"discovery-lagged upper bound; tape inference later, contradicted",1784396628,1784470372.0,OK,PARTIAL_FOR_REASON,
26JUL19GAOFRU,KXWTAMATCH-26JUL19GAOFRU,WTA_MAIN,1784374107,1784374107,1784451600,1784458800.0,FRU,GAO,1784379742,49.5,49,1784381170.4,49,1784451483.1,1540.18,757.41,STILL,-0.5,1784410290,,,,1784379742,53.0,50,1784410218.0,53,1784451407.8,3130.87,1638.0,STILL,0.0,1784410290,51,1784420119.1,PRE_BELL_VALID,1784379742,1784451600,1784470372.0,,1784467507.0,1784451600,MACHINE_RECEIPT,"EXACT (10 receipts, zero spread)",1784379742,1784451600,OK,PARTIAL_FOR_REASON,
