ep,ts_et,t_minus_scheduled,t_minus_bell,changed_side,change_type,ARN_bid,ARN_bid_sz,ARN_ask,ARN_ask_sz,ARN_last,ARN_spread,ROM_bid,ROM_bid_sz,ROM_ask,ROM_ask_sz,ROM_last,ROM_spread,mark
1783833653,2026-07-12 01:20:53 ET,+5:39:07,+31:14:07,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833653,2026-07-12 01:20:53 ET,+5:39:07,+31:14:07,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833654,2026-07-12 01:20:54 ET,+5:39:06,+31:14:06,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833656,2026-07-12 01:20:56 ET,+5:39:04,+31:14:04,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833657,2026-07-12 01:20:57 ET,+5:39:03,+31:14:03,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833657,2026-07-12 01:20:57 ET,+5:39:03,+31:14:03,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833658,2026-07-12 01:20:58 ET,+5:39:02,+31:14:02,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833659,2026-07-12 01:20:59 ET,+5:39:01,+31:14:01,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833662,2026-07-12 01:21:02 ET,+5:38:58,+31:13:58,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833662,2026-07-12 01:21:02 ET,+5:38:58,+31:13:58,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833662,2026-07-12 01:21:02 ET,+5:38:58,+31:13:58,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833664,2026-07-12 01:21:04 ET,+5:38:56,+31:13:56,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833666,2026-07-12 01:21:06 ET,+5:38:54,+31:13:54,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833666,2026-07-12 01:21:06 ET,+5:38:54,+31:13:54,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833666,2026-07-12 01:21:06 ET,+5:38:54,+31:13:54,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833668,2026-07-12 01:21:08 ET,+5:38:52,+31:13:52,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833670,2026-07-12 01:21:10 ET,+5:38:50,+31:13:50,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833670,2026-07-12 01:21:10 ET,+5:38:50,+31:13:50,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833670,2026-07-12 01:21:10 ET,+5:38:50,+31:13:50,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833672,2026-07-12 01:21:12 ET,+5:38:48,+31:13:48,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833674,2026-07-12 01:21:14 ET,+5:38:46,+31:13:46,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833674,2026-07-12 01:21:14 ET,+5:38:46,+31:13:46,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833674,2026-07-12 01:21:14 ET,+5:38:46,+31:13:46,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833676,2026-07-12 01:21:16 ET,+5:38:44,+31:13:44,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833678,2026-07-12 01:21:18 ET,+5:38:42,+31:13:42,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833678,2026-07-12 01:21:18 ET,+5:38:42,+31:13:42,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833678,2026-07-12 01:21:18 ET,+5:38:42,+31:13:42,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833680,2026-07-12 01:21:20 ET,+5:38:40,+31:13:40,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833682,2026-07-12 01:21:22 ET,+5:38:38,+31:13:38,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833682,2026-07-12 01:21:22 ET,+5:38:38,+31:13:38,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833682,2026-07-12 01:21:22 ET,+5:38:38,+31:13:38,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833684,2026-07-12 01:21:24 ET,+5:38:36,+31:13:36,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833686,2026-07-12 01:21:26 ET,+5:38:34,+31:13:34,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833686,2026-07-12 01:21:26 ET,+5:38:34,+31:13:34,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833686,2026-07-12 01:21:26 ET,+5:38:34,+31:13:34,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833688,2026-07-12 01:21:28 ET,+5:38:32,+31:13:32,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833690,2026-07-12 01:21:30 ET,+5:38:30,+31:13:30,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833690,2026-07-12 01:21:30 ET,+5:38:30,+31:13:30,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833690,2026-07-12 01:21:30 ET,+5:38:30,+31:13:30,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833692,2026-07-12 01:21:32 ET,+5:38:28,+31:13:28,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833694,2026-07-12 01:21:34 ET,+5:38:26,+31:13:26,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833694,2026-07-12 01:21:34 ET,+5:38:26,+31:13:26,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833694,2026-07-12 01:21:34 ET,+5:38:26,+31:13:26,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833696,2026-07-12 01:21:36 ET,+5:38:24,+31:13:24,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833698,2026-07-12 01:21:38 ET,+5:38:22,+31:13:22,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833698,2026-07-12 01:21:38 ET,+5:38:22,+31:13:22,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833698,2026-07-12 01:21:38 ET,+5:38:22,+31:13:22,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833700,2026-07-12 01:21:40 ET,+5:38:20,+31:13:20,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833702,2026-07-12 01:21:42 ET,+5:38:18,+31:13:18,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833702,2026-07-12 01:21:42 ET,+5:38:18,+31:13:18,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833702,2026-07-12 01:21:42 ET,+5:38:18,+31:13:18,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833704,2026-07-12 01:21:44 ET,+5:38:16,+31:13:16,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833706,2026-07-12 01:21:46 ET,+5:38:14,+31:13:14,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833706,2026-07-12 01:21:46 ET,+5:38:14,+31:13:14,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833706,2026-07-12 01:21:46 ET,+5:38:14,+31:13:14,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833708,2026-07-12 01:21:48 ET,+5:38:12,+31:13:12,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833710,2026-07-12 01:21:50 ET,+5:38:10,+31:13:10,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833710,2026-07-12 01:21:50 ET,+5:38:10,+31:13:10,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833710,2026-07-12 01:21:50 ET,+5:38:10,+31:13:10,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833712,2026-07-12 01:21:52 ET,+5:38:08,+31:13:08,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833714,2026-07-12 01:21:54 ET,+5:38:06,+31:13:06,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833714,2026-07-12 01:21:54 ET,+5:38:06,+31:13:06,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833714,2026-07-12 01:21:54 ET,+5:38:06,+31:13:06,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833716,2026-07-12 01:21:56 ET,+5:38:04,+31:13:04,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833718,2026-07-12 01:21:58 ET,+5:38:02,+31:13:02,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833718,2026-07-12 01:21:58 ET,+5:38:02,+31:13:02,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833718,2026-07-12 01:21:58 ET,+5:38:02,+31:13:02,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833720,2026-07-12 01:22:00 ET,+5:38:00,+31:13:00,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833722,2026-07-12 01:22:02 ET,+5:37:58,+31:12:58,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833722,2026-07-12 01:22:02 ET,+5:37:58,+31:12:58,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833722,2026-07-12 01:22:02 ET,+5:37:58,+31:12:58,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833724,2026-07-12 01:22:04 ET,+5:37:56,+31:12:56,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833726,2026-07-12 01:22:06 ET,+5:37:54,+31:12:54,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833726,2026-07-12 01:22:06 ET,+5:37:54,+31:12:54,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833726,2026-07-12 01:22:06 ET,+5:37:54,+31:12:54,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833728,2026-07-12 01:22:08 ET,+5:37:52,+31:12:52,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833730,2026-07-12 01:22:10 ET,+5:37:50,+31:12:50,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833730,2026-07-12 01:22:10 ET,+5:37:50,+31:12:50,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833730,2026-07-12 01:22:10 ET,+5:37:50,+31:12:50,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833732,2026-07-12 01:22:12 ET,+5:37:48,+31:12:48,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833734,2026-07-12 01:22:14 ET,+5:37:46,+31:12:46,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833734,2026-07-12 01:22:14 ET,+5:37:46,+31:12:46,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833734,2026-07-12 01:22:14 ET,+5:37:46,+31:12:46,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833736,2026-07-12 01:22:16 ET,+5:37:44,+31:12:44,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833738,2026-07-12 01:22:18 ET,+5:37:42,+31:12:42,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833738,2026-07-12 01:22:18 ET,+5:37:42,+31:12:42,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833738,2026-07-12 01:22:18 ET,+5:37:42,+31:12:42,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833740,2026-07-12 01:22:20 ET,+5:37:40,+31:12:40,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833742,2026-07-12 01:22:22 ET,+5:37:38,+31:12:38,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833742,2026-07-12 01:22:22 ET,+5:37:38,+31:12:38,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833742,2026-07-12 01:22:22 ET,+5:37:38,+31:12:38,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833744,2026-07-12 01:22:24 ET,+5:37:36,+31:12:36,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833746,2026-07-12 01:22:26 ET,+5:37:34,+31:12:34,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833746,2026-07-12 01:22:26 ET,+5:37:34,+31:12:34,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833746,2026-07-12 01:22:26 ET,+5:37:34,+31:12:34,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833748,2026-07-12 01:22:28 ET,+5:37:32,+31:12:32,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833750,2026-07-12 01:22:30 ET,+5:37:30,+31:12:30,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833750,2026-07-12 01:22:30 ET,+5:37:30,+31:12:30,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833750,2026-07-12 01:22:30 ET,+5:37:30,+31:12:30,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833752,2026-07-12 01:22:32 ET,+5:37:28,+31:12:28,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833754,2026-07-12 01:22:34 ET,+5:37:26,+31:12:26,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833754,2026-07-12 01:22:34 ET,+5:37:26,+31:12:26,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833754,2026-07-12 01:22:34 ET,+5:37:26,+31:12:26,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833756,2026-07-12 01:22:36 ET,+5:37:24,+31:12:24,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833758,2026-07-12 01:22:38 ET,+5:37:22,+31:12:22,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833758,2026-07-12 01:22:38 ET,+5:37:22,+31:12:22,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833758,2026-07-12 01:22:38 ET,+5:37:22,+31:12:22,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833760,2026-07-12 01:22:40 ET,+5:37:20,+31:12:20,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833762,2026-07-12 01:22:42 ET,+5:37:18,+31:12:18,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833762,2026-07-12 01:22:42 ET,+5:37:18,+31:12:18,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833762,2026-07-12 01:22:42 ET,+5:37:18,+31:12:18,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833764,2026-07-12 01:22:44 ET,+5:37:16,+31:12:16,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833766,2026-07-12 01:22:46 ET,+5:37:14,+31:12:14,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833766,2026-07-12 01:22:46 ET,+5:37:14,+31:12:14,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833766,2026-07-12 01:22:46 ET,+5:37:14,+31:12:14,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833768,2026-07-12 01:22:48 ET,+5:37:12,+31:12:12,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833770,2026-07-12 01:22:50 ET,+5:37:10,+31:12:10,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833770,2026-07-12 01:22:50 ET,+5:37:10,+31:12:10,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833770,2026-07-12 01:22:50 ET,+5:37:10,+31:12:10,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833772,2026-07-12 01:22:52 ET,+5:37:08,+31:12:08,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833774,2026-07-12 01:22:54 ET,+5:37:06,+31:12:06,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833774,2026-07-12 01:22:54 ET,+5:37:06,+31:12:06,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833774,2026-07-12 01:22:54 ET,+5:37:06,+31:12:06,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833776,2026-07-12 01:22:56 ET,+5:37:04,+31:12:04,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833778,2026-07-12 01:22:58 ET,+5:37:02,+31:12:02,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833778,2026-07-12 01:22:58 ET,+5:37:02,+31:12:02,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833778,2026-07-12 01:22:58 ET,+5:37:02,+31:12:02,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833780,2026-07-12 01:23:00 ET,+5:37:00,+31:12:00,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833782,2026-07-12 01:23:02 ET,+5:36:58,+31:11:58,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833782,2026-07-12 01:23:02 ET,+5:36:58,+31:11:58,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833782,2026-07-12 01:23:02 ET,+5:36:58,+31:11:58,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833784,2026-07-12 01:23:04 ET,+5:36:56,+31:11:56,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833786,2026-07-12 01:23:06 ET,+5:36:54,+31:11:54,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833786,2026-07-12 01:23:06 ET,+5:36:54,+31:11:54,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833786,2026-07-12 01:23:06 ET,+5:36:54,+31:11:54,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833788,2026-07-12 01:23:08 ET,+5:36:52,+31:11:52,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833790,2026-07-12 01:23:10 ET,+5:36:50,+31:11:50,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833790,2026-07-12 01:23:10 ET,+5:36:50,+31:11:50,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833790,2026-07-12 01:23:10 ET,+5:36:50,+31:11:50,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833792,2026-07-12 01:23:12 ET,+5:36:48,+31:11:48,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833794,2026-07-12 01:23:14 ET,+5:36:46,+31:11:46,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833794,2026-07-12 01:23:14 ET,+5:36:46,+31:11:46,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833794,2026-07-12 01:23:14 ET,+5:36:46,+31:11:46,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833796,2026-07-12 01:23:16 ET,+5:36:44,+31:11:44,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833798,2026-07-12 01:23:18 ET,+5:36:42,+31:11:42,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833798,2026-07-12 01:23:18 ET,+5:36:42,+31:11:42,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833798,2026-07-12 01:23:18 ET,+5:36:42,+31:11:42,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833800,2026-07-12 01:23:20 ET,+5:36:40,+31:11:40,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833802,2026-07-12 01:23:22 ET,+5:36:38,+31:11:38,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833802,2026-07-12 01:23:22 ET,+5:36:38,+31:11:38,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833802,2026-07-12 01:23:22 ET,+5:36:38,+31:11:38,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833804,2026-07-12 01:23:24 ET,+5:36:36,+31:11:36,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833806,2026-07-12 01:23:26 ET,+5:36:34,+31:11:34,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833806,2026-07-12 01:23:26 ET,+5:36:34,+31:11:34,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833806,2026-07-12 01:23:26 ET,+5:36:34,+31:11:34,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833808,2026-07-12 01:23:28 ET,+5:36:32,+31:11:32,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833810,2026-07-12 01:23:30 ET,+5:36:30,+31:11:30,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833810,2026-07-12 01:23:30 ET,+5:36:30,+31:11:30,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833810,2026-07-12 01:23:30 ET,+5:36:30,+31:11:30,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833812,2026-07-12 01:23:32 ET,+5:36:28,+31:11:28,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833814,2026-07-12 01:23:34 ET,+5:36:26,+31:11:26,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833814,2026-07-12 01:23:34 ET,+5:36:26,+31:11:26,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833814,2026-07-12 01:23:34 ET,+5:36:26,+31:11:26,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833816,2026-07-12 01:23:36 ET,+5:36:24,+31:11:24,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833818,2026-07-12 01:23:38 ET,+5:36:22,+31:11:22,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833818,2026-07-12 01:23:38 ET,+5:36:22,+31:11:22,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833818,2026-07-12 01:23:38 ET,+5:36:22,+31:11:22,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833820,2026-07-12 01:23:40 ET,+5:36:20,+31:11:20,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833822,2026-07-12 01:23:42 ET,+5:36:18,+31:11:18,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833822,2026-07-12 01:23:42 ET,+5:36:18,+31:11:18,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833822,2026-07-12 01:23:42 ET,+5:36:18,+31:11:18,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833824,2026-07-12 01:23:44 ET,+5:36:16,+31:11:16,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833826,2026-07-12 01:23:46 ET,+5:36:14,+31:11:14,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833826,2026-07-12 01:23:46 ET,+5:36:14,+31:11:14,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833826,2026-07-12 01:23:46 ET,+5:36:14,+31:11:14,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833828,2026-07-12 01:23:48 ET,+5:36:12,+31:11:12,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833830,2026-07-12 01:23:50 ET,+5:36:10,+31:11:10,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833830,2026-07-12 01:23:50 ET,+5:36:10,+31:11:10,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833830,2026-07-12 01:23:50 ET,+5:36:10,+31:11:10,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833832,2026-07-12 01:23:52 ET,+5:36:08,+31:11:08,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833834,2026-07-12 01:23:54 ET,+5:36:06,+31:11:06,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833834,2026-07-12 01:23:54 ET,+5:36:06,+31:11:06,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833834,2026-07-12 01:23:54 ET,+5:36:06,+31:11:06,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833836,2026-07-12 01:23:56 ET,+5:36:04,+31:11:04,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833838,2026-07-12 01:23:58 ET,+5:36:02,+31:11:02,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833838,2026-07-12 01:23:58 ET,+5:36:02,+31:11:02,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833838,2026-07-12 01:23:58 ET,+5:36:02,+31:11:02,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833840,2026-07-12 01:24:00 ET,+5:36:00,+31:11:00,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833842,2026-07-12 01:24:02 ET,+5:35:58,+31:10:58,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833842,2026-07-12 01:24:02 ET,+5:35:58,+31:10:58,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833842,2026-07-12 01:24:02 ET,+5:35:58,+31:10:58,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833844,2026-07-12 01:24:04 ET,+5:35:56,+31:10:56,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833846,2026-07-12 01:24:06 ET,+5:35:54,+31:10:54,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833846,2026-07-12 01:24:06 ET,+5:35:54,+31:10:54,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833846,2026-07-12 01:24:06 ET,+5:35:54,+31:10:54,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833848,2026-07-12 01:24:08 ET,+5:35:52,+31:10:52,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833850,2026-07-12 01:24:10 ET,+5:35:50,+31:10:50,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833850,2026-07-12 01:24:10 ET,+5:35:50,+31:10:50,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833850,2026-07-12 01:24:10 ET,+5:35:50,+31:10:50,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
1783833852,2026-07-12 01:24:12 ET,+5:35:48,+31:10:48,ARN,BBO,15,75,88,16,0,73,14,10,94,75,0,80,
1783833854,2026-07-12 01:24:14 ET,+5:35:46,+31:10:46,ARN,BBO,15,75,91,2,0,76,14,10,94,75,0,80,
1783833854,2026-07-12 01:24:14 ET,+5:35:46,+31:10:46,ARN,BBO,15,75,90,29,0,75,14,10,94,75,0,80,
1783833854,2026-07-12 01:24:14 ET,+5:35:46,+31:10:46,ARN,BBO,15,75,89,10,0,74,14,10,94,75,0,80,
