code,leg,cat,origin_cell,pair_class,role_CANDIDATE,net_open_edge,floor_cents,floor_first_epoch,floor_pos_frac_of_postonset_span,credited,entry_cents,fill_ts,first_post_ts,read_at_first_post
26JUL12ALTGAS,ALT,ATP_MAIN,26_50,MIRRORED,CLIMBER,13.5,58,1783833446.5,0.0043,False,,,1783862363,RISING
26JUL12ALTGAS,GAS,ATP_MAIN,26_50,MIRRORED,FALLER,-13.5,38,1784009667.7,0.874,True,41,1783877860.516,1783862363,FALLING
26JUL12ALVVAN,ALV,ATP_CHALL,26_50,MIRRORED,CLIMBER,24.0,52,1783849562.7,0.0972,False,,,1783849413,RISING
26JUL12ALVVAN,VAN,ATP_CHALL,26_50,MIRRORED,FALLER,-23.5,24,1783850446.3,0.6766,True,29,1783850131.197,1783849413,FALLING
26JUL12ARIZHA,ARI,WTA_CHALL,26_50,MIRRORED,FALLER,-48.5,1,1783855135.8,0.3195,True,12,1783853562.056,1783852447,RISING
26JUL12ARIZHA,ZHA,WTA_CHALL,26_50,MIRRORED,CLIMBER,49.0,62,1783853047.3,0.0973,True,82,1783852505.553,1783852447,FALLING
26JUL12ARNROM,ARN,ATP_CHALL,26_50,MIRRORED,CLIMBER,11.5,50,1783875407.3,0.1883,True,58,1783911381.61,1783876039,FALLING
26JUL12ARNROM,ROM,ATP_CHALL,26_50,MIRRORED,FALLER,-11.5,38,1783941185.3,0.9436,True,39,1783899899.019,1783876039,FALLING
26JUL12AVASEI,AVA,WTA_MAIN,51_75,MIRRORED,CLIMBER,39.0,89,1783828975.0,0.2116,False,,,,
26JUL12AVASEI,SEI,WTA_MAIN,51_75,MIRRORED,FALLER,-39.0,11,1783836901.5,0.4849,False,,,,
26JUL12AVEFOR,AVE,ATP_CHALL,26_50,MIRRORED,CLIMBER,4.5,48,1783844777.4,0.2122,False,,,1783844799,FALLING
26JUL12AVEFOR,FOR,ATP_CHALL,26_50,MIRRORED,FALLER,-5.5,43,1783880265.0,0.997,True,53,1783873142.14,1783844799,RISING
26JUL12AZKLEO,AZK,ATP_CHALL,26_50,FLAT_BOTH,,4.5,52,1783869490.9,0.2914,False,,,1783888648,RISING
26JUL12AZKLEO,LEO,ATP_CHALL,26_50,FLAT_BOTH,,-3.5,47,1783888643.5,0.9926,False,,,1783888690,FALLING
26JUL12BALHUA,BAL,WTA_CHALL,26_50,OPPOSED_UNBALANCED,,-35.5,1,1783862793.5,0.7058,True,17,1783857770.019,1783857508,RISING
26JUL12BALHUA,HUA,WTA_CHALL,51_75,OPPOSED_UNBALANCED,,42.5,66,1783858620.6,0.1735,True,78,1783857511.643,1783857509,FALLING
26JUL12BALPET,BAL,ATP_CHALL,26_50,MIRRORED,FALLER,-49.0,1,1783850447.9,0.4169,True,13,1783849262.082,1783849019,FALLING
26JUL12BALPET,PET,ATP_CHALL,26_50,MIRRORED,CLIMBER,48.5,76,1783848983.0,0.0108,False,,,1783849019,RISING
26JUL12BARREI,BAR,ATP_CHALL,26_50,OPPOSED_UNBALANCED,,7.5,63,1783859548.2,0.0,False,,,1783893570,FALLING
26JUL12BARREI,REI,ATP_CHALL,26_50,OPPOSED_UNBALANCED,,-19.0,31,1783893569.8,0.118,False,,,1783893574,RISING
26JUL12BARVIS,BAR,ATP_CHALL,26_50,MIRRORED,CLIMBER,32.5,84,1783950690.8,0.9988,False,,,,
26JUL12BARVIS,VIS,ATP_CHALL,26_50,MIRRORED,FALLER,-35.0,,,,False,,,,
26JUL12BASABB,ABB,WTA_CHALL,26_50,MIRRORED,FALLER,-49.0,1,1783875526.0,0.9188,True,46,1783872803.549,1783872726,RISING
26JUL12BASABB,BAS,WTA_CHALL,26_50,MIRRORED,CLIMBER,48.5,49,1783873171.9,0.8741,True,52,1783872724.19,1783872723,RISING
26JUL12BINGIL,BIN,ATP_CHALL,26_50,MIRRORED,CLIMBER,36.0,85,1783838239.1,0.4857,False,,,,
26JUL12BINGIL,GIL,ATP_CHALL,26_50,MIRRORED,FALLER,-35.0,15,1783863789.7,0.9919,False,,,,
26JUL12BOOONC,BOO,ATP_CHALL,26_50,MIRRORED,FALLER,-26.5,20,1783970369.9,0.6859,True,23,1784007324.658,1783986285,RISING
26JUL12BOOONC,ONC,ATP_CHALL,26_50,MIRRORED,CLIMBER,25.5,68,1783923346.6,0.3968,True,76,1783991375.136,1783986312,FALLING
26JUL12BORKOU,BOR,ATP_MAIN,26_50,MIRRORED,CLIMBER,26.5,75,1784028538.2,0.0498,False,,,1784035385,RISING
26JUL12BORKOU,KOU,ATP_MAIN,26_50,MIRRORED,FALLER,-26.5,24,1784035383.5,0.9782,False,,,1784035385,FALLING
26JUL12BOSCOP,BOS,ATP_CHALL,26_50,MIRRORED,FALLER,-21.0,28,1783971537.0,0.449,False,,,1783972445,FALLING
26JUL12BOSCOP,COP,ATP_CHALL,26_50,MIRRORED,CLIMBER,21.0,70,1784010895.7,0.9118,True,72,1783972530.934,1783972423,FALLING
26JUL12BOSKOV,BOS,WTA_CHALL,26_50,MIRRORED,CLIMBER,42.5,93,1783847250.0,0.9946,False,,,1783847252,FALLING
26JUL12BOSKOV,KOV,WTA_CHALL,26_50,MIRRORED,FALLER,-43.5,6,1783838800.4,0.6922,False,,,1783847252,RISING
26JUL12BOUVIT,BOU,ATP_CHALL,26_50,MIRRORED,CLIMBER,45.5,86,1783870488.6,0.2964,True,93,1783868412.108,1783868388,FALLING
26JUL12BOUVIT,VIT,ATP_CHALL,26_50,MIRRORED,FALLER,-46.0,1,1783869107.6,0.1745,True,6,1783868793.397,1783868388,FALLING
26JUL12BROBAR,BAR,ATP_CHALL,26_50,MIRRORED,FALLER,-29.0,20,1784043195.1,0.9828,True,23,1784008555.926,1783992030,FALLING
26JUL12BROBAR,BRO,ATP_CHALL,26_50,MIRRORED,CLIMBER,29.0,76,1783992027.1,0.6995,True,76,1783998520.541,1783992030,RISING
26JUL12BROGIU,BRO,ATP_CHALL,26_50,MIRRORED,CLIMBER,48.5,14,1783865272.4,0.0902,True,43,1783864791.436,1783864787,FALLING
26JUL12BROGIU,GIU,ATP_CHALL,26_50,MIRRORED,FALLER,-48.5,1,1783868406.9,0.6896,True,56,1783866244.719,1783864787,RISING
26JUL12BROHUA,BRO,ATP_CHALL,26_50,MIRRORED,CLIMBER,13.0,63,1783851804.8,0.8936,False,,,,
26JUL12BROHUA,HUA,ATP_CHALL,26_50,MIRRORED,FALLER,-13.0,31,1783831971.6,0.0145,True,37,1783851910.465,1783833886,RISING
26JUL12BRUGAD,BRU,ATP_CHALL,26_50,MIRRORED,FALLER,-7.0,45,1783918894.1,0.0796,False,,,1783919019,RISING
26JUL12BRUGAD,GAD,ATP_CHALL,26_50,MIRRORED,CLIMBER,5.5,52,1783899933.6,0.4257,False,,,1783918900,FALLING
26JUL12BUDPEL,BUD,ATP_MAIN,26_50,FLAT_BOTH,,-3.5,45,1783855225.4,0.3894,True,45,1783857083.605,1783850406,RISING
26JUL12BUDPEL,PEL,ATP_MAIN,26_50,FLAT_BOTH,,3.5,53,1783833464.8,0.1816,True,53,1783869386.673,1783850406,RISING
26JUL12BUEMAR,BUE,ATP_MAIN,26_50,MIRRORED,FALLER,-37.5,1,1783851496.9,0.5435,True,31,1783850457.757,1783850280,RISING
26JUL12BUEMAR,MAR,ATP_MAIN,26_50,MIRRORED,CLIMBER,38.5,68,1783850450.2,0.0516,True,68,1783850450.242,1783850280,FALLING
26JUL12CALRAD,CAL,ATP_CHALL,51_75,MIRRORED,CLIMBER,5.0,60,1783871907.0,0.5815,False,,,,
26JUL12CALRAD,RAD,ATP_CHALL,26_50,MIRRORED,FALLER,-2.5,40,1783887699.9,0.9917,False,,,,
26JUL12CARSAN,CAR,ATP_MAIN,26_50,MIRRORED,CLIMBER,30.5,78,1783828355.3,0.15,True,78,1783832414.107,1783828386,FALLING
26JUL12CARSAN,SAN,ATP_MAIN,26_50,MIRRORED,FALLER,-30.5,19,1783852717.3,0.8799,True,20,1783834707.675,1783828356,RISING
26JUL12CECOLI,CEC,ATP_MAIN,26_50,MIRRORED,CLIMBER,46.0,75,1783869096.9,0.6872,True,76,1783869724.799,1783858577,FALLING
26JUL12CECOLI,OLI,ATP_MAIN,26_50,MIRRORED,FALLER,-46.0,1,1783873452.2,0.822,True,23,1783868712.199,1783858578,RISING
26JUL12CERKOL,CER,ATP_MAIN,26_50,MIRRORED,CLIMBER,25.5,71,1783800638.7,0.1728,True,71,1783800638.678,1783800089,FALLING
26JUL12CERKOL,KOL,ATP_MAIN,26_50,MIRRORED,FALLER,-24.5,24,1783822216.5,0.3442,True,24,1783822216.46,1783800383,RISING
26JUL12CHAJON,CHA,ATP_CHALL,26_50,MIRRORED,FALLER,-21.5,29,1783855600.5,0.9991,False,,,1783855607,FALLING
26JUL12CHAJON,JON,ATP_CHALL,26_50,MIRRORED,CLIMBER,21.0,59,1783845756.1,0.0843,False,,,1783855607,RISING
26JUL12CHISEA,CHI,ATP_CHALL,26_50,MIRRORED,FALLER,-32.5,1,1783859897.1,0.4011,True,15,1783857336.74,1783857325,FALLING
26JUL12CHISEA,SEA,ATP_CHALL,51_75,MIRRORED,CLIMBER,32.0,82,1783858055.4,0.118,True,84,1783857931.848,1783857324,FALLING
26JUL12CHOBAS,BAS,ATP_MAIN,26_50,MIRRORED,FALLER,-11.0,38,1783837380.3,0.3314,True,38,1783918553.028,1783837391,FALLING
26JUL12CHOBAS,CHO,ATP_MAIN,26_50,MIRRORED,CLIMBER,11.5,60,1783860384.5,0.5207,True,61,1783850982.936,1783837391,RISING
26JUL12CHOGAS,CHO,ATP_CHALL,51_75,FLAT_BOTH,,2.5,60,1783835970.3,0.2554,False,,,1783835972,FALLING
26JUL12CHOGAS,GAS,ATP_CHALL,26_50,FLAT_BOTH,,-2.5,39,1783832930.6,0.1308,True,39,1783839089.683,1783836066,FALLING
26JUL12CINHEM,CIN,ATP_MAIN,26_50,MIRRORED,CLIMBER,48.0,63,1783848416.9,0.914,True,71,1783827375.583,1783797130,RISING
26JUL12CINHEM,HEM,ATP_MAIN,26_50,MIRRORED,FALLER,-47.5,1,1783852404.7,0.9754,True,26,1783848724.701,1783797130,FALLING
26JUL12CIRHUA,CIR,WTA_CHALL,26_50,MIRRORED,FALLER,-43.0,6,1783838413.9,0.2419,False,,,,
26JUL12CIRHUA,HUA,WTA_CHALL,51_75,MIRRORED,CLIMBER,44.0,95,1783855090.3,0.6408,False,,,,
26JUL12CORDAN,COR,ATP_MAIN,26_50,MIRRORED,FALLER,-17.0,29,1783832749.9,0.1128,False,,,1783849036,RISING
26JUL12CORDAN,DAN,ATP_MAIN,26_50,MIRRORED,CLIMBER,17.0,66,1783856552.2,0.9234,True,70,1783849037.27,1783849036,FALLING
26JUL12CRIBAS,BAS,ATP_CHALL,26_50,MIRRORED,FALLER,-25.0,17,1783855967.7,0.9937,True,50,1783854096.643,1783854074,RISING
26JUL12CRIBAS,CRI,ATP_CHALL,26_50,MIRRORED,CLIMBER,23.5,41,1783854001.3,0.1847,True,47,1783854239.404,1783854074,FALLING
26JUL12DAHBAE,BAE,ATP_MAIN,26_50,MIRRORED,CLIMBER,45.5,92,1783869241.8,0.2261,True,94,1783869241.746,1783869222,FALLING
26JUL12DAHBAE,DAH,ATP_MAIN,26_50,MIRRORED,FALLER,-45.5,4,1783843328.0,0.1099,True,4,1783876782.882,1783869221,RISING
26JUL12DEGEE,DE,ATP_CHALL,26_50,FLAT_BOTH,,-1.5,37,1783879627.4,0.0933,False,,,1783934975,RISING
26JUL12DEGEE,GEE,ATP_CHALL,26_50,FLAT_BOTH,,2.0,51,1783946471.1,0.9619,True,54,1783935024.272,1783934975,FALLING
26JUL12DEJGAU,DEJ,ATP_MAIN,26_50,MIRRORED,CLIMBER,17.5,64,1783895614.7,0.8513,True,66,1783872216.575,1783835141,RISING
26JUL12DEJGAU,GAU,ATP_MAIN,26_50,MIRRORED,FALLER,-17.5,33,1783904631.8,0.9979,False,,,,
26JUL12DELMAK,DEL,ATP_CHALL,26_50,MIRRORED,FALLER,-48.5,1,1783853541.5,0.8245,True,5,1783852352.308,1783849077,FALLING
26JUL12DELMAK,MAK,ATP_CHALL,26_50,MIRRORED,CLIMBER,49.5,92,1783851808.7,0.7592,True,94,1783851619.793,1783849200,RISING
26JUL12DEVGON,DEV,ATP_CHALL,26_50,FLAT_BOTH,,-1.5,30,1783877260.6,0.1543,False,,,1783877262,FALLING
26JUL12DEVGON,GON,ATP_CHALL,51_75,FLAT_BOTH,,2.0,69,1783869464.7,0.148,False,,,1783877263,RISING
26JUL12DIEMON,DIE,ATP_MAIN,26_50,FLAT_BOTH,,4.0,54,1783850430.3,0.9939,True,57,1783826142.501,1783810208,RISING
26JUL12DIEMON,MON,ATP_MAIN,26_50,FLAT_BOTH,,-4.5,42,1783810111.4,0.2528,False,,,1783810152,FALLING
26JUL12DODCAR,CAR,ATP_MAIN,26_50,MIRRORED,CLIMBER,23.5,74,1783875272.4,0.6451,False,,,,
26JUL12DODCAR,DOD,ATP_MAIN,26_50,MIRRORED,FALLER,-23.5,24,1783858737.0,0.4337,False,,,1783858744,FALLING
26JUL12DODDEL,DEL,ATP_CHALL,26_50,MIRRORED,CLIMBER,41.0,13,1783855619.7,0.0753,True,57,1783852614.384,1783852549,FALLING
26JUL12DODDEL,DOD,ATP_CHALL,26_50,MIRRORED,FALLER,-41.5,1,1783859173.2,0.1643,True,27,1783853059.696,1783852548,FALLING
26JUL12DROBLO,BLO,ATP_MAIN,26_50,MIRRORED,CLIMBER,15.5,61,1783972073.3,0.5218,True,65,1783918065.88,1783909131,RISING
26JUL12DROBLO,DRO,ATP_MAIN,26_50,MIRRORED,FALLER,-15.5,33,1783909130.6,0.1627,True,34,1784055644.964,1783909131,FALLING
26JUL12DROPIR,DRO,ATP_CHALL,26_50,MIRRORED,CLIMBER,9.0,59,1783841157.1,0.2676,True,59,1783866638.932,1783841158,RISING
26JUL12DROPIR,PIR,ATP_CHALL,51_75,MIRRORED,FALLER,-9.0,40,1783836117.3,0.1491,False,,,1783841187,FALLING
26JUL12DZUROC,DZU,ATP_MAIN,26_50,MIRRORED,FALLER,-6.0,43,1783922079.3,0.7468,True,46,1783897995.689,1783870268,FALLING
26JUL12DZUROC,ROC,ATP_MAIN,26_50,MIRRORED,CLIMBER,5.5,51,1783906515.1,0.6144,True,52,1783884328.682,1783870919,RISING
26JUL12ECHMUN,ECH,ATP_CHALL,ge76,MIRRORED,CLIMBER,10.5,62,1783886053.2,0.0571,False,,,1783885802,RISING
26JUL12ECHMUN,MUN,ATP_CHALL,le25,MIRRORED,FALLER,-10.5,1,1783888330.6,0.5711,True,17,1783886519.145,1783885802,RISING
26JUL12ERJBOS,BOS,WTA_CHALL,26_50,MIRRORED,FALLER,-31.0,18,1783922248.2,0.4558,True,18,1783922248.222,1783918608,FALLING
26JUL12ERJBOS,ERJ,WTA_CHALL,26_50,MIRRORED,CLIMBER,31.5,80,1783902176.0,0.0848,True,81,1783954574.395,1783918747,RISING
26JUL12FANBIG,BIG,ATP_CHALL,26_50,MIRRORED,CLIMBER,16.0,62,1783854120.4,0.0034,False,,,,
26JUL12FANBIG,FAN,ATP_CHALL,26_50,MIRRORED,FALLER,-16.0,,,,False,,,,
26JUL12FARWAW,FAR,ATP_MAIN,26_50,MIRRORED,CLIMBER,16.5,65,1783908967.2,0.3151,True,66,1783871697.592,1783860942,FALLING
26JUL12FARWAW,WAW,ATP_MAIN,26_50,MIRRORED,FALLER,-16.5,32,1783859280.4,0.0635,True,32,1783864457.463,1783860942,FALLING
26JUL12FEAWAL,FEA,ATP_CHALL,26_50,MIRRORED,FALLER,-11.0,28,1783883833.4,0.9127,True,40,1783883356.961,1783883355,FALLING
26JUL12FEAWAL,WAL,ATP_CHALL,26_50,MIRRORED,CLIMBER,12.5,51,1783883148.8,0.0553,False,,,1783883355,RISING
26JUL12FEICHE,CHE,WTA_CHALL,26_50,MIRRORED,FALLER,-24.5,25,1783844615.0,0.803,False,,,,
26JUL12FEICHE,FEI,WTA_CHALL,26_50,MIRRORED,CLIMBER,25.5,74,1783836124.7,0.6127,False,,,,
26JUL12FELKEC,FEL,ATP_MAIN,26_50,MIRRORED,FALLER,-21.5,26,1783915635.3,0.8144,True,27,1783878681.418,1783865591,RISING
26JUL12FELKEC,KEC,ATP_MAIN,26_50,MIRRORED,CLIMBER,21.5,70,1783898497.6,0.6464,True,71,1783867067.25,1783865591,FALLING
26JUL12FETPIE,FET,WTA_MAIN,51_75,MIRRORED,FALLER,-16.5,33,1783811937.3,0.0131,True,35,1783811583.118,1783811513,FALLING
26JUL12FETPIE,PIE,WTA_MAIN,51_75,MIRRORED,CLIMBER,16.0,62,1783812820.2,0.0332,False,,,1783811513,FALLING
26JUL12FORPAM,FOR,ATP_CHALL,26_50,MIRRORED,CLIMBER,43.0,86,1783851003.7,0.6106,True,95,1783847856.457,1783847770,FALLING
26JUL12FORPAM,PAM,ATP_CHALL,26_50,MIRRORED,FALLER,-43.0,1,1783851221.8,0.5558,True,2,1783848505.243,1783847770,RISING
26JUL12FUEROS,FUE,ATP_CHALL,26_50,MIRRORED,CLIMBER,9.5,59,1783846278.7,0.6689,False,,,,
26JUL12FUEROS,ROS,ATP_CHALL,26_50,MIRRORED,FALLER,-8.5,42,1783858355.6,0.9169,False,,,,
26JUL12GANJAN,GAN,ATP_CHALL,26_50,MIRRORED,CLIMBER,21.0,43,1783846366.9,0.0001,False,,,1783848006,RISING
26JUL12GANJAN,JAN,ATP_CHALL,26_50,MIRRORED,FALLER,-24.0,1,1783850270.3,0.3798,True,38,1783848215.838,1783848006,FALLING
26JUL12GARPRI,GAR,WTA_MAIN,51_75,MIRRORED,CLIMBER,17.5,55,1783843894.3,0.2931,False,,,1783841280,RISING
26JUL12GARPRI,PRI,WTA_MAIN,51_75,MIRRORED,FALLER,-19.0,1,1783845888.2,0.5065,True,33,1783841264.468,1783841264,FALLING
26JUL12GEOMAG,GEO,ATP_CHALL,26_50,MIRRORED,FALLER,-28.5,14,1783838647.4,0.0868,True,18,1783879936.151,1783879936,RISING
26JUL12GEOMAG,MAG,ATP_CHALL,26_50,MIRRORED,CLIMBER,24.5,75,1783880186.8,0.9993,True,80,1783880120.972,1783879936,FALLING
26JUL12GIESHE,GIE,ATP_CHALL,26_50,MIRRORED,FALLER,-37.0,11,1783872472.4,0.8092,False,,,1783872473,FALLING
26JUL12GIESHE,SHE,ATP_CHALL,26_50,MIRRORED,CLIMBER,37.5,84,1783880135.3,0.9922,True,89,1783873294.892,1783872473,RISING
26JUL12GIUBAR,BAR,ATP_CHALL,26_50,FLAT_BOTH,,-2.0,27,1783881172.9,0.7758,True,68,1783880243.703,1783880198,FALLING
26JUL12GIUBAR,GIU,ATP_CHALL,26_50,FLAT_BOTH,,1.0,30,1783880235.9,0.0363,False,,,1783880198,RISING
26JUL12GUEGOM,GOM,ATP_MAIN,26_50,MIRRORED,CLIMBER,48.5,42,1783871811.7,0.0014,False,,,1783871819,RISING
26JUL12GUEGOM,GUE,ATP_MAIN,26_50,MIRRORED,FALLER,-49.0,1,1783875071.4,0.4952,True,58,1783871821.009,1783871819,FALLING
26JUL12GURDAL,DAL,ATP_CHALL,26_50,MIRRORED,CLIMBER,49.0,83,1783867087.9,0.8384,True,89,1783866710.534,1783865653,FALLING
26JUL12GURDAL,GUR,ATP_CHALL,26_50,MIRRORED,FALLER,-48.5,1,1783869666.3,0.8874,True,10,1783865765.905,1783865653,RISING
26JUL12GUTCAM,CAM,ATP_CHALL,26_50,MIRRORED,CLIMBER,14.5,67,1783833444.8,0.0826,False,,,,
26JUL12GUTCAM,GUT,ATP_CHALL,26_50,MIRRORED,FALLER,-16.5,33,1783852190.6,0.9733,False,,,,
26JUL12HECISO,HEC,ATP_CHALL,26_50,MIRRORED,FALLER,-21.5,24,1783877509.5,0.9966,True,82,1783875210.332,1783875210,FALLING
26JUL12HECISO,ISO,ATP_CHALL,26_50,MIRRORED,CLIMBER,22.0,17,1783875209.8,0.0059,False,,,1783875210,RISING
26JUL12HERALM,ALM,ATP_CHALL,26_50,MIRRORED,CLIMBER,48.0,53,1783880134.2,0.0032,False,,,1783880363,RISING
26JUL12HERALM,HER,ATP_CHALL,26_50,MIRRORED,FALLER,-47.0,1,1783880979.2,0.146,True,30,1783880363.48,1783880362,FALLING
26JUL12HERKAZ,HER,WTA_MAIN,51_75,FLAT_BOTH,,-1.0,52,1783830108.5,0.0007,False,,,,
26JUL12HERKAZ,KAZ,WTA_MAIN,51_75,FLAT_BOTH,,-4.5,46,1783833104.6,0.1888,True,46,1783833104.571,1783830207,FALLING
26JUL12HESKOT,HES,WTA_CHALL,26_50,MIRRORED,FALLER,-36.5,3,1783875354.8,0.9463,True,43,1783871650.127,1783871405,RISING
26JUL12HESKOT,KOT,WTA_CHALL,26_50,MIRRORED,CLIMBER,33.0,41,1783873659.6,0.5386,True,56,1783871786.695,1783871526,FALLING
26JUL12HIBTON,HIB,WTA_MAIN,51_75,MIRRORED,CLIMBER,48.5,63,1783866215.6,0.8661,True,85,1783829587.542,1783810094,RISING
26JUL12HIBTON,TON,WTA_MAIN,51_75,MIRRORED,FALLER,-49.5,1,1783868814.5,0.9032,True,13,1783811860.383,1783810091,FALLING
26JUL12HODYAS,HOD,WTA_MAIN,51_75,MIRRORED,CLIMBER,48.0,75,1783872943.5,0.8699,True,86,1783871674.424,1783849351,RISING
26JUL12HODYAS,YAS,WTA_MAIN,51_75,MIRRORED,FALLER,-49.5,1,1783875506.7,0.9185,True,13,1783861435.581,1783849376,FALLING
26JUL12HOHSUR,HOH,ATP_CHALL,26_50,OPPOSED_UNBALANCED,,-22.0,15,1783870381.5,0.635,False,,,,
26JUL12HOHSUR,SUR,ATP_CHALL,51_75,OPPOSED_UNBALANCED,,14.5,85,1783886084.9,0.9928,False,,,,
26JUL12HOUJOR,HOU,ATP_CHALL,26_50,FLAT_BOTH,,0.5,48,1783884517.3,0.256,True,51,1783909942.213,1783909928,RISING
26JUL12HOUJOR,JOR,ATP_CHALL,26_50,FLAT_BOTH,,0.0,49,1783909895.1,0.5095,False,,,1783909931,FALLING
26JUL12ITOMAN,ITO,WTA_MAIN,51_75,MIRRORED,CLIMBER,48.0,76,1783865428.6,0.5776,True,77,1783865426.005,1783864878,FALLING
26JUL12ITOMAN,MAN,WTA_MAIN,51_75,MIRRORED,FALLER,-48.5,1,1783868223.9,0.6937,True,19,1783865274.127,1783864928,FALLING
26JUL12JACTRU,JAC,ATP_MAIN,26_50,MIRRORED,FALLER,-5.5,44,1783956541.2,0.9715,True,51,1783863807.953,1783848267,FALLING
26JUL12JACTRU,TRU,ATP_MAIN,26_50,MIRRORED,CLIMBER,5.0,46,1783834970.1,0.0258,True,48,1783875450.334,1783848278,RISING
26JUL12KARMAR,KAR,ATP_CHALL,26_50,MIRRORED,FALLER,-10.5,,,,False,,,,
26JUL12KARMAR,MAR,ATP_CHALL,26_50,MIRRORED,CLIMBER,10.5,,,,False,,,,
26JUL12KHOVIG,KHO,WTA_CHALL,26_50,MIRRORED,CLIMBER,48.5,99,1783851100.6,0.0071,False,,,,
26JUL12KHOVIG,VIG,WTA_CHALL,26_50,MIRRORED,FALLER,-49.0,1,1783851026.3,0.3824,False,,,,
26JUL12KOPPRI,KOP,ATP_MAIN,26_50,MIRRORED,FALLER,-23.0,24,1783966640.3,0.9745,True,29,1783915412.687,1783862825,FALLING
26JUL12KOPPRI,PRI,ATP_MAIN,26_50,MIRRORED,CLIMBER,23.5,64,1783848383.6,0.1014,True,70,1783919867.034,1783862825,RISING
26JUL12KOZIBR,IBR,WTA_MAIN,51_75,MIRRORED,CLIMBER,39.5,89,1783863038.1,0.9664,True,89,1783863038.117,1783861411,FALLING
26JUL12KOZIBR,KOZ,WTA_MAIN,51_75,MIRRORED,FALLER,-40.0,9,1783850129.0,0.1935,True,10,1783861812.296,1783861410,RISING
26JUL12KRALOR,KRA,ATP_CHALL,26_50,MIRRORED,CLIMBER,45.0,95,1783855241.1,0.4028,False,,,1783855242,RISING
26JUL12KRALOR,LOR,ATP_CHALL,26_50,MIRRORED,FALLER,-44.0,4,1783838412.0,0.2882,True,4,1783856952.558,1783855242,RISING
26JUL12KRUFER,FER,ATP_MAIN,26_50,MIRRORED,FALLER,-49.0,1,1783850167.9,0.3442,True,21,1783848247.525,1783848176,RISING
26JUL12KRUFER,KRU,ATP_MAIN,26_50,MIRRORED,CLIMBER,49.0,69,1783847006.6,0.007,False,,,1783848176,RISING
26JUL12KULZAA,KUL,WTA_MAIN,51_75,MIRRORED,CLIMBER,35.5,20,1783843394.2,0.8301,True,31,1783821153.427,1783811309,FALLING
26JUL12KULZAA,ZAA,WTA_MAIN,51_75,MIRRORED,FALLER,-36.5,1,1783847505.4,0.9298,True,66,1783812612.565,1783811357,FALLING
26JUL12KUMTUR,KUM,ATP_CHALL,51_75,MIRRORED,CLIMBER,27.0,69,1783879146.8,0.0468,True,72,1783879324.437,1783878701,RISING
26JUL12KUMTUR,TUR,ATP_CHALL,26_50,MIRRORED,FALLER,-26.5,1,1783882906.6,0.4282,True,20,1783878883.447,1783878699,FALLING
26JUL12KUZDE,DE,ATP_CHALL,26_50,MIRRORED,FALLER,-37.5,13,1783860595.3,0.9992,False,,,1783860596,FALLING
26JUL12KUZDE,KUZ,ATP_CHALL,26_50,MIRRORED,CLIMBER,37.5,86,1783857716.8,0.3638,False,,,1783860596,RISING
26JUL12LAGTEP,LAG,ATP_CHALL,51_75,FLAT_BOTH,,4.5,71,1783878809.9,0.3683,False,,,,
26JUL12LAGTEP,TEP,ATP_CHALL,26_50,FLAT_BOTH,,-2.5,32,1783878506.8,0.532,False,,,,
26JUL12LAJVAN,LAJ,ATP_MAIN,26_50,MIRRORED,FALLER,-5.5,43,1783917473.5,0.6678,True,50,1783855068.089,1783851928,RISING
26JUL12LAJVAN,VAN,ATP_MAIN,26_50,MIRRORED,CLIMBER,6.0,49,1783851926.7,0.1358,True,49,1783851937.305,1783851928,FALLING
26JUL12LANKOB,KOB,ATP_CHALL,le25,FLAT_BOTH,,1.5,4,1783872662.1,0.6631,True,4,1783872662.085,1783851298,RISING
26JUL12LANKOB,LAN,ATP_CHALL,ge76,FLAT_BOTH,,0.5,92,1783886697.0,0.9796,True,93,1783886625.887,1783851298,FALLING
26JUL12LEPBUR,BUR,WTA_MAIN,51_75,MIRRORED,FALLER,-27.0,20,1783812745.4,0.0013,True,25,1783838331.304,1783829291,RISING
26JUL12LEPBUR,LEP,WTA_MAIN,51_75,MIRRORED,CLIMBER,26.0,70,1783831060.7,0.1031,True,70,1783831060.688,1783829177,RISING
26JUL12LINMAL,LIN,ATP_CHALL,26_50,OPPOSED_UNBALANCED,,43.0,29,1783877981.3,0.0032,True,75,1783879305.538,1783878729,RISING
26JUL12LINMAL,MAL,ATP_CHALL,26_50,OPPOSED_UNBALANCED,,-49.0,1,1783880007.6,0.232,True,13,1783878814.474,1783878632,FALLING
26JUL12LIUPOP,LIU,WTA_MAIN,51_75,MIRRORED,CLIMBER,36.0,85,1783861277.8,0.9621,True,86,1783860744.301,1783813937,RISING
26JUL12LIUPOP,POP,WTA_MAIN,51_75,MIRRORED,FALLER,-37.0,13,1783812070.7,0.0389,True,13,1783849577.37,1783813937,RISING
26JUL12MALTUR,MAL,WTA_CHALL,26_50,FLAT_BOTH,,2.5,49,1783876484.3,0.9997,False,,,,
26JUL12MALTUR,TUR,WTA_CHALL,26_50,FLAT_BOTH,,-1.0,46,1783827770.4,0.0129,True,48,1783869769.225,1783862725,RISING
26JUL12MARARS,ARS,ATP_CHALL,26_50,MIRRORED,FALLER,-14.0,16,1783874131.3,0.912,True,40,1783866146.873,1783862313,RISING
