code,leg,bell_source,bell_epoch,floor_old,floor_pre_bell,close_old,close_pre_bell,credited,entry,fill_ts,fill_validity
26JUL15BONJUS,BON,TAPE_SIGNATURE,1784106660.0,39,39,40,40,True,39,1784086164.574,PRE_BELL_OK
26JUL15BONJUS,JUS,TAPE_SIGNATURE,1784106660.0,60,60,62,62,True,60,1784102005.406,PRE_BELL_OK
26JUL15BONZID,BON,MACHINE_RECEIPT,1784119500,65,65,73,73,True,67,1784079852.566,PRE_BELL_OK
26JUL15BONZID,ZID,MACHINE_RECEIPT,1784119500,28,28,28,28,True,32,1784052494.896,PRE_BELL_OK
26JUL15BORDIM,BOR,TAPE_SIGNATURE,1784116740.0,63,63,65,65,True,65,1784079960.904,PRE_BELL_OK
26JUL15BORDIM,DIM,TAPE_SIGNATURE,1784116740.0,33,33,35,35,True,34,1784075830.43,PRE_BELL_OK
26JUL15BUBHAL,BUB,MACHINE_RECEIPT,1784212200,67,67,69,69,True,67,1784170683.391,PRE_BELL_OK
26JUL15BUBHAL,HAL,MACHINE_RECEIPT,1784212200,31,31,32,32,True,32,1784166223.227,PRE_BELL_OK
26JUL15BURJAC,BUR,TAPE_SIGNATURE,1784133180.0,,,,,False,,,
26JUL15BURJAC,JAC,TAPE_SIGNATURE,1784133180.0,,,,,False,,,
26JUL15CARPAL,CAR,MACHINE_RECEIPT,1784125500,65,65,65,65,True,66,1784110407.032,PRE_BELL_OK
26JUL15CARPAL,PAL,MACHINE_RECEIPT,1784125500,32,32,35,35,False,,,
26JUL15CARUGO,CAR,TAPE_SIGNATURE,1784131560.0,59,59,60,60,True,61,1784078160.223,PRE_BELL_OK
26JUL15CARUGO,UGO,TAPE_SIGNATURE,1784131560.0,38,38,41,41,True,38,1784085980.847,PRE_BELL_OK
26JUL15CERKEC,CER,TAPE_SIGNATURE,1784192160.0,47,47,52,52,True,52,1784106239.503,PRE_BELL_OK
26JUL15CERKEC,KEC,TAPE_SIGNATURE,1784192160.0,46,46,49,49,True,46,1784093090.292,PRE_BELL_OK
26JUL15COBBUR,BUR,MACHINE_RECEIPT,1784134800,30,30,34,34,True,32,1784134575.684,PRE_BELL_OK
26JUL15COBBUR,COB,MACHINE_RECEIPT,1784134800,66,66,67,67,True,67,1784134215.064,PRE_BELL_OK
26JUL15COLSON,COL,MACHINE_RECEIPT,1784104200,64,64,66,66,True,64,1784092666.758,PRE_BELL_OK
26JUL15COLSON,SON,MACHINE_RECEIPT,1784104200,33,33,36,36,True,34,1784096367.4,PRE_BELL_OK
26JUL15DARSAK,DAR,TAPE_SIGNATURE,1784133060.0,21,21,22,22,True,22,1784084331.75,PRE_BELL_OK
26JUL15DARSAK,SAK,TAPE_SIGNATURE,1784133060.0,76,76,80,80,True,77,1784080038.081,PRE_BELL_OK
26JUL15ERJBAR,BAR,MACHINE_RECEIPT,1784112600,32,32,32,32,False,,,
26JUL15ERJBAR,ERJ,MACHINE_RECEIPT,1784112600,67,67,69,69,True,67,1784109526.635,PRE_BELL_OK
26JUL15ETCMER,ETC,MACHINE_RECEIPT,1784124300,59,59,64,64,True,59,1784112656.72,PRE_BELL_OK
26JUL15ETCMER,MER,MACHINE_RECEIPT,1784124300,38,38,38,38,True,39,1784093338.913,PRE_BELL_OK
26JUL15GENDE,DE,TAPE_SIGNATURE,1784121240.0,18,18,19,19,True,18,1784108547.921,PRE_BELL_OK
26JUL15GENDE,GEN,TAPE_SIGNATURE,1784121240.0,80,80,82,82,False,,,
26JUL15GOMARN,ARN,TAPE_SIGNATURE,1784124300.0,78,78,78,78,False,,,
26JUL15GOMARN,GOM,TAPE_SIGNATURE,1784124300.0,23,23,23,23,False,,,
26JUL15GRAPER,GRA,TAPE_SIGNATURE,1784106000.0,87,87,88,88,True,87,1784091153.193,PRE_BELL_OK
26JUL15GRAPER,PER,TAPE_SIGNATURE,1784106000.0,12,12,13,13,True,12,1784099770.03,PRE_BELL_OK
26JUL15HANVAC,HAN,MACHINE_RECEIPT,1784126100,57,57,62,62,True,63,1784114060.87,PRE_BELL_OK
26JUL15HANVAC,VAC,MACHINE_RECEIPT,1784126100,35,35,39,39,True,36,1784106699.17,PRE_BELL_OK
26JUL15HOLMAY,HOL,TAPE_SIGNATURE,1784138160.0,64,64,64,64,False,,,
26JUL15HOLMAY,MAY,TAPE_SIGNATURE,1784138160.0,36,36,37,37,False,,,
26JUL15HONPAR,HON,MACHINE_RECEIPT,1784136900,40,40,41,41,True,40,1784126771.91,PRE_BELL_OK
26JUL15HONPAR,PAR,MACHINE_RECEIPT,1784136900,58,58,60,60,True,59,1784113117.339,PRE_BELL_OK
26JUL15IBRBAD,BAD,TAPE_SIGNATURE,1784212440.0,84,84,86,86,True,84,1784097908.036,PRE_BELL_OK
26JUL15IBRBAD,IBR,TAPE_SIGNATURE,1784212440.0,12,12,14,14,True,14,1784111914.302,PRE_BELL_OK
26JUL15IVACRA,CRA,TAPE_SIGNATURE,1784144580.0,64,64,66,66,True,65,1784136820.138,PRE_BELL_OK
26JUL15IVACRA,IVA,TAPE_SIGNATURE,1784144580.0,34,34,36,36,True,34,1784136871.972,PRE_BELL_OK
26JUL15JONURG,JON,TAPE_SIGNATURE,1784129040.0,72,72,73,73,True,73,1784126541,PRE_BELL_OK
26JUL15JONURG,URG,TAPE_SIGNATURE,1784129040.0,26,26,27,27,True,26,1784124600.226,PRE_BELL_OK
26JUL15KNUTAR,KNU,TAPE_SIGNATURE,1784123400.0,22,22,22,22,False,,,
26JUL15KNUTAR,TAR,TAPE_SIGNATURE,1784123400.0,,,,,,,,NO_ONSET_OR_TAPE
26JUL15KREMON,KRE,TAPE_SIGNATURE,1784219100.0,88,88,94,94,True,88,1784087054.981,PRE_BELL_OK
26JUL15KREMON,MON,TAPE_SIGNATURE,1784219100.0,7,7,7,8,True,10,1784099767.671,PRE_BELL_OK
26JUL15KYMTSI,KYM,TAPE_SIGNATURE,1784133060.0,26,26,27,27,True,29,1784076609.092,PRE_BELL_OK
26JUL15KYMTSI,TSI,TAPE_SIGNATURE,1784133060.0,70,70,75,75,True,70,1784086220.306,PRE_BELL_OK
26JUL15LAJKRU,KRU,TAPE_SIGNATURE,1784152380.0,32,32,33,33,False,,,
26JUL15LAJKRU,LAJ,TAPE_SIGNATURE,1784152380.0,68,68,69,69,False,,,
26JUL15MICZHE,MIC,TAPE_SIGNATURE,1784125200.0,5,5,6,6,True,6,1784101109.389,PRE_BELL_OK
26JUL15MICZHE,ZHE,TAPE_SIGNATURE,1784125200.0,91,91,95,95,True,93,1784114225.035,PRE_BELL_OK
26JUL15NAGTOR,NAG,MACHINE_RECEIPT,1784203200,59,59,62,62,True,59,1784127469.09,PRE_BELL_OK
26JUL15NAGTOR,TOR,MACHINE_RECEIPT,1784203200,38,38,40,40,True,39,1784137811.234,PRE_BELL_OK
26JUL15NAPBAR,BAR,TAPE_SIGNATURE,1784125380.0,42,42,42,42,True,42,1784124711.203,PRE_BELL_OK
26JUL15NAPBAR,NAP,TAPE_SIGNATURE,1784125380.0,57,57,59,59,False,,,
26JUL15NOGSUR,NOG,MACHINE_RECEIPT,1784138400,43,43,44,44,False,,,
26JUL15NOGSUR,SUR,MACHINE_RECEIPT,1784138400,55,55,59,59,True,57,1784136924.008,PRE_BELL_OK
26JUL15OLIPRI,OLI,TAPE_SIGNATURE,1784204280.0,53,53,56,56,False,,,
26JUL15OLIPRI,PRI,TAPE_SIGNATURE,1784204280.0,40,40,46,46,True,41,1784064911.002,PRE_BELL_OK
26JUL15PENFAL,FAL,MACHINE_RECEIPT,1784121300,77,77,81,81,False,,,
26JUL15PENFAL,PEN,MACHINE_RECEIPT,1784121300,20,20,20,20,True,21,1784086753.391,PRE_BELL_OK
26JUL15PRADZU,DZU,MACHINE_RECEIPT,1784124900,62,62,62,62,True,62,1784124441.468,PRE_BELL_OK
26JUL15PRADZU,PRA,MACHINE_RECEIPT,1784124900,35,35,38,38,False,,,
26JUL15PRIMOL,MOL,TAPE_SIGNATURE,1784142060.0,28,28,28,28,True,29,1784132676.33,PRE_BELL_OK
26JUL15PRIMOL,PRI,TAPE_SIGNATURE,1784142060.0,68,68,73,73,True,69,1784079916.331,PRE_BELL_OK
26JUL15PUTCHA,CHA,TAPE_SIGNATURE,1784111640.0,34,34,40,40,True,39,1784093357.808,PRE_BELL_OK
26JUL15PUTCHA,PUT,TAPE_SIGNATURE,1784111640.0,60,60,61,61,True,60,1784062307.719,PRE_BELL_OK
26JUL15RADCHI,CHI,TAPE_SIGNATURE,1784105220.0,36,36,36,36,False,,,
26JUL15RADCHI,RAD,TAPE_SIGNATURE,1784105220.0,66,66,66,66,False,,,
26JUL15RODINC,INC,TAPE_SIGNATURE,1784139540.0,28,28,30,30,False,,,
26JUL15RODINC,ROD,TAPE_SIGNATURE,1784139540.0,69,69,71,71,True,71,1784122316.382,PRE_BELL_OK
26JUL15ROMGAL,GAL,TAPE_SIGNATURE,1784106120.0,66,67,66,67,False,,,
26JUL15ROMGAL,ROM,TAPE_SIGNATURE,1784106120.0,30,33,35,33,False,,,
26JUL15RUBPEL,PEL,TAPE_SIGNATURE,1784203440.0,26,26,29,29,True,27,1784148882.719,PRE_BELL_OK
26JUL15RUBPEL,RUB,TAPE_SIGNATURE,1784203440.0,71,71,74,74,True,71,1784113720.222,PRE_BELL_OK
26JUL15SANERE,ERE,TAPE_SIGNATURE,1784134560.0,48,48,48,48,True,55,1784121489.858,PRE_BELL_OK
26JUL15SANERE,SAN,TAPE_SIGNATURE,1784134560.0,43,43,49,49,False,,,
26JUL15SCHHOU,HOU,TAPE_SIGNATURE,1784131500.0,40,40,40,40,False,,,
26JUL15SCHHOU,SCH,TAPE_SIGNATURE,1784131500.0,59,59,60,60,False,,,
26JUL15SHEQUE,QUE,TAPE_SIGNATURE,1784196420.0,35,35,39,39,False,,,
26JUL15SHEQUE,SHE,TAPE_SIGNATURE,1784196420.0,59,59,63,63,True,65,1784121152.047,PRE_BELL_OK
26JUL15SHIBOU,BOU,MACHINE_RECEIPT,1784131800,44,44,46,46,True,44,1784124827.836,PRE_BELL_OK
26JUL15SHIBOU,SHI,MACHINE_RECEIPT,1784131800,54,54,57,57,True,55,1784130017.518,PRE_BELL_OK
26JUL15TABMID,MID,TAPE_SIGNATURE,1784213400.0,23,23,24,24,True,23,1784125923.82,PRE_BELL_OK
26JUL15TABMID,TAB,TAPE_SIGNATURE,1784213400.0,74,74,76,76,True,76,1784121583.205,PRE_BELL_OK
26JUL15TAGBEJ,BEJ,TAPE_SIGNATURE,1784138760.0,54,54,56,56,True,54,1784090927.324,PRE_BELL_OK
26JUL15TAGBEJ,TAG,TAPE_SIGNATURE,1784138760.0,45,45,45,45,True,45,1784086113.251,PRE_BELL_OK
26JUL15TANGAS,GAS,TAPE_SIGNATURE,1784113800.0,57,57,57,57,False,,,
26JUL15TANGAS,TAN,TAPE_SIGNATURE,1784113800.0,44,44,44,44,False,,,
26JUL15TRANAV,NAV,TAPE_SIGNATURE,1784123280.0,81,81,84,84,True,82,1784084794.388,PRE_BELL_OK
26JUL15TRANAV,TRA,TAPE_SIGNATURE,1784123280.0,16,16,17,17,True,17,1784086416.024,PRE_BELL_OK
26JUL15TRUDAV,DAV,TAPE_SIGNATURE,1784131440.0,75,75,76,76,False,,,
26JUL15TRUDAV,TRU,TAPE_SIGNATURE,1784131440.0,25,25,26,26,False,,,
26JUL15VANDRO,DRO,TAPE_SIGNATURE,1784140320.0,51,51,59,59,True,51,1784099098.744,PRE_BELL_OK
26JUL15VANDRO,VAN,TAPE_SIGNATURE,1784140320.0,42,42,42,42,True,49,1784098161.916,PRE_BELL_OK
26JUL15VANFAL,FAL,TAPE_SIGNATURE,1784114460.0,17,17,17,17,False,,,
26JUL15VANFAL,VAN,TAPE_SIGNATURE,1784114460.0,,,,,,,,NO_ONSET_OR_TAPE
26JUL15VANVAL,VAL,TAPE_SIGNATURE,1784105400.0,56,56,56,56,False,,,
26JUL15VANVAL,VAN,TAPE_SIGNATURE,1784105400.0,42,42,42,42,False,,,
26JUL15VILMAR,MAR,TAPE_SIGNATURE,1784107320.0,,,,,,,,NO_ONSET_OR_TAPE
26JUL15VILMAR,VIL,TAPE_SIGNATURE,1784107320.0,52,52,52,52,False,,,
26JUL15WESCOP,COP,TAPE_SIGNATURE,1784105760.0,83,83,83,83,False,,,
26JUL15WESCOP,WES,TAPE_SIGNATURE,1784105760.0,17,17,17,17,False,,,
26JUL15WOLJOH,JOH,TAPE_SIGNATURE,1784158380.0,38,38,43,43,False,,,
26JUL15WOLJOH,WOL,TAPE_SIGNATURE,1784158380.0,60,60,61,61,True,60,1784143529.068,PRE_BELL_OK
26JUL15WONSHE,SHE,TAPE_SIGNATURE,1784158800.0,18,18,18,18,False,,,
26JUL15WONSHE,WON,TAPE_SIGNATURE,1784158800.0,83,83,83,83,False,,,
26JUL15YANLAN,LAN,TAPE_SIGNATURE,1784105040.0,19,19,20,20,False,,,
26JUL15YANLAN,YAN,TAPE_SIGNATURE,1784105040.0,81,81,82,82,False,,,
26JUL15YIBYUN,YIB,TAPE_SIGNATURE,1784239920.0,48,48,60,60,False,,,
26JUL15YIBYUN,YUN,TAPE_SIGNATURE,1784239920.0,41,41,43,43,True,48,1784100721.473,PRE_BELL_OK
26JUL15ZHOPER,PER,TAPE_SIGNATURE,1784133960.0,34,34,36,36,False,,,
26JUL15ZHOPER,ZHO,TAPE_SIGNATURE,1784133960.0,63,63,65,65,True,65,1784116399.905,PRE_BELL_OK
26JUL15ZINGAL,GAL,MACHINE_RECEIPT,1784137800,65,65,73,73,False,,,
26JUL15ZINGAL,ZIN,MACHINE_RECEIPT,1784137800,27,27,28,28,True,32,1784107961.918,PRE_BELL_OK
26JUL16ADDGHI,ADD,MACHINE_RECEIPT,1784219700,47,47,48,48,True,47,1784219191.574,PRE_BELL_OK
26JUL16ADDGHI,GHI,MACHINE_RECEIPT,1784219700,51,51,53,53,False,,,
26JUL16ALCANG,ALC,TAPE_SIGNATURE,1784192160.0,81,81,82,82,False,,,
26JUL16ALCANG,ANG,TAPE_SIGNATURE,1784192160.0,19,19,19,19,False,,,
26JUL16BASRUS,BAS,TAPE_SIGNATURE,1784205600.0,69,69,70,70,False,,,
26JUL16BASRUS,RUS,TAPE_SIGNATURE,1784205600.0,32,32,32,32,False,,,
26JUL16BENKRA,BEN,TAPE_SIGNATURE,1784192760.0,19,19,20,20,False,,,
26JUL16BENKRA,KRA,TAPE_SIGNATURE,1784192760.0,80,80,82,82,False,,,
26JUL16BICCAS,BIC,TAPE_SIGNATURE,1784210820.0,32,32,33,33,False,,,
26JUL16BICCAS,CAS,TAPE_SIGNATURE,1784210820.0,68,68,68,68,False,,,
26JUL16BRAVED,BRA,MACHINE_RECEIPT,1784232600,38,38,43,43,True,39,1784219470.795,PRE_BELL_OK
26JUL16BRAVED,VED,MACHINE_RECEIPT,1784232600,55,55,57,57,True,60,1784220496.492,PRE_BELL_OK
26JUL16BURUGO,BUR,TAPE_SIGNATURE,1784219040.0,,,,,False,,,
26JUL16BURUGO,UGO,TAPE_SIGNATURE,1784219040.0,,,,,,,,NO_ONSET_OR_TAPE
26JUL16CAMBOO,BOO,MACHINE_RECEIPT,1784217600,55,55,60,60,True,55,1784212827.438,PRE_BELL_OK
26JUL16CAMBOO,CAM,MACHINE_RECEIPT,1784217600,41,41,41,41,True,44,1784212037.071,PRE_BELL_OK
26JUL16DEJBAE,BAE,TAPE_SIGNATURE,1784222640.0,46,46,47,47,True,46,1784153151.284,PRE_BELL_OK
26JUL16DEJBAE,DEJ,TAPE_SIGNATURE,1784222640.0,53,53,54,54,True,53,1784144868.606,PRE_BELL_OK
26JUL16DELDAL,DAL,TAPE_SIGNATURE,1784212200.0,39,39,39,39,False,,,
26JUL16DELDAL,DEL,TAPE_SIGNATURE,1784212200.0,59,59,59,59,False,,,
26JUL16DENBAR,BAR,MACHINE_RECEIPT,1784199000,42,42,46,46,False,,,
26JUL16DENBAR,DEN,MACHINE_RECEIPT,1784199000,55,55,56,56,True,56,1784161260.189,PRE_BELL_OK
26JUL16DRAMIL,DRA,MACHINE_RECEIPT,1784235300,67,67,70,70,True,68,1784234859.48,PRE_BELL_OK
26JUL16DRAMIL,MIL,MACHINE_RECEIPT,1784235300,31,31,33,33,False,,,
26JUL16DZUARN,ARN,TAPE_SIGNATURE,1784217240.0,66,66,69,68,True,66,1784197177.864,PRE_BELL_OK
26JUL16DZUARN,DZU,TAPE_SIGNATURE,1784217240.0,32,32,33,33,True,33,1784211820.748,PRE_BELL_OK
26JUL16FARRUU,FAR,TAPE_SIGNATURE,1784199780.0,20,20,21,21,False,,,
26JUL16FARRUU,RUU,TAPE_SIGNATURE,1784199780.0,77,77,80,80,True,81,1784128276.399,PRE_BELL_OK
26JUL16FEISAM,FEI,TAPE_SIGNATURE,1784197440.0,34,34,34,34,False,,,
26JUL16FEISAM,SAM,TAPE_SIGNATURE,1784197440.0,67,67,67,67,False,,,
26JUL16FORCUI,CUI,MACHINE_RECEIPT,1784218200,51,51,54,54,True,52,1784209427.681,PRE_BELL_OK
26JUL16FORCUI,FOR,MACHINE_RECEIPT,1784218200,47,47,52,52,False,,,
26JUL16FUESEY,FUE,TAPE_SIGNATURE,1784221200.0,15,15,16,16,False,,,
26JUL16FUESEY,SEY,TAPE_SIGNATURE,1784221200.0,85,85,86,86,False,,,
26JUL16GAOVAL,GAO,TAPE_SIGNATURE,1784209560.0,51,51,52,52,False,,,
26JUL16GAOVAL,VAL,TAPE_SIGNATURE,1784209560.0,48,48,49,49,False,,,
26JUL16GLISEK,GLI,TAPE_SIGNATURE,1784229300.0,63,63,63,63,False,,,
26JUL16GLISEK,SEK,TAPE_SIGNATURE,1784229300.0,37,37,38,38,False,,,
26JUL16GRESAN,GRE,MACHINE_RECEIPT,1784230500,60,60,62,62,False,,,
26JUL16GRESAN,SAN,MACHINE_RECEIPT,1784230500,38,38,40,40,True,38,1784230256.646,PRE_BELL_OK
26JUL16HERVAN,HER,TAPE_SIGNATURE,1784198820.0,27,27,27,27,False,,,
26JUL16HERVAN,VAN,TAPE_SIGNATURE,1784198820.0,70,70,76,76,False,,,
26JUL16IVAOUA,IVA,MACHINE_RECEIPT,1784220000,82,82,84,84,True,82,1784199363.574,PRE_BELL_OK
26JUL16IVAOUA,OUA,MACHINE_RECEIPT,1784220000,16,16,16,16,True,17,1784212672.329,PRE_BELL_OK
26JUL16KHOPRO,KHO,TAPE_SIGNATURE,1784204340.0,15,15,16,16,False,,,
26JUL16KHOPRO,PRO,TAPE_SIGNATURE,1784204340.0,85,85,86,86,False,,,
26JUL16KORANN,ANN,TAPE_SIGNATURE,1784211120.0,47,47,54,54,True,50,1784201341.989,PRE_BELL_OK
26JUL16KORANN,KOR,TAPE_SIGNATURE,1784211120.0,47,47,48,48,True,49,1784162313.662,PRE_BELL_OK
26JUL16KOSBRO,BRO,TAPE_SIGNATURE,1784225580.0,40,40,41,41,False,,,
26JUL16KOSBRO,KOS,TAPE_SIGNATURE,1784225580.0,59,59,60,60,False,,,
26JUL16KOVRIE,KOV,MACHINE_RECEIPT,1784223600,21,21,22,22,True,21,1784222807.416,PRE_BELL_OK
26JUL16KOVRIE,RIE,MACHINE_RECEIPT,1784223600,78,78,79,79,True,78,1784222765.943,PRE_BELL_OK
26JUL16KUMBRO,BRO,TAPE_SIGNATURE,1784197500.0,52,52,52,52,False,,,
26JUL16KUMBRO,KUM,TAPE_SIGNATURE,1784197500.0,47,47,48,48,False,,,
26JUL16MCCTOM,MCC,TAPE_SIGNATURE,1784218020.0,51,51,51,51,False,,,
26JUL16MCCTOM,TOM,TAPE_SIGNATURE,1784218020.0,49,49,53,51,False,,,
26JUL16MERDRO,DRO,MACHINE_RECEIPT,1784210700,39,39,40,40,True,49,1784158597.805,PRE_BELL_OK
26JUL16MERDRO,MER,MACHINE_RECEIPT,1784210700,48,48,61,61,False,,,
26JUL16MOLDAV,DAV,TAPE_SIGNATURE,1784230080.0,56,56,58,58,True,60,1784181109.511,PRE_BELL_OK
26JUL16MOLDAV,MOL,TAPE_SIGNATURE,1784230080.0,37,37,44,44,True,38,1784177359.797,PRE_BELL_OK
26JUL16MRVRON,MRV,TAPE_SIGNATURE,1784192160.0,60,60,60,60,False,,,
26JUL16MRVRON,RON,TAPE_SIGNATURE,1784192160.0,41,41,41,41,False,,,
26JUL16PALALM,ALM,TAPE_SIGNATURE,1784235420.0,73,73,74,74,False,,,
26JUL16PALALM,PAL,TAPE_SIGNATURE,1784235420.0,28,28,29,29,False,,,
26JUL16RICGEA,GEA,TAPE_SIGNATURE,1784245860.0,82,82,82,82,False,,,
26JUL16RICGEA,RIC,TAPE_SIGNATURE,1784245860.0,17,17,17,17,False,,,
26JUL16SHESTR,SHE,TAPE_SIGNATURE,1784217960.0,47,47,47,47,True,50,1784167990.789,PRE_BELL_OK
26JUL16SHESTR,STR,TAPE_SIGNATURE,1784217960.0,49,49,52,52,True,49,1784172249.486,PRE_BELL_OK
26JUL16SMIMAT,MAT,MACHINE_RECEIPT,1784232600,18,18,18,18,True,18,1784229810.74,PRE_BELL_OK
26JUL16SMIMAT,SMI,MACHINE_RECEIPT,1784232600,80,80,83,83,True,81,1784225959.122,PRE_BELL_OK
26JUL16TAUTON,TAU,TAPE_SIGNATURE,1784225100.0,93,93,95,95,True,93,1784155543.475,PRE_BELL_OK
26JUL16TAUTON,TON,TAPE_SIGNATURE,1784225100.0,5,5,6,6,True,6,1784157255.393,PRE_BELL_OK
26JUL16UDVKAW,KAW,TAPE_SIGNATURE,1784220840.0,46,46,46,46,True,47,1784156227.993,PRE_BELL_OK
26JUL16UDVKAW,UDV,TAPE_SIGNATURE,1784220840.0,51,51,56,56,False,,,
26JUL16VALSAS,SAS,TAPE_SIGNATURE,1784212680.0,32,32,33,33,True,32,1784178004.976,PRE_BELL_OK
26JUL16VALSAS,VAL,TAPE_SIGNATURE,1784212680.0,66,66,69,69,True,67,1784142045.147,PRE_BELL_OK
26JUL16VISNIJ,NIJ,TAPE_SIGNATURE,1784207220.0,58,58,61,61,True,58,1784175777.086,PRE_BELL_OK
26JUL16VISNIJ,VIS,TAPE_SIGNATURE,1784207220.0,40,40,40,40,True,41,1784200533.698,PRE_BELL_OK
26JUL16ZAKSHU,SHU,TAPE_SIGNATURE,1784210820.0,45,45,45,45,False,,,
26JUL16ZAKSHU,ZAK,TAPE_SIGNATURE,1784210820.0,55,55,56,56,False,,,
26JUL16ZANTRE,TRE,TAPE_SIGNATURE,1784218620.0,56,56,57,57,False,,,
26JUL16ZANTRE,ZAN,TAPE_SIGNATURE,1784218620.0,43,43,44,44,False,,,
26JUL16ZVOHRU,HRU,TAPE_SIGNATURE,1784203680.0,40,40,42,42,False,,,
26JUL16ZVOHRU,ZVO,TAPE_SIGNATURE,1784203680.0,57,57,57,57,False,,,
26JUL17ADDIVA,ADD,TAPE_SIGNATURE,1784307840.0,28,29,31,31,True,28,1784308024.65,POST_BELL_FILL
26JUL17ADDIVA,IVA,TAPE_SIGNATURE,1784307840.0,69,69,71,71,False,,,
26JUL17ALCRON,ALC,TAPE_SIGNATURE,1784287740.0,70,70,71,71,False,,,
26JUL17ALCRON,RON,TAPE_SIGNATURE,1784287740.0,30,30,31,31,False,,,
26JUL17ANDKRA,AND,TAPE_SIGNATURE,1784278860.0,29,29,29,29,False,,,
26JUL17ANDKRA,KRA,TAPE_SIGNATURE,1784278860.0,72,72,73,73,False,,,
26JUL17BASCAR,BAS,TAPE_SIGNATURE,1784284980.0,,,,,,,,NO_ONSET_OR_TAPE
26JUL17BASCAR,CAR,TAPE_SIGNATURE,1784284980.0,35,35,41,41,False,,,
26JUL17BORDAR,BOR,TAPE_SIGNATURE,1784285340.0,42,42,43,43,True,42,1784264251.844,PRE_BELL_OK
26JUL17BORDAR,DAR,TAPE_SIGNATURE,1784285340.0,57,57,59,59,True,57,1784263622.85,PRE_BELL_OK
26JUL17BRARIE,BRA,TAPE_SIGNATURE,1784302680.0,44,44,44,44,False,,,
26JUL17BRARIE,RIE,TAPE_SIGNATURE,1784302680.0,57,57,57,57,False,,,
26JUL17BURMER,BUR,TAPE_SIGNATURE,1784303880.0,37,37,38,38,True,42,1784246843.051,PRE_BELL_OK
26JUL17BURMER,MER,TAPE_SIGNATURE,1784303880.0,55,55,62,62,True,57,1784243024.014,PRE_BELL_OK
26JUL17CERRUU,CER,TAPE_SIGNATURE,1784287200.0,25,25,26,26,True,27,1784232196.615,PRE_BELL_OK
26JUL17CERRUU,RUU,TAPE_SIGNATURE,1784287200.0,71,71,75,75,True,72,1784231802.243,PRE_BELL_OK
26JUL17CHIBRO,BRO,TAPE_SIGNATURE,1784310480.0,61,61,61,61,False,,,
26JUL17CHIBRO,CHI,TAPE_SIGNATURE,1784310480.0,39,39,40,40,False,,,
26JUL17COLVAC,COL,TAPE_SIGNATURE,1784275800.0,56,56,57,57,True,59,1784238371.512,PRE_BELL_OK
26JUL17COLVAC,VAC,TAPE_SIGNATURE,1784275800.0,39,39,44,44,True,40,1784237979.578,PRE_BELL_OK
26JUL17DELFUE,DEL,TAPE_SIGNATURE,1784307240.0,88,88,88,88,False,,,
26JUL17DELFUE,FUE,TAPE_SIGNATURE,1784307240.0,12,12,13,13,False,,,
26JUL17DRAGEA,DRA,TAPE_SIGNATURE,1784311020.0,35,35,36,36,True,35,1784301044.472,PRE_BELL_OK
26JUL17DRAGEA,GEA,TAPE_SIGNATURE,1784311020.0,64,64,66,65,False,,,
26JUL17DZUMOL,DZU,TAPE_SIGNATURE,1784314080.0,32,32,33,33,True,33,1784269067.438,PRE_BELL_OK
26JUL17DZUMOL,MOL,TAPE_SIGNATURE,1784314080.0,66,66,68,68,True,66,1784274006.422,PRE_BELL_OK
26JUL17ERJFEI,ERJ,TAPE_SIGNATURE,1784293380.0,67,67,70,70,True,68,1784260460.53,PRE_BELL_OK
26JUL17ERJFEI,FEI,TAPE_SIGNATURE,1784293380.0,32,32,36,32,True,31,1784272524.882,PRE_BELL_OK
26JUL17FORTOM,FOR,TAPE_SIGNATURE,1784339040.0,33,33,36,36,False,,,
26JUL17FORTOM,TOM,TAPE_SIGNATURE,1784339040.0,65,65,65,65,True,66,1784327924.246,PRE_BELL_OK
26JUL17GALCOP,COP,TAPE_SIGNATURE,1784279340.0,56,56,57,57,True,56,1784271689.498,PRE_BELL_OK
26JUL17GALCOP,GAL,TAPE_SIGNATURE,1784279340.0,42,42,44,44,False,,,
26JUL17GENHOU,GEN,TAPE_SIGNATURE,1784304240.0,53,53,54,54,False,,,
26JUL17GENHOU,HOU,TAPE_SIGNATURE,1784304240.0,48,48,48,48,False,,,
26JUL17GRAVAN,GRA,TAPE_SIGNATURE,1784285280.0,44,44,45,45,False,,,
26JUL17GRAVAN,VAN,TAPE_SIGNATURE,1784285280.0,56,56,57,57,False,,,
26JUL17HALSHE,HAL,TAPE_SIGNATURE,1784294220.0,60,60,61,61,False,,,
26JUL17HALSHE,SHE,TAPE_SIGNATURE,1784294220.0,,,,,False,,,
26JUL17HOLBOU,BOU,TAPE_SIGNATURE,1784316060.0,33,33,34,34,True,33,1784308381.191,PRE_BELL_OK
26JUL17HOLBOU,HOL,TAPE_SIGNATURE,1784316060.0,66,66,67,67,True,66,1784302884.249,PRE_BELL_OK
26JUL17JONNOH,JON,TAPE_SIGNATURE,1784297520.0,63,63,63,63,False,,,
26JUL17JONNOH,NOH,TAPE_SIGNATURE,1784297520.0,38,38,38,38,False,,,
26JUL17KREZHE,KRE,TAPE_SIGNATURE,1784297940.0,51,51,52,52,True,55,1784241665.46,PRE_BELL_OK
26JUL17KREZHE,ZHE,TAPE_SIGNATURE,1784297940.0,40,40,49,49,True,42,1784236977.388,PRE_BELL_OK
